date,browser,visits
2024-01-04,Chrome,271638
2024-01-04,Safari,132231
2024-01-04,Edge,61319
2024-01-04,Firefox,9794
2024-01-04,Safari (in-app),7901
2024-01-04,Samsung Internet,4493
2024-01-04,Android Webview,2965
2024-01-04,Opera,758
2024-01-04,Amazon Silk,566
2024-01-04,(not set),539
2024-01-04,Mozilla Compatible Agent,220
2024-01-04,Internet Explorer,111
2024-01-04,Opera Mini,98
2024-01-04,YaBrowser,41
2024-01-04,Coc Coc,36
2024-01-04,Whale Browser,36
2024-01-04,UC Browser,31
2024-01-04,Android Runtime,9
2024-01-04,DuckDuckGo Browser,7
2024-01-04,Aloha Browser,5
2024-01-04,Android Browser,5
2024-01-04,PaleMoon,3
2024-01-04,SeaMonkey,3
2024-01-04,Mozilla,2
2024-01-04,Maxthon,1
2024-01-04,Meta Quest Browser,1
2024-01-04,NetFront,1
2024-01-04,Puffin,1
2024-01-04,Seznam,1
2024-01-04,Vivaldi,1
2024-01-04,Waterfox,1
2024-01-03,Chrome,267615
2024-01-03,Safari,131144
2024-01-03,Edge,62638
2024-01-03,Firefox,9780
2024-01-03,Safari (in-app),8673
2024-01-03,Samsung Internet,4972
2024-01-03,Android Webview,3257
2024-01-03,Opera,751
2024-01-03,(not set),571
2024-01-03,Amazon Silk,562
2024-01-03,Mozilla Compatible Agent,260
2024-01-03,Internet Explorer,104
2024-01-03,Opera Mini,104
2024-01-03,YaBrowser,49
2024-01-03,UC Browser,43
2024-01-03,Whale Browser,22
2024-01-03,Coc Coc,20
2024-01-03,Aloha Browser,10
2024-01-03,Android Runtime,5
2024-01-03,Android Browser,3
2024-01-03,Mozilla,2
2024-01-03,PaleMoon,2
2024-01-03,Phoenix Browser,2
2024-01-03,Konqueror,1
2024-01-03,Lynx,1
2024-01-03,Maxthon,1
2024-01-03,Meta Quest Browser,1
2024-01-03,NetFront,1
2024-01-03,SeaMonkey,1
2024-01-02,Chrome,240640
2024-01-02,Safari,138265
2024-01-02,Edge,61532
2024-01-02,Firefox,9647
2024-01-02,Safari (in-app),6651
2024-01-02,Samsung Internet,5070
2024-01-02,Android Webview,3259
2024-01-02,Opera,683
2024-01-02,(not set),605
2024-01-02,Amazon Silk,543
2024-01-02,Mozilla Compatible Agent,281
2024-01-02,Internet Explorer,123
2024-01-02,Opera Mini,96
2024-01-02,YaBrowser,50
2024-01-02,Whale Browser,34
2024-01-02,Coc Coc,22
2024-01-02,UC Browser,19
2024-01-02,Aloha Browser,6
2024-01-02,Android Browser,6
2024-01-02,Waterfox,5
2024-01-02,Android Runtime,3
2024-01-02,Meta Quest Browser,3
2024-01-02,Mozilla,3
2024-01-02,Phoenix Browser,3
2024-01-02,Seznam,3
2024-01-02,DuckDuckGo Browser,2
2024-01-02,Iron,2
2024-01-02,BlackBerry,1
2024-01-02,Maxthon,1
2024-01-02,NetFront,1
2024-01-02,Netscape,1
2024-01-02,PaleMoon,1
2024-01-02,SeaMonkey,1
2024-01-02,YE,1
2024-01-01,Chrome,134766
2024-01-01,Safari,119933
2024-01-01,Edge,12929
2024-01-01,Firefox,6027
2024-01-01,Safari (in-app),5365
2024-01-01,Samsung Internet,4324
2024-01-01,Android Webview,3313
2024-01-01,Opera,580
