date,page_title,event_label,file_name,page,total_events
2024-01-04,"Fratelli Beretta USA, Inc. Recalls Busseto Foods Brand Ready-to-Eat Charcuterie Meat Products Due to Possible Salmonella Contamination | Food Safety and Inspection Service",file_download,/sites/default/files/food_label_pdf/2024-01/recall-001-2024-labels.pdf,www.fsis.usda.gov/recalls-alerts/fratelli-beretta-usa-inc--recalls-busseto-foods-brand-ready-eat-charcuterie-meat,2481
2024-01-04,"Pay Period Calendars | National Finance Center",file_download,/publications/forms/1217n_24.pdf,nfc.usda.gov/Publications/Forms/pay_period_calendar.php,652
2024-01-04,"Valley Meats, LLC, Recalls Ground Beef Products Due to Possible E. Coli O157:H7 Contamination | Food Safety and Inspection Service",file_download,/sites/default/files/food_label_pdf/2023-12/recall-065-2023-labels.pdf,www.fsis.usda.gov/recalls-alerts/valley-meats-llc-recalls-ground-beef-products-due-possible-e--coli-o157h7,643
2024-01-04,"Daily Beef Reports | Agricultural Marketing Service",file_download,/mnreports/ams_2453.pdf,www.ams.usda.gov/market-news/daily-beef-reports,573
2024-01-04,"WIC Publication of the 2023-2024 Income Eligibility Guidelines | Food and Nutrition Service",file_download,/sites/default/files/resource-files/wic-ieg-2023-24-memo.pdf,www.fns.usda.gov/wic/income-eligibility-guidelines-2023-24,536
2024-01-04,"Pay Period Calendars | National Finance Center",file_download,/publications/forms/1217n_24.pdf,www.nfc.usda.gov/Publications/Forms/pay_period_calendar.php,485
2024-01-04,"Daily Pork Reports | Agricultural Marketing Service",file_download,/mnreports/ams_2498.pdf,www.ams.usda.gov/market-news/daily-pork-reports,475
2024-01-04,"WASDE Report | USDA",file_download,/oce/commodity/wasde/wasde1223.pdf,www.usda.gov/oce/commodity/wasde,425
2024-01-04,"USDA Food Plans: Monthly Cost of Food Reports | Food and Nutrition Service",file_download,/sites/default/files/resource-files/cost_of_food_low_moderate_liberal_food_plans_november_2023.pdf,www.fns.usda.gov/cnpp/usda-food-plans-cost-food-monthly-reports,385
2024-01-04,"Single Family Housing Guaranteed Loan Program | Rural Development",file_download,/sites/default/files/fact-sheet/508_rd_fs_rhs_sfhglp.pdf,www.rd.usda.gov/programs-services/single-family-housing-programs/single-family-housing-guaranteed-loan-program,354
2024-01-04,"Dietary Guidelines for Americans, 2020-2025 and Online Materials | Dietary Guidelines for Americans",file_download,/sites/default/files/2021-03/dietary_guidelines_for_americans-2020-2025.pdf,www.dietaryguidelines.gov/resources/2020-2025-dietary-guidelines-online-materials,338
2024-01-04,"WASDE Report | USDA",file_download,/oce/commodity/wasde/wasde0124.pdf,www.usda.gov/oce/commodity/wasde,335
2024-01-04,"Daily Beef Reports | Agricultural Marketing Service",file_download,/mnreports/ams_2452.pdf,www.ams.usda.gov/market-news/daily-beef-reports,326
2024-01-04,"Home | Dietary Guidelines for Americans",file_download,/sites/default/files/2021-03/dietary_guidelines_for_americans-2020-2025.pdf,www.dietaryguidelines.gov/,325
2024-01-04,USDA MyPlate What Is MyPlate?,file_download,/sites/default/files/2022-01/sswmp%20mini-poster_english_final2022.pdf,www.myplate.gov/eat-healthy/what-is-myplate,309
2024-01-04,"Daily Pork Reports | Agricultural Marketing Service",file_download,/mnreports/ams_2496.pdf,www.ams.usda.gov/market-news/daily-pork-reports,279
2024-01-04,"SNAP FY 2024 Cost-of-Living Adjustments | Food and Nutrition Service",file_download,/sites/default/files/resource-files/fy24-snap-cola-memo.pdf,www.fns.usda.gov/snap/fy-2024-cola,252
2024-01-04,"Child Nutrition Programs: Income Eligibility Guidelines (2023-2024) | Food and Nutrition Service",file_download,/content/pkg/fr-2023-02-09/pdf/2023-02739.pdf,www.fns.usda.gov/cn/fr-020923,243
2024-01-04,Notices,file_download,/internet/fsa_notice/cm_861.pdf,www.fsa.usda.gov/FSA/notices,239
2024-01-04,"Daily Beef Reports | Agricultural Marketing Service",file_download,/mnreports/ams_2451.pdf,www.ams.usda.gov/market-news/daily-beef-reports,231
2024-01-04,"Your MyPlate Plan - 1800 Calories, Ages 14+ Years | MyPlate",file_download,/sites/default/files/2023-04/1800-calories-ages-14-plus-years.pdf,www.myplate.gov/myplate-plan/results/1800-calories-ages-14-plus,231
2024-01-04,"Single Family Housing Programs | Rural Development",file_download,/sites/default/files/rd-directlimitmap.pdf,www.rd.usda.gov/programs-services/single-family-housing-programs,216
2024-01-04,"Your MyPlate Plan - 2000 Calories, Ages 14+ Years | MyPlate",file_download,/sites/default/files/2023-04/2000-calories-ages-14-plus-years.pdf,www.myplate.gov/myplate-plan/results/2000-calories-ages-14-plus,212
2024-01-04,Beginning Farmers and Ranchers Loans,file_download,/assets/usda-fsa-public/usdafiles/factsheets/2023/202310_fsa_loan_begining_farmers.pdf,www.fsa.usda.gov/programs-and-services/farm-loan-programs/beginning-farmers-and-ranchers-loans/index,207
2024-01-04,"USDA Food Plans: Monthly Cost of Food Reports | Food and Nutrition Service",file_download,/sites/default/files/resource-files/cost_of_food_thrifty_food_plan_november_2023.pdf,www.fns.usda.gov/cnpp/usda-food-plans-cost-food-monthly-reports,198
2024-01-04,ARC/PLC Program Data,file_download,/assets/usda-fsa-public/usdafiles/arc-plc/2024/arcco_2024_data-2024-01-02-.xlsx,www.fsa.usda.gov/programs-and-services/arcplc_program/arcplc-program-data/index,195
2024-01-04,ARC/PLC Program Data,file_download,/assets/usda-fsa-public/usdafiles/arc-plc/2024/pdfs/2024_erp.pdf,www.fsa.usda.gov/programs-and-services/arcplc_program/arcplc-program-data/index,192
2024-01-04,"Pay Period Calendars | National Finance Center",file_download,/publications/forms/1217n_23.pdf,nfc.usda.gov/Publications/Forms/pay_period_calendar.php,171
2024-01-04,"Your MyPlate Plan - 1600 Calories, Ages 14+ Years | MyPlate",file_download,/sites/default/files/2023-04/1600-calories-ages-14-plus-years.pdf,www.myplate.gov/myplate-plan/results/1600-calories-ages-14-plus,170
2024-01-04,"USDA Climate Change Fellows Program | USDA",file_download,/sites/default/files/documents/nrcs-conservationdatateam-gis-specialist-riad.pdf,www.usda.gov/oce/energy-and-environment/climate-change-fellows-program,163
2024-01-04,"Grant Awards | Rural Development",file_download,/sites/default/files/copy-of-rd_grantawards_fy23.xlsx,www.rd.usda.gov/about-rd/grant-awards,151
