date,page_title,event_label,file_name,page,total_events
2024-01-04,"Housing Handbooks | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/OCHCO/documents/4000.1hsghhdbk1223.pdf,www.hud.gov/program_offices/administration/hudclips/handbooks/hsgh,1267
2024-01-04,"Housing Handbooks | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/OCHCO/documents/4000.1hsgh-080923.pdf,www.hud.gov/program_offices/administration/hudclips/handbooks/hsgh,420
2024-01-04,"Income Limits | HUD USER",file_download,/portal/datasets/il/il23/statement-on-fy-2023-income-limits.pdf,www.huduser.gov/portal/datasets/il.html,317
2024-01-04,"Limited Denial of Participation, HUD Funding Disqualifications and Voluntary Abstentions list | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/GC/documents/LDP-Printable_1-2-2024.xlsx,www.hud.gov/program_offices/general_counsel/limited_denial_participation_hud_funding_disqualifications,286
2024-01-04,"CALENDAR YEAR (CY) 2024 OPERATING FUND GRANT PROCESSING | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/POS2JanFebExplanOblg.pdf,www.hud.gov/program_offices/public_indian_housing/programs/ph/am/opfnd2024,162
2024-01-04,"Buying a Home | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/documents/homeeconomics-en.pdf,www.hud.gov/topics/buying_a_home,156
2024-01-04,"Funding Opportunities | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/SPM/documents/EligibilityRequirementsFiscalYear2023-10042022.docx,www.hud.gov/program_offices/cfo/gmomgmt/grantsinfo/fundingopps,124
2024-01-04,"Emergency Housing Vouchers | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/PIH2023-31.pdf,www.hud.gov/ehv,121
2024-01-04,"PIH - Housing Choice Vouchers: Tools | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/UtilizationReport.xlsm,www.hud.gov/program_offices/public_indian_housing/programs/hcv/Tools,120
2024-01-04,"Multifamily Utility Allowance Factors | HUD USER",file_download,/portal/datasets/utilallow_fy24.xlsx,www.huduser.gov/portal/datasets/muaf.html,116
2024-01-04,"Programs of HUD | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/Main/documents/HUDPrograms2023.pdf,www.hud.gov/hudprograms,113
2024-01-04,"SFH Handbook 4000.1 | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/SFH/documents/Handbook_4000_1_Update14_Redline_08_09_23.pdf,www.hud.gov/program_offices/housing/sfh/handbook_4000-1,108
2024-01-04,"HCV Landlord Resources | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/resources/documents/PIH-HCV-Landlord-Interested-In-Becoming-a-HCV-Landlord-Handout.pdf,www.hud.gov/program_offices/public_indian_housing/programs/hcv/landlord,105
2024-01-04,"2023 AHAR: Part 1 - PIT Estimates of Homelessness in the U.S. | HUD USER",file_download,/portal/sites/default/files/pdf/2023-ahar-part-1.pdf,www.huduser.gov/portal/datasets/ahar/2023-ahar-part-1-pit-estimates-of-homelessness-in-the-us.html,102
2024-01-04,"Buying a Home | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/documents/booklet.pdf,www.hud.gov/topics/buying_a_home,81
2024-01-04,"National Standards for the Physical Inspection of Real Estate (NSPIRE) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/NSPIRE_Checklist.pdf,www.hud.gov/program_offices/public_indian_housing/reac/nspire,80
2024-01-04,"PHA Contact Information | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/phacontactrpt_email_update_pic.pdf,www.hud.gov/program_offices/public_indian_housing/pha/contacts,79
2024-01-04,"National Pest Management Association (NPMA) Forms - HUD | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/OCHCO/documents/99-A.pdf,www.hud.gov/program_offices/administration/hudclips/forms/npmaforms,77
2024-01-04,"Section 184 Indian Home Loan Guarantee Program | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/Section_184_Loan_Limits.pdf,www.hud.gov/section184,71
2024-01-04,"Assistance Animals | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PA/documents/HUDAsstAnimalNC1-28-2020.pdf,www.hud.gov/program_offices/fair_housing_equal_opp/assistance_animals,68
2024-01-04,"HCV Landlord Resources | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/resources/documents/PIH-HCV-Landlord-Fact-Sheet.pdf,www.hud.gov/program_offices/public_indian_housing/programs/hcv/landlord,68
2024-01-04,"Multifamily Accelerated Processing (MAP) Guide (4430.G) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/OCHCO/documents/4430GHSGG.pdf,www.hud.gov/program_offices/administration/hudclips/guidebooks/hsg-GB4430,66
2024-01-04,"Affordable Apartment Listings by County: California | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/State/documents/AALCA-LosAngeles.pdf,www.hud.gov/states/california/renting/affordable-apartment-listings,62
2024-01-04,"Participating Tribes List- Section 184 - Indian Home Loan Guarantee Program- Indian Housing | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/Section_184_Approved_Tribes.pdf,www.hud.gov/program_offices/public_indian_housing/ih/homeownership/184/tribal_list,62
2024-01-04,"Multifamily Housing - Physical Inspection Scores By State | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/Housing/documents/MF_Inspection_Report11152023.xls,www.hud.gov/program_offices/housing/mfh/rems/remsinspecscores/remsphysinspscores,61
2024-01-04,"Housing Opportunity Through Modernization Act | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/OCHCO/documents/2023-10hsgn.pdf,www.hud.gov/program_offices/housing/mfh/hotma,60
2024-01-04,"National Pest Management Association (NPMA) Forms - HUD | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/OCHCO/documents/99-B.pdf,www.hud.gov/program_offices/administration/hudclips/forms/npmaforms,59
2024-01-04,"Occupancy Requirements of Subsidized Multifamily Housing Programs (4350.3) | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/documents/43503c5HSGH.PDF,www.hud.gov/program_offices/administration/hudclips/handbooks/hsgh/4350.3,54
2024-01-04,"HUD-1 Forms | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/documents/1.pdf,www.hud.gov/program_offices/administration/hudclips/forms/hud1,52
2024-01-04,"Housing Quality Standards - HCV | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/OCHCO/documents/52580.PDF,www.hud.gov/program_offices/public_indian_housing/programs/hcv/hqs,52
2024-01-04,"Participating Lenders List - Section 184 - Indian Home Loan Guarantee Program - Indian Housing | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/Section_184_Approved_Lenders.pdf,www.hud.gov/program_offices/public_indian_housing/ih/homeownership/184/lender_list,52
2024-01-04,"Housing Choice Voucher Program – Forms for Landlords | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/PIH/documents/Request_Tenancy_approval52517.pdf,www.hud.gov/program_offices/public_indian_housing/programs/hcv/landlord/forms,51
2024-01-04,"HCV Landlord Resources | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/resources/documents/HCV-Landlord-Resource-Steps-to-Become-a-HUD-VASH-Landlord.docx,www.hud.gov/program_offices/public_indian_housing/programs/hcv/landlord,50
2024-01-04,"Opportunity Zones - Map | opportunityzones.hud.gov",file_download,/pub/irs-drop/n-18-48.pdf,opportunityzones.hud.gov/resources/map,47
2024-01-04,"Forecast of Contracting Opportunities | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/sites/dfiles/SDB/documents/HUD_Forecast_%20FY24-25_v4.xlsx,www.hud.gov/program_offices/sdb/4cast,45
2024-01-04,"Homeownership - HUD | HUD.gov / U.S. Department of Housing and Urban Development (HUD)",file_download,/fdsys/pkg/CFR-2017-title24-vol4/pdf/CFR-2017-title24-vol4-part982-subpartM.pdf,www.hud.gov/program_offices/public_indian_housing/programs/hcv/homeownership,45
