date,mobile_device,visits
2024-01-04,Chrome,511618
2024-01-04,iPhone,388891
2024-01-04,Edge,321213
2024-01-04,Safari,110317
2024-01-04,(not set),53540
2024-01-04,Firefox,19450
2024-01-04,ChromeBook,14846
2024-01-04,Internet Explorer,9398
2024-01-04,SM-S918U,8692
2024-01-04,iPad,8072
2024-01-04,SM-S908U,8005
2024-01-04,SM-S901U,5776
2024-01-04,SM-G991U,4621
2024-01-04,SM-S911U,4615
2024-01-04,SM-G998U,4273
2024-01-04,Opera,3530
2024-01-04,SM-S916U,3507
2024-01-04,SM-S906U,3312
2024-01-04,Pixel 7,2517
2024-01-04,Pixel 7 Pro,2465
2024-01-04,SM-G996U,2279
2024-01-04,Pixel 6,2209
2024-01-04,SM-A146U,2207
2024-01-04,Pixel 6a,1822
2024-01-04,SM-G781U,1786
2024-01-04,SM-S918U1,1651
2024-01-04,SM-N986U,1641
2024-01-04,Firefox for Android,1539
2024-01-04,iPhone 14 Pro Max,1533
2024-01-04,Pixel 6 Pro,1477
2024-01-04,iPhone 13,1453
2024-01-04,iPhone 13 Pro Max,1441
2024-01-04,SM-S908U1,1434
2024-01-04,SM-A326B,1404
2024-01-04,SM-G973U,1379
2024-01-04,SM-G970U,1345
2024-01-04,SM-G781V,1224
2024-01-04,SM-G960U,1218
2024-01-04,SM-G975U,1214
2024-01-04,Pixel 8 Pro,1204
2024-01-04,iPhone 14 Pro,1153
2024-01-04,SM-G990U,1122
2024-01-04,SM-A136U,1100
2024-01-04,iPhone 13 Pro,1062
2024-01-04,SM-G986U,1019
2024-01-03,Chrome,507525
2024-01-03,iPhone,376977
2024-01-03,Edge,287100
2024-01-03,Safari,113518
2024-01-03,(not set),51688
2024-01-03,Firefox,19286
2024-01-03,ChromeBook,12656
2024-01-03,SM-S918U,8474
2024-01-03,Internet Explorer,7769
2024-01-03,SM-S908U,7695
2024-01-03,iPad,7594
2024-01-03,SM-S901U,5462
2024-01-03,SM-S911U,4306
2024-01-03,SM-G991U,4297
2024-01-03,SM-G998U,4082
2024-01-03,Opera,3599
2024-01-03,SM-S916U,3277
2024-01-03,SM-S906U,2900
2024-01-03,Pixel 6,2315
2024-01-03,Pixel 7 Pro,2300
2024-01-03,Pixel 7,2290
2024-01-03,SM-G996U,2107
2024-01-03,SM-A146U,1840
2024-01-03,Pixel 6a,1748
2024-01-03,SM-G781U,1666
2024-01-03,SM-N986U,1640
2024-01-03,Firefox for Android,1605
2024-01-03,SM-S918U1,1571
2024-01-03,Pixel 6 Pro,1545
2024-01-03,iPhone 13 Pro Max,1459
2024-01-03,iPhone 13,1412
2024-01-03,iPhone 14 Pro Max,1392
2024-01-03,SM-S908U1,1354
2024-01-03,SM-G973U,1275
2024-01-03,SM-G970U,1186
2024-01-03,iPhone 14 Pro,1131
2024-01-03,SM-A326B,1119
2024-01-03,Pixel 8 Pro,1113
2024-01-03,SM-G781V,1106
2024-01-03,SM-G975U,1096
2024-01-03,SM-G986U,1050
2024-01-03,SM-G960U,1038
2024-01-02,Chrome,344963
2024-01-02,iPhone,338942
2024-01-02,Edge,209238
2024-01-02,Safari,105375
2024-01-02,(not set),37751
2024-01-02,Firefox,15432
2024-01-02,ChromeBook,9672
2024-01-02,iPad,7365
2024-01-02,SM-S918U,7237
2024-01-02,SM-S908U,6933
2024-01-02,SM-S901U,5014
2024-01-02,SM-G991U,3989
2024-01-02,SM-S911U,3852
2024-01-02,SM-G998U,3585
2024-01-02,Opera,3203
2024-01-02,SM-S916U,2942
2024-01-02,SM-S906U,2815
2024-01-02,Pixel 7,2151
2024-01-02,Pixel 7 Pro,2113
2024-01-02,Pixel 6,2067
2024-01-02,SM-G996U,1905
2024-01-02,SM-G781U,1614
2024-01-02,SM-A146U,1610
2024-01-02,Firefox for Android,1530
2024-01-02,Pixel 6a,1514
2024-01-02,SM-N986U,1503
2024-01-02,SM-S918U1,1389
2024-01-02,Pixel 6 Pro,1367
2024-01-02,iPhone 13 Pro Max,1279
