domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.travel.dod.mil,www.travel.dod.mil/Allowances/Basic-Allowance-for-Housing/BAH-Rate-Lookup/,"Basic Housing Allowance | BAH Rate Lookup | Defense Travel Management Office",1622394,568686,429276,2.8528836651508915,159.80262999034025,0.18029633224661765
my.navy.mil,my.navy.mil/quick-links.html,Quick Links - MyNavy Portal,1391332,1383902,406491,1.0053688772759921,346.23339342141543,0.41435014907124929
ipps-a.army.mil,ipps-a.army.mil/,"The Integrated Personnel and Pay System - Army | Home",959119,833313,372520,1.150970883689562,280.75453588157569,0.38361576022454946
www.metoc.navy.mil,www.metoc.navy.mil/jtwc/jtwc.html,Joint Typhoon Warning Center (JTWC),704492,427058,110424,1.6496400957247026,146.76050091355745,0.56537051173376918
armypubs.army.mil,armypubs.army.mil/ProductMaps/PubForm/Details.aspx,Army Publishing Directorate,479516,359012,238753,1.335654518511916,175.20842236832164,0.41801945338874469
www.mycg.uscg.mil,www.mycg.uscg.mil/,United States Coast Guard (USCG),384453,352804,69330,1.0897098672350654,153.16844300815717,0.52706885409462478
www.dcma.mil,www.dcma.mil/,Defense Contract Management Agency,350829,249818,32596,1.4043383583248605,308.06758420336308,0.503582608138725
www.defense.gov,www.defense.gov/,U.S. Department of Defense,345198,277226,135527,1.24518623794305,135.57101551754883,0.43111757194491135
www.marines.mil,www.marines.mil/,Marines.mil - Official website of the United States Marine Corps,296484,269274,208456,1.1010494886249693,48.493865006618954,0.64090851697527429
www.dfas.mil,www.dfas.mil/,Defense Finance Accounting Service (DFAS),273150,222022,167630,1.2302834854203637,146.09067658581552,0.27530154669357093
www.marines.mil,www.marines.mil/News/Messages/MARADMINS/,MARADMINS,258331,167623,46063,1.5411429219140571,207.50321580010856,0.33626053703847325
www.nro.gov,www.nro.gov/,> Home,254811,133608,16992,1.9071537632477098,476.03788412059225,0.52127866594814687
www.dla.mil,www.dla.mil/,The Nation's Combat Logistics Support Agency,252345,251892,243119,1.0018023597414765,8.2020196381280215,0.93634573547393329
www.dfas.mil,www.dfas.mil/RetiredMilitary/newsevents/newsletter/,Defense Finance and Accounting Service > RetiredMilitary > newsevents > newsletter,247564,197031,173943,1.2564723317650521,92.662037526465241,0.31927970725418842
my.navy.mil,my.navy.mil/,Home Page - MyNavy Portal,246988,201931,113674,1.2231306733488172,140.23363485730664,0.10952751187286747
www.navy.mil,www.navy.mil/,United States Navy - Home,226976,207752,185119,1.0925334052139088,41.967084020185254,0.76556663714428741
www.defense.gov,www.defense.gov/News/Contracts/,Contracts,216200,117141,95122,1.8456390162283061,73.962231787773433,0.36724972469075728
www.nsa.gov,www.nsa.gov/,"National Security Agency | Central Security Service",210496,177618,145622,1.1851051132205068,86.970067833926038,0.49968471663907937
www.militaryonesource.mil,www.militaryonesource.mil/all-the-ways/,"Free 24/7 Support for Military Life | Military OneSource",197433,168325,134820,1.1729333135303728,81.429426393252058,0.60094460121788207
www.shadesofgreen.org,www.shadesofgreen.org/,Home :: Shades of Green,193037,158032,110988,1.2214994431507542,119.89434023104991,0.49421636124329249
www.tricare.mil,www.tricare.mil/,"Home | TRICARE",192074,145470,127700,1.3203684608510347,85.827633454036672,0.18687014504708874
www.defense.gov,www.defense.gov/News/Releases/Release/Article/3617400/dod-releases-2024-basic-allowance-for-housing-rates/,DOD Releases 2024 Basic Allowance for Housing Rates > U.S. Department of Defense > Release,189056,175691,148645,1.0760710565709115,78.427163455668378,0.28429458538001379
www.defense.gov,www.defense.gov/News/News-Stories/Article/Article/3618367/congress-passes-fiscal-2024-defense-spending-bill-pay-raise-for-service-members/,"Congress Passes Fiscal 2024 Defense Spending Bill, Pay Raise for Service Members > U.S. Department of Defense > Defense Department News",177297,161513,146118,1.0977258796505545,85.261099608817844,0.443772327924068
www.travel.dod.mil,www.travel.dod.mil/,"Defense Travel Management Office | Home",159522,133047,98263,1.1989898306613453,96.333291710829684,0.305117740347396
www.af.mil,www.af.mil/,The Official Home Page of the U.S. Air Force,157778,144373,130494,1.0928497710790799,32.817825130356454,0.75624251071876325
www.mynavyhr.navy.mil,www.mynavyhr.navy.mil/References/Messages/ALNAV-2023/,ALNAV 2023,155455,102193,37104,1.5211902967913653,257.19112893007053,0.3323026038965487
armypubs.army.mil,armypubs.army.mil/,Army Publishing Directorate,154956,142306,102332,1.0888929489972312,103.70400338868664,0.20070833274774078
www.dcsa.mil,www.dcsa.mil/Systems-Applications/Defense-Information-System-for-Security-DISS/,Defense Information System for Security (DISS),152115,155480,37818,0.978357344996141,230.57602446088541,0.47512220221250323
www.mynavyhr.navy.mil,www.mynavyhr.navy.mil/,MyNavyHR,143249,121292,57175,1.1810341984632127,162.82098561250396,0.15944167793424133
www.defense.gov,www.defense.gov/Resources/Insignia/,U.S. Military Rank Insignia,131011,131099,105484,0.999328751554169,144.46378722908563,0.50385586465190424
www.halekoa.com,www.halekoa.com/,Home :: Halekoa,129144,108303,79110,1.1924323425943879,114.21154377637035,0.43744863946520413
www.travel.dod.mil,www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-Rate-Lookup/,"Per Diem Rate Lookup | Defense Travel Management Office",126240,85360,56692,1.4789128397375819,141.17893768396905,0.15393626991565135
newsroom.tricare.mil,newsroom.tricare.mil/News/TRICARE-News/Article/3617884/qa-how-does-tricare-for-life-work-with-medicare,Q&A: How Does TRICARE For Life Work With Medicare? > TRICARE Newsroom > TRICARE News,125138,119140,98126,1.0503441329528287,110.89271343952555,0.59923619271445361
www.dfas.mil,www.dfas.mil/RetiredMilitary/,Retired Military & Annuitants,122931,86627,72725,1.4190841192699735,129.42566708240008,0.0870398374640701
www.norad.mil,www.norad.mil/,North American Aerospace Defense Command (NORAD),121573,104095,95831,1.1679043181709017,44.262152099198822,0.53437725154906579
www.defense.gov,www.defense.gov/News/Releases/,Releases,115215,58981,35001,1.953425679456096,149.86148280724942,0.38132618978993232
www.health.mil,www.health.mil/Military-Health-Topics/Technology/MHS-GENESIS,"MHS GENESIS: The Electronic Health Record | Health.mil",111901,108054,59838,1.0356025690858275,140.49903300282509,0.45838192015103557
www.dcsa.mil,www.dcsa.mil/Systems-Applications/Electronic-Questionnaires-for-Investigations-Processing-e-QIP/,Electronic Questionnaires for Investigations Processing (e-QIP),109130,100617,65416,1.0846079688323047,148.40159600698902,0.62002444914875221
www.travel.dod.mil,www.travel.dod.mil/Allowances/Basic-Allowance-for-Housing/,"Basic Allowance for Housing | BAH | Defense Travel Management Office",108414,90533,82915,1.1974970452763081,44.63029119007075,0.069864027481691765
www.uscg.mil,www.uscg.mil/,United States Coast Guard,103260,92782,86995,1.1129313875536204,63.473168519330152,0.52271992412321355
