date,browser,visits
2024-01-04,Chrome,454914
2024-01-04,Safari,182961
2024-01-04,Edge,54165
2024-01-04,Firefox,27669
2024-01-04,Safari (in-app),25682
2024-01-04,Android Webview,21597
2024-01-04,Samsung Internet,11467
2024-01-04,Opera,3922
2024-01-04,Mozilla Compatible Agent,2088
2024-01-04,Amazon Silk,1010
2024-01-04,YaBrowser,1005
2024-01-04,Internet Explorer,401
2024-01-04,Opera Mini,393
2024-01-04,(not set),373
2024-01-04,Whale Browser,210
2024-01-04,UC Browser,154
2024-01-04,Android Runtime,133
2024-01-04,Mozilla,106
2024-01-03,Chrome,424874
2024-01-03,Safari,173207
2024-01-03,Edge,50746
2024-01-03,Firefox,27355
2024-01-03,Safari (in-app),15626
2024-01-03,Android Webview,14360
2024-01-03,Samsung Internet,10863
2024-01-03,Opera,3960
2024-01-03,Mozilla Compatible Agent,2060
2024-01-03,Amazon Silk,1025
2024-01-03,YaBrowser,1011
2024-01-03,Opera Mini,405
2024-01-03,(not set),343
2024-01-03,Internet Explorer,295
2024-01-03,Whale Browser,217
2024-01-03,UC Browser,148
2024-01-03,Android Runtime,113
2024-01-02,Chrome,425376
2024-01-02,Safari,184036
2024-01-02,Edge,48442
2024-01-02,Firefox,27076
2024-01-02,Safari (in-app),13912
2024-01-02,Android Webview,12841
2024-01-02,Samsung Internet,11797
2024-01-02,Opera,4010
2024-01-02,Mozilla Compatible Agent,1876
2024-01-02,YaBrowser,1099
2024-01-02,Amazon Silk,1083
2024-01-02,Opera Mini,367
2024-01-02,(not set),322
2024-01-02,Internet Explorer,236
2024-01-02,Whale Browser,207
2024-01-02,Android Runtime,147
2024-01-02,UC Browser,141
2024-01-02,Mozilla,113
2024-01-01,Chrome,393284
2024-01-01,Safari,196144
2024-01-01,Edge,27708
2024-01-01,Firefox,20224
2024-01-01,Safari (in-app),15013
2024-01-01,Samsung Internet,14916
2024-01-01,Android Webview,13643
2024-01-01,Opera,3378
2024-01-01,Mozilla Compatible Agent,1431
2024-01-01,Amazon Silk,1274
2024-01-01,YaBrowser,926
2024-01-01,(not set),381
2024-01-01,Opera Mini,355
2024-01-01,Whale Browser,220
2024-01-01,UC Browser,127
2023-12-31,Chrome,343382
2023-12-31,Safari,194491
2023-12-31,Edge,24055
2023-12-31,Safari (in-app),22242
2023-12-31,Android Webview,20259
2023-12-31,Firefox,18431
2023-12-31,Samsung Internet,15282
2023-12-31,Opera,3557
2023-12-31,Mozilla Compatible Agent,1642
2023-12-31,Amazon Silk,1160
2023-12-31,YaBrowser,756
2023-12-31,(not set),439
2023-12-31,Opera Mini,405
2023-12-31,Whale Browser,167
2023-12-31,UC Browser,153
2023-12-30,Chrome,308287
2023-12-30,Safari,182616
2023-12-30,Edge,25439
2023-12-30,Firefox,18888
2023-12-30,Safari (in-app),16782
2023-12-30,Android Webview,15789
2023-12-30,Samsung Internet,12795
2023-12-30,Opera,3548
2023-12-30,Mozilla Compatible Agent,1842
2023-12-30,Amazon Silk,1107
2023-12-30,YaBrowser,848
2023-12-30,Opera Mini,374
2023-12-30,(not set),283
2023-12-30,Whale Browser,196
2023-12-30,UC Browser,147
2023-12-30,Coc Coc,101
2023-12-29,Chrome,322106
2023-12-29,Safari,182812
2023-12-29,Edge,31824
2023-12-29,Firefox,20611
2023-12-29,Safari (in-app),18424
2023-12-29,Android Webview,16957
2023-12-29,Samsung Internet,12789
2023-12-29,Opera,3281
2023-12-29,Mozilla Compatible Agent,1612
2023-12-29,Amazon Silk,1004
2023-12-29,YaBrowser,955
2023-12-29,(not set),581
2023-12-29,Opera Mini,361
2023-12-29,Whale Browser,290
2023-12-29,UC Browser,157
2023-12-29,Internet Explorer,149
2023-12-28,Chrome,370771
2023-12-28,Safari,184873
2023-12-28,Edge,35645
2023-12-28,Firefox,22610
2023-12-28,Safari (in-app),15337
2023-12-28,Android Webview,15332
2023-12-28,Samsung Internet,12194
2023-12-28,Opera,3622
2023-12-28,Mozilla Compatible Agent,1671
2023-12-28,YaBrowser,1087
2023-12-28,Amazon Silk,1060
2023-12-28,(not set),819
2023-12-28,Opera Mini,409
2023-12-28,Whale Browser,273
2023-12-28,Internet Explorer,252
2023-12-28,UC Browser,195
2023-12-27,Chrome,457002
2023-12-27,Safari,182443
2023-12-27,Edge,38436
2023-12-27,Firefox,21836
2023-12-27,Safari (in-app),20228
2023-12-27,Android Webview,17454
2023-12-27,Samsung Internet,12107
2023-12-27,Opera,3512
2023-12-27,Mozilla Compatible Agent,1803
2023-12-27,YaBrowser,1218
2023-12-27,Amazon Silk,1040
2023-12-27,Opera Mini,366
2023-12-27,(not set),329
2023-12-27,Internet Explorer,211
2023-12-27,Whale Browser,197
2023-12-27,UC Browser,155
2023-12-26,Chrome,378822
2023-12-26,Safari,180848
2023-12-26,Edge,34078
2023-12-26,Safari (in-app),26577
2023-12-26,Firefox,20033
2023-12-26,Android Webview,19994
2023-12-26,Samsung Internet,12656
2023-12-26,Opera,3428
2023-12-26,Mozilla Compatible Agent,1473
2023-12-26,YaBrowser,1213
2023-12-26,Amazon Silk,1002
2023-12-26,Opera Mini,342
2023-12-26,(not set),306
2023-12-26,Whale Browser,224
2023-12-26,Internet Explorer,174
2023-12-26,UC Browser,156
2023-12-26,Android Runtime,124
2023-12-25,Chrome,339868
2023-12-25,Safari,165882
2023-12-25,Safari (in-app),33399
2023-12-25,Edge,25920
2023-12-25,Android Webview,25521
2023-12-25,Firefox,16390
2023-12-25,Samsung Internet,12435
2023-12-25,Opera,3055
2023-12-25,Mozilla Compatible Agent,1567
2023-12-25,YaBrowser,1176
2023-12-25,Amazon Silk,905
2023-12-25,Opera Mini,358
2023-12-25,(not set),264
2023-12-25,Whale Browser,253
2023-12-25,Android Runtime,125
2023-12-25,UC Browser,119
2023-12-25,Internet Explorer,105
2023-12-24,Chrome,300184
2023-12-24,Safari,166812
2023-12-24,Safari (in-app),46471
2023-12-24,Android Webview,27749
2023-12-24,Edge,23561
2023-12-24,Firefox,16030
2023-12-24,Samsung Internet,12968
2023-12-24,Opera,2990
2023-12-24,Mozilla Compatible Agent,1542
2023-12-24,YaBrowser,1183
2023-12-24,Amazon Silk,994
2023-12-24,Opera Mini,386
2023-12-24,(not set),257
2023-12-24,Whale Browser,223
2023-12-24,UC Browser,174
2023-12-24,Android Runtime,118
2023-12-23,Chrome,294334
2023-12-23,Safari,165849
2023-12-23,Edge,25137
2023-12-23,Firefox,17659
2023-12-23,Safari (in-app),13989
2023-12-23,Android Webview,12739
2023-12-23,Samsung Internet,12264
2023-12-23,Opera,3119
2023-12-23,Mozilla Compatible Agent,1500
2023-12-23,Amazon Silk,1377
2023-12-23,YaBrowser,1071
2023-12-23,(not set),733
2023-12-23,Opera Mini,371
2023-12-23,Whale Browser,168
2023-12-23,UC Browser,155
2023-12-23,Android Runtime,113
2023-12-22,Chrome,385112
2023-12-22,Safari,182812
2023-12-22,Edge,37786
2023-12-22,Firefox,24475
2023-12-22,Safari (in-app),16472
2023-12-22,Android Webview,14568
2023-12-22,Samsung Internet,12936
2023-12-22,Opera,3496
2023-12-22,Mozilla Compatible Agent,1861
2023-12-22,YaBrowser,1270
2023-12-22,Amazon Silk,1188
2023-12-22,Opera Mini,424
2023-12-22,(not set),388
2023-12-22,Internet Explorer,224
2023-12-22,Whale Browser,177
2023-12-22,UC Browser,133
2023-12-22,Android Runtime,113
2023-12-21,Chrome,458005
2023-12-21,Safari,184445
2023-12-21,Edge,47626
2023-12-21,Firefox,27064
2023-12-21,Safari (in-app),19759
2023-12-21,Android Webview,18009
2023-12-21,Samsung Internet,12861
2023-12-21,Opera,3830
2023-12-21,Mozilla Compatible Agent,1937
2023-12-21,YaBrowser,1413
2023-12-21,Amazon Silk,1039
2023-12-21,Opera Mini,431
2023-12-21,(not set),319
2023-12-21,Internet Explorer,268
2023-12-21,Whale Browser,185
2023-12-21,UC Browser,173
2023-12-21,Android Runtime,112
2023-12-21,Mozilla,104
2023-12-20,Chrome,537658
2023-12-20,Safari,185874
2023-12-20,Edge,52568
2023-12-20,Firefox,29541
