date,mobile_device,visits
2023-09-02,(not set),16444
2023-09-02,1 Plus,2
2023-09-02,1.4,5
2023-09-02,100011885,1
2023-09-02,100071481,1
2023-09-02,1050F,1
2023-09-02,10FHD2,1
2023-09-02,1601,1
2023-09-02,1609,1
2023-09-02,1610,2
2023-09-02,1713,1
2023-09-02,1716,1
2023-09-02,1723,2
2023-09-02,1724,4
2023-09-02,1727,2
2023-09-02,1802,1
2023-09-02,1803,2
2023-09-02,1804,1
2023-09-02,1806,2
2023-09-02,1807,6
2023-09-02,1811,7
2023-09-02,1815,1
2023-09-02,1816,3
2023-09-02,1818,2
2023-09-02,1819,1
2023-09-02,1820,10
2023-09-02,1823,1
2023-09-02,1850,1
2023-09-02,1851,1
2023-09-02,1901,5
2023-09-02,1902,3
2023-09-02,1904,6
2023-09-02,1906,19
2023-09-02,1907,4
2023-09-02,1908,3
2023-09-02,1909,1
2023-09-02,1915,1
2023-09-02,1919,3
2023-09-02,1920,6
2023-09-02,1921,1
2023-09-02,1933,3
2023-09-02,1935,5
2023-09-02,1938,8
2023-09-02,1951,1
2023-09-02,2.1,1
2023-09-02,2.4,2
2023-09-02,21061119AG,2
2023-09-02,21061119BI,5
2023-09-02,21061119DG,2
2023-09-02,2106118C,1
2023-09-02,2107113SG,2
2023-09-02,21081111RG,3
2023-09-02,21091116AG,1
2023-09-02,21091116C,1
2023-09-02,21091116I,3
2023-09-02,21091116UI,2
2023-09-02,2109119DG,1
2023-09-02,2109119DI,1
2023-09-02,211033MI,3
2023-09-02,22011119UY,1
2023-09-02,2201116SG,3
2023-09-02,2201116TG,5
2023-09-02,2201117PG,1
2023-09-02,2201117PI,1
2023-09-02,2201117SG,3
2023-09-02,2201117SY,3
2023-09-02,2201117TG,6
2023-09-02,2201117TI,8
2023-09-02,2201117TY,3
2023-09-02,22011211C,1
2023-09-02,2201122C,1
2023-09-02,2201123G,1
2023-09-02,220233L2C,2
2023-09-02,220233L2I,2
2023-09-02,2203129G,3
2023-09-02,220333QAG,3
2023-09-02,220333QBI,7
2023-09-02,220333QNY,1
2023-09-02,22041211AC,2
2023-09-02,22041216I,1
2023-09-02,22041219I,2
2023-09-02,22041219PI,3
2023-09-02,2206122SC,1
2023-09-02,2206123SC,1
2023-09-02,22071212AG,1
2023-09-02,220733SFG,1
2023-09-02,220733SG,3
2023-09-02,220733SH,1
2023-09-02,220733SI,4
2023-09-02,220733SPH,1
2023-09-02,220743FI,6
2023-09-02,22081212C,1
2023-09-02,22081212UG,1
2023-09-02,22087RA4DI,1
2023-09-02,22095RA98C,1
2023-09-02,2210129SG,1
2023-09-02,22101316G,3
2023-09-02,22101316UG,2
2023-09-02,22101317C,1
2023-09-02,22101320G,1
2023-09-02,22111317I,2
2023-09-02,2211133C,1
2023-09-02,2211133G,1
2023-09-02,22120RN86I,1
2023-09-02,22127RK46C,16
2023-09-02,23013RK75C,1
2023-09-02,23021RAA2Y,2
2023-09-02,23021RAAEG,2
2023-09-02,23028RN4DI,6
2023-09-02,2303CRA44A,1
2023-09-02,23049PCD8G,1
2023-09-02,2304FPN6DC,1
2023-09-02,3.1,1
2023-09-02,3.2,1
2023-09-02,3.4,2
2023-09-02,4188C,1
2023-09-02,4188S,1
2023-09-02,5002R,2
2023-09-02,5005R,1
2023-09-02,5007A,1
2023-09-02,5032W,1
2023-09-02,5033E,1
2023-09-02,6.1,3
2023-09-02,6.2,1
2023-09-02,6165S,1
2023-09-02,7.1,1
2023-09-02,7.2,3
2023-09-02,801SO,1
2023-09-02,8070,1
2023-09-02,9009G,3
2023-09-02,A063,1
2023-09-02,A1 Plus,1
2023-09-02,A10,1
2023-09-02,A10-70L,1
2023-09-02,A14,1
2023-09-02,A16 Plus,8
2023-09-02,A1601,5
2023-09-02,A37f,6
2023-09-02,A37fw,3
2023-09-02,A37m,2
2023-09-02,A5000,1
2023-09-02,A5010,3
2023-09-02,A507LM,1
2023-09-02,A509DL,2
2023-09-02,A512W,1
2023-09-02,A53,1
2023-09-02,A57,6
2023-09-02,A571W,1
2023-09-02,A6000,1
2023-09-02,A6003,4
2023-09-02,A600DL,3
2023-09-02,A6013,2
2023-09-02,A631W,1
2023-09-02,A661W,1
2023-09-02,A662L,1
2023-09-02,A7010a48,1
2023-09-02,A83,3
2023-09-02,A97 2GB Plus,1
2023-09-02,AC2001,3
2023-09-02,AFTKA,1
2023-09-02,AFTSSS,3
2023-09-02,AGRK-L09,1
2023-09-02,AGS-L09 Mediapad T5,3
2023-09-02,AGS-W09,3
2023-09-02,AGS3-W09,1
2023-09-02,AI2201_C,2
2023-09-02,ALE-L21,3
2023-09-02,ANA-AN00,1
2023-09-02,ANA-NX9,6
2023-09-02,ANB-AN00,1
2023-09-02,ANE-LX1,9
2023-09-02,AQM-AL10,1
2023-09-02,AQM-LX1,1
2023-09-02,ART-AL00x,3
2023-09-02,ART-L28,1
2023-09-02,ART-L29,3
2023-09-02,ART-L29N,2
2023-09-02,ATU-L31,1
2023-09-02,AUM-AL20,2
2023-09-02,Armor 17 Pro,1
2023-09-02,B1,1
2023-09-02,B1-750,1
2023-09-02,B131DL,2
2023-09-02,B1F,2
2023-09-02,B1P,3
2023-09-02,B1c,1
2023-09-02,B1g,1
2023-09-02,BA2,1
2023-09-02,BAH3-W09,1
2023-09-02,BB2,1
2023-09-02,BC1,2
2023-09-02,BC2,4
2023-09-02,BC2c,3
2023-09-02,BC3,1
2023-09-02,BD1,1
2023-09-02,BD2,2
2023-09-02,BD2P,1
2023-09-02,BD4,2
2023-09-02,BD4a,6
2023-09-02,BD4h,1
2023-09-02,BD4i,2
2023-09-02,BD4j,2
2023-09-02,BE2015,1
2023-09-02,BE2025,1
2023-09-02,BE2026,2
2023-09-02,BE2028,1
2023-09-02,BE6,2
2023-09-02,BE8,1
2023-09-02,BF6,6
2023-09-02,BF7,8
2023-09-02,BLA-A09,1
2023-09-02,BLA-TL00,1
2023-09-02,BMH-AN20,9
2023-09-02,BND-L21,2
2023-09-02,BNE-LX1,1
2023-09-02,BRAVE,1
2023-09-02,BRQ-AN00,1
2023-09-02,BV7100,1
2023-09-02,BV9500 Plus,1
2023-09-02,BV9900Pro,1
2023-09-02,Blade A51,1
2023-09-02,Blade L210,1
2023-09-02,C01 Plus,2
2023-09-02,C1,1
2023-09-02,C1 2nd Edition,5
2023-09-02,C10,2
2023-09-02,C2,2
2023-09-02,C2 2nd Edition,1
2023-09-02,C20,4
2023-09-02,C31,2
2023-09-02,C5L Max,1
2023-09-02,CAM-L21,1
2023-09-02,CC7,3
2023-09-02,CD7,2
2023-09-02,CDY-AN00,1
2023-09-02,CDY-NX9B,1
2023-09-02,CE8,2
2023-09-02,CF7,2
2023-09-02,CG6,5
2023-09-02,CH6i,1
2023-09-02,CI6,2
2023-09-02,CLT-L09,2
2023-09-02,CLT-L29,3
2023-09-02,CMR-AL09,1
2023-09-02,CPH1609,3
2023-09-02,CPH1717,1
2023-09-02,CPH1729,1
2023-09-02,CPH1801,1
2023-09-02,CPH1803,3
2023-09-02,CPH1809,3
2023-09-02,CPH1823,2
2023-09-02,CPH1827,1
2023-09-02,CPH1853,3
2023-09-02,CPH1881,1
2023-09-02,CPH1893,1
2023-09-02,CPH1901,5
2023-09-02,CPH1907,2
2023-09-02,CPH1909,16
2023-09-02,CPH1911,3
2023-09-02,CPH1917,1
2023-09-02,CPH1923,3
2023-09-02,CPH1931,5
2023-09-02,CPH1933,5
2023-09-02,CPH1937,9
2023-09-02,CPH1945,1
2023-09-02,CPH1951,1
2023-09-02,CPH1969,3
2023-09-02,CPH1989,2
2023-09-02,CPH2015,4
2023-09-02,CPH2021,1
2023-09-02,CPH2059,2
2023-09-02,CPH2061,1
2023-09-02,CPH2069,1
2023-09-02,CPH2083,10
2023-09-02,CPH2113,1
2023-09-02,CPH2119,2
2023-09-02,CPH2127,6
2023-09-02,CPH2137,1
2023-09-02,CPH2145,2
2023-09-02,CPH2159,1
2023-09-02,CPH2179,1
2023-09-02,CPH2185,8
2023-09-02,CPH2195,2
2023-09-02,CPH2197,5
2023-09-02,CPH2203,1
2023-09-02,CPH2211,2
2023-09-02,CPH2213,4
2023-09-02,CPH2219,3
2023-09-02,CPH2223,1
2023-09-02,CPH2239,7
2023-09-02,CPH2247,3
2023-09-02,CPH2249,1
2023-09-02,CPH2251,1
2023-09-02,CPH2269,4
2023-09-02,CPH2273,3
2023-09-02,CPH2321,1
2023-09-02,CPH2325,12
2023-09-02,CPH2333,1
2023-09-02,CPH2343,3
2023-09-02,CPH2349,3
2023-09-02,CPH2371,1
2023-09-02,CPH2381,9
2023-09-02,CPH2385,1
2023-09-02,CPH2387,3
2023-09-02,CPH2399,1
2023-09-02,CPH2401,3
2023-09-02,CPH2409,1
2023-09-02,CPH2413,1
2023-09-02,CPH2421,3
2023-09-02,CPH2423,1
2023-09-02,CPH2459,1
2023-09-02,CPH2461,1
2023-09-02,CPH2465,1
2023-09-02,CPH2467,1
2023-09-02,CPH2471,1
2023-09-02,CPH2473,1
2023-09-02,CPH2477,4
2023-09-02,CPH2481,1
2023-09-02,CPH2487,2
2023-09-02,CPH2495,3
2023-09-02,CPH2505,1
2023-09-02,CTR-LX2,1
2023-09-02,Cosmo LTE,1
2023-09-02,D6503,1
2023-09-02,DCO-LX9,1
2023-09-02,DE2117,2
2023-09-02,DE2118,1
2023-09-02,DIG-L21,1
2023-09-02,DIO-AN00,1
2023-09-02,DN2101,2
2023-09-02,DN2103,2
2023-09-02,DRA-L01,1
2023-09-02,DRA-L21,2
2023-09-02,DRA-LX2,1
2023-09-02,DRA-LX5,4
2023-09-02,DRA-LX9,1
2023-09-02,DUA-AL00,1
2023-09-02,DUA-LX9,1
2023-09-02,DUB-LX1,3
2023-09-02,DUB-LX2,1
2023-09-02,DUB-LX3,1
2023-09-02,E2,1
2023-09-02,E4810,1
2023-09-02,E60 Lite,2
2023-09-02,E6523,1
2023-09-02,E6910,2
2023-09-02,E7110,1
2023-09-02,EA211005,1
2023-09-02,EABF22206A,1
2023-09-02,EB2101,2
2023-09-02,EC1002,3
2023-09-02,ELA-AL00,1
2023-09-02,ELE-L29,1
2023-09-02,ELS-AN00,2
2023-09-02,ELS-NX9,2
2023-09-02,EML-L29,2
2023-09-02,EPIC PRO_1,1
2023-09-02,EVE-LX9,2
2023-09-02,Edge,1
2023-09-02,Edge (2022),2
2023-09-02,Edge 20,3
2023-09-02,Edge 20 pro,1
2023-09-02,Edge 30 Neo,2
2023-09-02,Edge 30 Pro,1
2023-09-02,Edge 30 Ultra,2
2023-09-02,Edge 5G UW,6
2023-09-02,Edge Plus (2022),1
2023-09-02,Edge Plus 5G UW (2022),1
2023-09-02,Elite B63,1
2023-09-02,Elite J55,1
2023-09-02,Explorer,1
2023-09-02,F-42A,1
2023-09-02,F1,5
2023-09-02,F1f,1
2023-09-02,F320B,2
2023-09-02,F670S,1
2023-09-02,FIG-LX1,2
2023-09-02,FNE-AN00,3
2023-09-02,FRL-L22,2
2023-09-02,Fire HD 10 Plus,6
2023-09-02,Firefox OS,1
2023-09-02,Firefox for Android,258
2023-09-02,Firefox for Android Tablet,2
2023-09-02,G10,1
2023-09-02,G20,2
2023-09-02,G3412,1
2023-09-02,G400 5G,1
2023-09-02,G5,1
2023-09-02,G51,1
2023-09-02,G8341,1
2023-09-02,GIA-AN80,1
2023-09-02,GLA-LX1,1
2023-09-02,GLO,1
2023-09-02,GM1903,1
2023-09-02,GM1917,1
2023-09-02,GN2200,3
2023-09-02,GN5005,1
2023-09-02,GT-C3312,1
2023-09-02,GT-E1282T,1
2023-09-02,GT-I9505,1
2023-09-02,GT-N7000B,1
