date,browser,visits
2024-01-04,Chrome,89650
2024-01-04,Safari,12026
2024-01-04,Edge,6485
2024-01-04,Firefox,5753
2024-01-04,(not set),2971
2024-01-04,Safari (in-app),346
2024-01-04,Samsung Internet,288
2024-01-04,Android Webview,232
2024-01-04,Opera,152
2024-01-04,Mozilla Compatible Agent,50
2024-01-04,Amazon Silk,15
2024-01-04,Internet Explorer,10
2024-01-04,Whale Browser,10
2024-01-04,Opera Mini,9
2024-01-04,UC Browser,8
2024-01-04,YaBrowser,7
2024-01-04,Mozilla,3
2024-01-04,Android Browser,2
2024-01-04,DuckDuckGo Browser,2
2024-01-04,Meta Quest Browser,1
2024-01-04,Phoenix Browser,1
2024-01-03,Chrome,48004
2024-01-03,Safari,11312
2024-01-03,Edge,5938
2024-01-03,Firefox,5480
2024-01-03,(not set),2912
2024-01-03,Safari (in-app),411
2024-01-03,Samsung Internet,393
2024-01-03,Android Webview,306
2024-01-03,Opera,95
2024-01-03,Mozilla Compatible Agent,66
2024-01-03,Amazon Silk,12
2024-01-03,UC Browser,10
2024-01-03,Whale Browser,8
2024-01-03,YaBrowser,7
2024-01-03,Android Browser,4
2024-01-03,Mozilla,4
2024-01-03,Internet Explorer,3
2024-01-03,Opera Mini,1
2024-01-02,Chrome,43117
2024-01-02,Safari,9946
2024-01-02,Edge,5325
2024-01-02,Firefox,4493
2024-01-02,(not set),2934
2024-01-02,Samsung Internet,410
2024-01-02,Android Webview,342
2024-01-02,Safari (in-app),264
2024-01-02,Opera,97
2024-01-02,Mozilla Compatible Agent,63
2024-01-02,Whale Browser,14
2024-01-02,Amazon Silk,10
2024-01-02,UC Browser,9
2024-01-02,YaBrowser,8
2024-01-02,Mozilla,6
2024-01-02,Opera Mini,5
2024-01-02,Android Browser,3
2024-01-02,Aloha Browser,1
2024-01-02,Coc Coc,1
2024-01-02,Lynx,1
2024-01-02,Nintendo Browser,1
2024-01-02,SeaMonkey,1
2024-01-02,Waterfox,1
2024-01-01,Chrome,18903
2024-01-01,Safari,6197
2024-01-01,(not set),2922
2024-01-01,Edge,1643
2024-01-01,Firefox,1229
2024-01-01,Samsung Internet,343
2024-01-01,Android Webview,324
2024-01-01,Safari (in-app),186
2024-01-01,Opera,80
2024-01-01,Mozilla Compatible Agent,44
2024-01-01,Amazon Silk,24
2024-01-01,Opera Mini,5
2024-01-01,Whale Browser,5
2024-01-01,YaBrowser,5
2024-01-01,Mozilla,4
2024-01-01,UC Browser,4
2024-01-01,Android Browser,2
2024-01-01,Internet Explorer,2
2023-12-31,Chrome,15870
2023-12-31,Safari,5282
2023-12-31,(not set),2957
2023-12-31,Edge,1181
2023-12-31,Firefox,1124
2023-12-31,Samsung Internet,422
2023-12-31,Android Webview,303
2023-12-31,Safari (in-app),145
2023-12-31,Opera,48
2023-12-31,Mozilla Compatible Agent,27
2023-12-31,Whale Browser,8
2023-12-31,Amazon Silk,7
2023-12-31,Opera Mini,7
2023-12-31,UC Browser,7
2023-12-31,Android Browser,4
2023-12-31,Mozilla,4
2023-12-31,Coc Coc,2
2023-12-31,Internet Explorer,2
2023-12-31,YaBrowser,2
2023-12-31,Aloha Browser,1
2023-12-31,Meta Quest Browser,1
2023-12-31,Phoenix Browser,1
2023-12-30,Chrome,23798
2023-12-30,Safari,6031
2023-12-30,(not set),3017
2023-12-30,Edge,1400
2023-12-30,Firefox,1133
2023-12-30,Samsung Internet,367
2023-12-30,Android Webview,365
2023-12-30,Safari (in-app),270
2023-12-30,Opera,71
2023-12-30,Mozilla Compatible Agent,37
2023-12-30,Amazon Silk,14
2023-12-30,Mozilla,11
2023-12-30,UC Browser,10
2023-12-30,Opera Mini,7
2023-12-30,YaBrowser,5
2023-12-30,Android Browser,4
2023-12-30,Aloha Browser,2
2023-12-30,Whale Browser,2
2023-12-30,Coc Coc,1
2023-12-30,Internet Explorer,1
2023-12-30,Iron,1
2023-12-30,Meta Quest Browser,1
2023-12-30,SeaMonkey,1
2023-12-29,Chrome,37457
2023-12-29,Safari,7415
2023-12-29,(not set),2875
2023-12-29,Edge,2376
2023-12-29,Firefox,1908
2023-12-29,Safari (in-app),394
2023-12-29,Android Webview,287
2023-12-29,Samsung Internet,286
2023-12-29,Opera,73
2023-12-29,Mozilla Compatible Agent,36
2023-12-29,YaBrowser,16
2023-12-29,Amazon Silk,11
2023-12-29,UC Browser,10
2023-12-29,Whale Browser,9
2023-12-29,Opera Mini,6
2023-12-29,Android Browser,5
2023-12-29,Mozilla,4
2023-12-29,Coc Coc,2
2023-12-28,Chrome,39887
2023-12-28,Safari,7695
2023-12-28,(not set),2930
2023-12-28,Edge,2738
2023-12-28,Firefox,2116
