date,os,visits
2024-01-04,Windows,75332
2024-01-04,Macintosh,22087
2024-01-04,iOS,7034
2024-01-04,Android,3882
2024-01-04,Linux,3240
2024-01-04,(not set),2975
2024-01-04,Chrome OS,1000
2024-01-04,Firefox OS,1
2024-01-04,Fuchsia,1
2024-01-03,Windows,37364
2024-01-03,Macintosh,20561
2024-01-03,iOS,6531
2024-01-03,Android,3991
2024-01-03,Linux,3055
2024-01-03,(not set),2928
2024-01-03,Chrome OS,758
2024-01-03,OS/2,1
2024-01-02,Windows,32736
2024-01-02,Macintosh,18171
2024-01-02,iOS,5540
2024-01-02,Android,3720
2024-01-02,Linux,3105
2024-01-02,(not set),2947
2024-01-02,Chrome OS,423
2024-01-02,FreeBSD,1
2024-01-02,OpenBSD,1
2024-01-01,Windows,10630
2024-01-01,Macintosh,7775
2024-01-01,iOS,4544
2024-01-01,Android,3204
2024-01-01,(not set),2922
2024-01-01,Linux,2781
2024-01-01,Chrome OS,178
2023-12-31,Windows,8429
2023-12-31,Macintosh,6170
2023-12-31,iOS,4043
2023-12-31,Android,3038
2023-12-31,(not set),2961
2023-12-31,Linux,2674
2023-12-31,Chrome OS,136
2023-12-31,Tizen,2
2023-12-31,Firefox OS,1
2023-12-30,Windows,15417
2023-12-30,Macintosh,6751
2023-12-30,iOS,4848
2023-12-30,Android,3531
2023-12-30,(not set),3025
2023-12-30,Linux,2596
2023-12-30,Chrome OS,144
2023-12-30,Playstation 4,2
2023-12-30,NetBSD,1
2023-12-30,Tizen,1
2023-12-30,UNIX,1
2023-12-29,Windows,28702
2023-12-29,Macintosh,9656
2023-12-29,iOS,5541
2023-12-29,Android,3407
2023-12-29,Linux,2932
2023-12-29,(not set),2881
2023-12-29,Chrome OS,144
2023-12-29,OpenBSD,2
2023-12-29,Firefox OS,1
2023-12-29,Fuchsia,1
2023-12-28,Windows,31024
2023-12-28,Macintosh,10234
2023-12-28,iOS,5949
2023-12-28,Android,2947
2023-12-28,(not set),2932
2023-12-28,Linux,2821
2023-12-28,Chrome OS,196
2023-12-28,Tizen,1
2023-12-27,Windows,25563
2023-12-27,Macintosh,9576
2023-12-27,iOS,5531
2023-12-27,Android,3634
2023-12-27,(not set),3044
2023-12-27,Linux,2914
2023-12-27,Chrome OS,165
2023-12-27,Mac OS,1
2023-12-26,Windows,17538
2023-12-26,Macintosh,7667
2023-12-26,iOS,4566
2023-12-26,Android,3315
2023-12-26,(not set),2955
2023-12-26,Linux,2735
2023-12-26,Chrome OS,154
2023-12-26,OS/2,2
2023-12-26,Tizen,2
2023-12-26,Mac OS,1
2023-12-25,Windows,7025
2023-12-25,iOS,4215
2023-12-25,Macintosh,4056
2023-12-25,(not set),2916
2023-12-25,Android,2792
2023-12-25,Linux,2751
2023-12-25,Chrome OS,87
2023-12-25,OS/2,1
2023-12-25,OpenBSD,1
2023-12-25,Playstation 4,1
2023-12-25,Tizen,1
2023-12-24,Windows,6900
2023-12-24,Macintosh,4214
2023-12-24,iOS,3767
2023-12-24,(not set),2942
2023-12-24,Android,2889
2023-12-24,Linux,2728
2023-12-24,Chrome OS,102
2023-12-24,Tizen,2
