date,mobile_device,visits
2023-09-02,(not set),2331
2023-09-02,1601,1
2023-09-02,1610,1
2023-09-02,1724,2
2023-09-02,1808,1
2023-09-02,1811,2
2023-09-02,1814,1
2023-09-02,1819,1
2023-09-02,1820,1
2023-09-02,1901,1
2023-09-02,1902,1
2023-09-02,1906,2
2023-09-02,1907,3
2023-09-02,1917,1
2023-09-02,1920,1
2023-09-02,1933,1
2023-09-02,1938,1
2023-09-02,21051182G,1
2023-09-02,21061119BI,1
2023-09-02,2201117PG,1
2023-09-02,2201117SY,1
2023-09-02,2201122G,1
2023-09-02,2201123G,1
2023-09-02,220233L2G,2
2023-09-02,220333QAG,1
2023-09-02,220333QPG,1
2023-09-02,22041216C,1
2023-09-02,2206123SC,1
2023-09-02,22071219CG,1
2023-09-02,220733SPI,1
2023-09-02,22120RN86G,1
2023-09-02,22120RN86I,3
2023-09-02,22127RK46C,4
2023-09-02,23013RK75C,1
2023-09-02,23028RN4DI,2
2023-09-02,5032W,1
2023-09-02,5049S,1
2023-09-02,A1601,11
2023-09-02,A33,1
2023-09-02,A57,5
2023-09-02,A6000,1
2023-09-02,A6003,1
2023-09-02,A600DL,2
2023-09-02,AC2003,2
2023-09-02,ALE-L21,1
2023-09-02,AMN-LX9,1
2023-09-02,ART-L28,1
2023-09-02,Armor 8,1
2023-09-02,Atom,1
2023-09-02,B1P,1
2023-09-02,BD2P,1
2023-09-02,BD4,1
2023-09-02,BD4a,1
2023-09-02,BE2015,2
2023-09-02,BF6,1
2023-09-02,BF7,2
2023-09-02,BKK-LX2,1
2023-09-02,BMH-AN20,2
2023-09-02,C2,4
2023-09-02,C20,1
2023-09-02,CD6,1
2023-09-02,CHL-AL00,1
2023-09-02,CI7n,1
2023-09-02,CK8n,1
2023-09-02,COL-L29,1
2023-09-02,CPH1803,1
2023-09-02,CPH1809,1
2023-09-02,CPH1853,2
2023-09-02,CPH1901,1
2023-09-02,CPH1909,4
2023-09-02,CPH1989,1
2023-09-02,CPH2001,1
2023-09-02,CPH2005,1
2023-09-02,CPH2015,1
2023-09-02,CPH2061,1
2023-09-02,CPH2083,1
2023-09-02,CPH2127,1
2023-09-02,CPH2203,1
2023-09-02,CPH2211,1
2023-09-02,CPH2263,1
2023-09-02,CPH2325,1
2023-09-02,CPH2365,1
2023-09-02,CPH2381,1
2023-09-02,CPH2455,1
2023-09-02,CPH2495,1
2023-09-02,DE2118,2
