domain,landing_page,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
(other),(other),64318181,41047559,25226272,1.5669185346685293,168.02162510604316,0.35605778653001025
www.irs.gov,/,9819207,4646388,3536111,2.11329897546223,160.53062400805229,0.15845792473637588
www.treasurydirect.gov,/,1306134,641680,483056,2.035491210572248,249.61006429516428,0.087302082034659015
www.irs.gov,/payments,1174165,605423,552440,1.9394126090353356,166.05385972504678,0.044641515105967235
www.irs.gov,/payments/your-online-account,847319,610560,525519,1.3877735193920335,166.76491079712395,0.43506125524109013
www.irs.gov,/forms-instructions,787848,220686,173616,3.569995378048449,266.36970362045622,0.085474384419491942
la.www4.irs.gov,/irportal/,657772,4035,2191,163.016604708798,4360.5967701021073,0.10037174721189591
www.irs.gov,/payments/direct-pay,647947,492347,455169,1.316037266399511,113.8083301064615,0.48744483057680865
ofac.treasury.gov,/recent-actions,635812,534039,510112,1.1905722241259533,19.878299608698988,0.95335546654832326
www.irs.gov,/refunds,607688,524457,353658,1.1586993785953854,84.997065326289857,0.51744566284747839
www.irs.gov,/individuals/tax-withholding-estimator,605272,409596,391505,1.4777292746999482,84.822705209035249,0.38886366077793727
la.www4.irs.gov,/filing/e-file-forms-1099-with-iris,533758,5108,3948,104.49451840250588,2210.8026903400546,0.00097885669537979645
www.treasurydirect.gov,/log-in/,440654,330655,265134,1.3326700034779453,201.27676456729824,0.44531611498389562
home.treasury.gov,/,426120,359077,327613,1.1867092573459175,74.244356461096089,0.46405924077565536
www.fincen.gov,/boi,368026,303405,258712,1.212985942881627,143.84408214046573,0.20295314843196388
www.irs.gov,/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online,324850,245215,199249,1.3247558265195849,148.62587184814143,0.32881349020247536
www.irs.gov,/individuals/get-transcript,320112,231546,198393,1.3824985100152885,160.38155609135114,0.27672255189033712
treasurydirect.gov,/,295197,207232,173588,1.4244759496602841,127.30693377871178,0.41495521927115503
www.irs.gov,/forms-pubs/about-form-w-9,275277,230397,222814,1.1947942030495189,81.567441696549878,0.42992313267967897
ttbonline.gov,/authenticationendpoint/login.do,249607,23015,8004,10.845405170540952,565.95246411818368,0.055746252444058224
