date,browser,visits
2024-01-04,Internet Explorer,5477
2024-01-03,Internet Explorer,888
2024-01-02,Internet Explorer,951
2024-01-01,Internet Explorer,606
2023-12-31,Internet Explorer,531
2023-12-30,Internet Explorer,549
2023-12-29,Internet Explorer,10917
2023-12-28,Internet Explorer,4048
2023-12-27,Internet Explorer,875
2023-12-26,Internet Explorer,820
2023-12-25,Internet Explorer,599
2023-12-24,Internet Explorer,515
2023-12-23,Internet Explorer,517
2023-12-22,Internet Explorer,727
2023-12-21,Internet Explorer,873
2023-12-20,Internet Explorer,14232
2023-12-19,Internet Explorer,6457
2023-12-18,Internet Explorer,858
2023-12-17,Internet Explorer,559
2023-12-16,Internet Explorer,512
2023-12-15,Internet Explorer,869
2023-12-14,Internet Explorer,928
2023-12-13,Internet Explorer,881
2023-12-12,Internet Explorer,914
2023-12-11,Internet Explorer,904
2023-12-10,Internet Explorer,591
2023-12-09,Internet Explorer,551
2023-12-08,Internet Explorer,797
2023-12-07,Internet Explorer,807
2023-12-06,Internet Explorer,783
2023-12-05,Internet Explorer,819
2023-12-04,Internet Explorer,11083
2023-12-03,Internet Explorer,485
2023-12-02,Internet Explorer,488
2023-12-01,Internet Explorer,805
2023-11-30,Internet Explorer,816
2023-11-29,Internet Explorer,5543
2023-11-28,Internet Explorer,765
2023-11-27,Internet Explorer,782
2023-11-26,Internet Explorer,418
2023-11-25,Internet Explorer,399
2023-11-24,Internet Explorer,559
2023-11-23,Internet Explorer,530
2023-11-22,Internet Explorer,713
2023-11-21,Internet Explorer,752
2023-11-20,Internet Explorer,794
2023-11-19,Internet Explorer,460
2023-11-18,Internet Explorer,436
2023-11-17,Internet Explorer,764
2023-11-16,Internet Explorer,13887
2023-11-15,Internet Explorer,848
2023-11-14,Internet Explorer,840
2023-11-13,Internet Explorer,781
2023-11-12,Internet Explorer,482
2023-11-11,Internet Explorer,452
2023-11-10,Internet Explorer,641
2023-11-09,Internet Explorer,813
2023-11-08,Internet Explorer,860
2023-11-07,Internet Explorer,878
2023-11-06,Internet Explorer,856
2023-11-05,Internet Explorer,517
2023-11-04,Internet Explorer,497
2023-11-03,Internet Explorer,904
2023-11-02,Internet Explorer,1021
2023-11-01,Internet Explorer,1245
2023-10-31,Internet Explorer,1269
2023-10-30,Internet Explorer,1207
2023-10-29,Internet Explorer,545
2023-10-28,Internet Explorer,554
2023-10-27,Internet Explorer,4310
2023-10-26,Internet Explorer,1159
2023-10-25,Internet Explorer,1184
2023-10-24,Internet Explorer,1206
2023-10-23,Internet Explorer,1256
2023-10-22,Internet Explorer,589
2023-10-21,Internet Explorer,529
2023-10-20,Internet Explorer,1054
2023-10-19,Internet Explorer,1265
2023-10-18,Internet Explorer,1392
2023-10-17,Internet Explorer,1202
2023-10-16,Internet Explorer,1208
2023-10-15,Internet Explorer,514
2023-10-14,Internet Explorer,555
2023-10-13,Internet Explorer,1048
2023-10-12,Internet Explorer,7956
2023-10-11,Internet Explorer,1154
2023-10-10,Internet Explorer,1188
2023-10-09,Internet Explorer,907
2023-10-08,Internet Explorer,582
2023-10-07,Internet Explorer,584
