date,mobile_device,visits
2023-09-02,(not set),121615
2023-09-02,1,1
2023-09-02,1.4,3
2023-09-02,100003561,3
2023-09-02,100003562,3
2023-09-02,100005206,1
2023-09-02,100011885,5
2023-09-02,100011886,7
2023-09-02,100011886A,6
2023-09-02,100026191,1
2023-09-02,100071481,2
2023-09-02,100071483,8
2023-09-02,100071485,6
2023-09-02,1601,1
2023-09-02,1609,2
2023-09-02,1610,4
2023-09-02,1611,1
2023-09-02,16th,5
2023-09-02,1713,3
2023-09-02,1714,2
2023-09-02,1716,2
2023-09-02,1718,7
2023-09-02,1719,1
2023-09-02,1723,12
2023-09-02,1724,3
2023-09-02,1726,3
2023-09-02,1727,1
2023-09-02,1801,2
2023-09-02,1802,7
2023-09-02,1803,4
2023-09-02,1804,9
2023-09-02,1806,9
2023-09-02,1807,5
2023-09-02,1808,6
2023-09-02,1811,29
2023-09-02,1812,4
2023-09-02,1814,10
2023-09-02,1815,1
2023-09-02,1817,5
2023-09-02,1818,5
2023-09-02,1819,15
2023-09-02,1820,41
2023-09-02,1823,2
2023-09-02,1851,1
2023-09-02,1901,45
2023-09-02,1902,8
2023-09-02,1902_19,1
2023-09-02,1904,40
2023-09-02,1906,149
2023-09-02,1906_20,1
2023-09-02,1907,19
2023-09-02,1907_19,1
2023-09-02,1908,2
2023-09-02,1908_19,2
2023-09-02,1909,3
2023-09-02,1910,5
2023-09-02,1915,19
2023-09-02,1916,6
2023-09-02,1919,10
2023-09-02,1920,16
2023-09-02,1920_20,1
2023-09-02,1933,9
2023-09-02,1935,10
2023-09-02,1938,13
2023-09-02,1951,2
2023-09-02,2,1
2023-09-02,2.2,1
2023-09-02,2.3,4
2023-09-02,2.4,1
2023-09-02,2004,1
2023-09-02,2006,1
2023-09-02,2007,2
2023-09-02,2019,7
2023-09-02,21051182G,1
2023-09-02,21061110AG,1
2023-09-02,21061119AG,17
2023-09-02,21061119AL,2
2023-09-02,21061119BI,8
2023-09-02,21061119DG,1
2023-09-02,2107113SG,16
2023-09-02,21081111RG,15
2023-09-02,21091116AC,1
2023-09-02,21091116AG,2
2023-09-02,21091116AI,6
2023-09-02,21091116C,3
2023-09-02,21091116I,6
2023-09-02,21091116UG,1
2023-09-02,21091116UI,1
2023-09-02,2109119DG,32
2023-09-02,2109119DI,1
2023-09-02,211033MI,5
2023-09-02,21121119SC,1
2023-09-02,21121119SG,11
2023-09-02,21121119TL,2
2023-09-02,21121119VL,1
2023-09-02,21121210G,2
2023-09-02,2112123AG,1
2023-09-02,22011119TI,2
2023-09-02,22011119UY,5
2023-09-02,2201116PG,9
2023-09-02,2201116PI,5
2023-09-02,2201116SG,8
2023-09-02,2201116SI,8
2023-09-02,2201116TG,12
2023-09-02,2201117PG,1
2023-09-02,2201117PI,3
2023-09-02,2201117SG,13
2023-09-02,2201117SI,3
2023-09-02,2201117SY,3
2023-09-02,2201117TG,28
2023-09-02,2201117TI,5
2023-09-02,2201117TL,3
2023-09-02,2201117TY,6
2023-09-02,2201122C,1
2023-09-02,2201123C,1
2023-09-02,2201123G,2
2023-09-02,22021211RI,1
2023-09-02,220233L2G,7
2023-09-02,220233L2I,5
2023-09-02,22031116BG,1
2023-09-02,2203121C,1
2023-09-02,2203129G,4
2023-09-02,220333QAG,28
2023-09-02,220333QBI,9
2023-09-02,220333QL,1
2023-09-02,220333QNY,4
2023-09-02,220333QPG,2
2023-09-02,22041211AC,1
2023-09-02,22041216C,1
2023-09-02,22041216G,1
2023-09-02,22041216I,3
2023-09-02,22041219G,2
2023-09-02,22041219I,2
2023-09-02,22041219NY,1
2023-09-02,22041219PI,2
2023-09-02,2206122SC,1
2023-09-02,2206123SC,1
2023-09-02,2207117BPG,1
2023-09-02,22071212AG,4
2023-09-02,22071219AI,2
2023-09-02,22071219CI,4
2023-09-02,220733SFG,7
2023-09-02,220733SG,24
2023-09-02,220733SI,4
2023-09-02,220733SL,4
2023-09-02,220733SPI,1
2023-09-02,22081212UG,4
2023-09-02,22087RA4DI,1
2023-09-02,2209116AG,4
2023-09-02,22101316G,9
2023-09-02,22101316I,6
2023-09-02,22101316UG,1
2023-09-02,22101320G,2
2023-09-02,2210132G,1
2023-09-02,22111317I,10
2023-09-02,22111317PI,1
2023-09-02,2211133C,1
2023-09-02,22120RN86G,10
2023-09-02,22120RN86I,1
2023-09-02,22126RN91Y,3
2023-09-02,22127PC95I,4
2023-09-02,22127RK46C,24
2023-09-02,2212ARNC4L,2
2023-09-02,23013PC75G,3
2023-09-02,23013RK75C,1
2023-09-02,23021RAA2Y,2
2023-09-02,23021RAAEG,12
2023-09-02,23026RN54G,2
2023-09-02,23027RAD4I,2
2023-09-02,23028RA60L,1
2023-09-02,23028RN4DG,1
2023-09-02,23028RN4DI,6
2023-09-02,23028RNCAG,2
2023-09-02,2303CRA44A,4
2023-09-02,23049PCD8G,1
2023-09-02,3.1 Plus,1
2023-09-02,3.2,4
2023-09-02,3.4,1
2023-09-02,3622A,1
2023-09-02,3V,1
2023-09-02,4188C,21
2023-09-02,4188O,3
2023-09-02,4188R,16
2023-09-02,4188S,1
2023-09-02,4K Android TV,1
2023-09-02,5.3,3
2023-09-02,5.4,3
2023-09-02,5001U,1
2023-09-02,5002C,1
2023-09-02,5002R,23
2023-09-02,5002S,2
2023-09-02,5004C,1
2023-09-02,5004R,3
2023-09-02,5004S,5
2023-09-02,5005R,7
2023-09-02,5007S,2
2023-09-02,5007W,9
2023-09-02,5007Z,32
2023-09-02,5028A,3
2023-09-02,5032W,7
2023-09-02,5033D,1
2023-09-02,5033E,1
2023-09-02,5033EP,1
2023-09-02,5033M,3
2023-09-02,5044R,1
2023-09-02,5049S,1
2023-09-02,5054S,1
2023-09-02,5056E,1
2023-09-02,5059S,3
2023-09-02,5059Z,1
2023-09-02,5062W,3
2023-09-02,5062Z,28
2023-09-02,5087Z,63
2023-09-02,5102O,2
2023-09-02,5130M,1
2023-09-02,5E,1
2023-09-02,6.1,1
2023-09-02,6.1 Plus,2
2023-09-02,6055U,1
2023-09-02,6165S,1
2023-09-02,640,2
2023-09-02,7.2,1
2023-09-02,706SH,1
2023-09-02,8 V 5G UW,1
2023-09-02,8030,1
2023-09-02,8050G,1
2023-09-02,9027W,1
2023-09-02,9029W,3
2023-09-02,9029Z,6
2023-09-02,9032T,1
2023-09-02,9032Z,31
2023-09-02,9048S,3
2023-09-02,9137W,85
2023-09-02,9930,1
2023-09-02,A002SO,2
2023-09-02,A063,2
2023-09-02,A10-70F,3
2023-09-02,A101OP,1
2023-09-02,A105,2
2023-09-02,A11 Pro Max,1
2023-09-02,A16 Plus,1
