date,browser,os_version,visits
2024-01-04,Chrome,10,43276
2024-01-04,Chrome,11,15143
2024-01-04,Edge,10,11720
2024-01-04,Edge,11,6458
2024-01-04,Chrome,7,3072
2024-01-04,Firefox,10,2986
2024-01-04,Chrome,8.1,824
2024-01-04,Opera,10,479
2024-01-04,Chrome,8,282
2024-01-04,Internet Explorer,10,118
2024-01-04,Firefox,7,106
2024-01-04,YaBrowser,10,73
2024-01-04,Edge,7,39
2024-01-04,Firefox,8.1,28
2024-01-04,Firefox,(not set),24
2024-01-04,Whale Browser,10,24
2024-01-04,Edge,8.1,18
2024-01-04,Firefox,XP,12
2024-01-04,Internet Explorer,XP,12
2024-01-04,Chrome,Vista,9
2024-01-04,Opera,7,9
2024-01-04,Firefox,8,7
2024-01-04,Internet Explorer,7,7
2024-01-04,Firefox,Vista,6
2024-01-04,Internet Explorer,8,4
2024-01-04,(not set),10,3
2024-01-04,Edge,8,3
2024-01-04,Mozilla Compatible Agent,NT,3
2024-01-04,SeaMonkey,10,3
2024-01-04,Chrome,(not set),2
2024-01-04,Chrome,Server 2003,2
2024-01-04,Chrome,XP,2
2024-01-04,Coc Coc,10,2
2024-01-04,YaBrowser,7,2
2024-01-04,Chrome,NT,1
2024-01-04,Coc Coc,7,1
2024-01-04,Internet Explorer,8.1,1
2024-01-04,Mozilla Compatible Agent,10,1
2024-01-04,Opera,(not set),1
2024-01-04,Opera,8.1,1
2024-01-04,Opera,Vista,1
2024-01-04,PaleMoon,10,1
2024-01-04,Safari,(not set),1
2024-01-04,Safari,7,1
2024-01-04,Safari,8,1
2024-01-04,Safari,Vista,1
2024-01-04,SeaMonkey,7,1
2024-01-04,SeaMonkey,Server 2003,1
2024-01-04,Whale Browser,8.1,1
2024-01-04,YaBrowser,Vista,1
2024-01-03,Chrome,10,36148
2024-01-03,Chrome,11,14619
2024-01-03,Edge,10,11378
2024-01-03,Edge,11,6475
2024-01-03,Firefox,10,3009
2024-01-03,Chrome,7,2270
2024-01-03,Chrome,8.1,527
2024-01-03,Opera,10,451
2024-01-03,Chrome,8,167
2024-01-03,Firefox,7,115
2024-01-03,Internet Explorer,10,104
2024-01-03,Edge,7,48
2024-01-03,YaBrowser,10,42
2024-01-03,Whale Browser,10,31
2024-01-03,Firefox,(not set),24
2024-01-03,Firefox,8.1,17
2024-01-03,Opera,7,16
2024-01-03,Internet Explorer,XP,11
2024-01-03,Edge,8.1,10
2024-01-03,Firefox,XP,9
2024-01-03,Firefox,8,8
2024-01-03,Internet Explorer,7,8
2024-01-03,Coc Coc,10,7
2024-01-03,Firefox,Vista,6
2024-01-03,Internet Explorer,8,6
2024-01-03,(not set),10,5
2024-01-03,Safari,8,5
2024-01-03,Chrome,Vista,4
2024-01-03,Chrome,XP,4
2024-01-03,Opera,8.1,4
2024-01-03,Mozilla Compatible Agent,NT,3
2024-01-03,Coc Coc,7,2
2024-01-03,Edge,8,2
2024-01-03,Chrome,(not set),1
2024-01-03,Coc Coc,8.1,1
2024-01-03,Internet Explorer,8.1,1
2024-01-03,Internet Explorer,CE,1
2024-01-03,Internet Explorer,Vista,1
2024-01-03,Mozilla Compatible Agent,10,1
2024-01-03,Mozilla Compatible Agent,XP,1
2024-01-03,PaleMoon,10,1
2024-01-03,Safari,7,1
2024-01-03,SeaMonkey,Server 2003,1
2024-01-03,YaBrowser,7,1
2024-01-03,YaBrowser,8,1
2024-01-03,YaBrowser,8.1,1
2024-01-03,YaBrowser,Vista,1
2024-01-02,Chrome,10,30415
2024-01-02,Chrome,11,11742
2024-01-02,Edge,10,9456
2024-01-02,Edge,11,5188
2024-01-02,Firefox,10,2733
2024-01-02,Chrome,7,1785
2024-01-02,Chrome,8.1,373
2024-01-02,Opera,10,346
2024-01-02,Chrome,8,141
2024-01-02,Internet Explorer,10,126
2024-01-02,Firefox,7,98
2024-01-02,Edge,7,45
2024-01-02,YaBrowser,10,33
2024-01-02,Firefox,(not set),23
2024-01-02,Internet Explorer,XP,16
2024-01-02,Whale Browser,10,14
2024-01-02,Firefox,8.1,13
2024-01-02,Edge,8.1,12
2024-01-02,Opera,7,11
2024-01-02,Coc Coc,10,9
2024-01-02,Internet Explorer,7,7
2024-01-02,Firefox,XP,5
2024-01-02,Chrome,(not set),4
2024-01-02,Chrome,Vista,4
2024-01-02,Chrome,XP,3
2024-01-02,Firefox,8,3
2024-01-02,Internet Explorer,8,3
2024-01-02,Mozilla Compatible Agent,NT,3
2024-01-02,Opera,8.1,3
2024-01-02,Edge,8,2
2024-01-02,YaBrowser,7,2
2024-01-02,(not set),10,1
2024-01-02,Chrome,Server 2003,1
2024-01-02,Coc Coc,8.1,1
2024-01-02,Firefox,Vista,1
2024-01-02,Internet Explorer,Vista,1
2024-01-02,Mozilla Compatible Agent,10,1
2024-01-02,Opera,8,1
2024-01-02,Safari,8,1
2024-01-02,SeaMonkey,7,1
2024-01-02,Waterfox,10,1
2024-01-02,YaBrowser,8.1,1
2024-01-01,Chrome,10,28777
2024-01-01,Chrome,11,4986
2024-01-01,Edge,11,2090
2024-01-01,Edge,10,1820
2024-01-01,Firefox,10,1373
2024-01-01,Chrome,7,880
2024-01-01,Opera,10,276
2024-01-01,Chrome,8.1,186
2024-01-01,Internet Explorer,10,92
2024-01-01,Chrome,8,59
2024-01-01,Firefox,7,54
2024-01-01,YaBrowser,10,27
