date,mobile_device,visits
2023-09-02,(not set),122633
2023-09-02,1.3,2
2023-09-02,1.4,4
2023-09-02,100003561,3
2023-09-02,100003562,7
2023-09-02,100011885,6
2023-09-02,100011886,19
2023-09-02,100011886A,2
2023-09-02,100015685-A,1
2023-09-02,100015685-E,1
2023-09-02,100026191,3
2023-09-02,100043279,3
2023-09-02,100071481,12
2023-09-02,100071483,20
2023-09-02,100071485,19
2023-09-02,10LB2,1
2023-09-02,10T,1
2023-09-02,1601,1
2023-09-02,1707,1
2023-09-02,1723,4
2023-09-02,1807,2
2023-09-02,1811,2
2023-09-02,1820,6
2023-09-02,18s,1
2023-09-02,1901,1
2023-09-02,1904,2
2023-09-02,1906,6
2023-09-02,1907,1
2023-09-02,1908,1
2023-09-02,1915,1
2023-09-02,1916,1
2023-09-02,1919,1
2023-09-02,1933,2
2023-09-02,1935,1
2023-09-02,2 V,4
2023-09-02,2 V Tella,3
2023-09-02,2050,1
2023-09-02,21061110AG,2
2023-09-02,21061119AG,5
2023-09-02,2107113SG,1
2023-09-02,21091116AC,2
2023-09-02,21091116AI,1
2023-09-02,21091116I,1
2023-09-02,2109119DG,9
2023-09-02,2109119DI,1
2023-09-02,211033MI,1
2023-09-02,21121119SC,1
2023-09-02,21121119SG,4
2023-09-02,21121119TL,1
2023-09-02,2201116SG,2
2023-09-02,2201116TG,6
2023-09-02,2201117PG,1
2023-09-02,2201117SG,1
2023-09-02,2201117SY,1
2023-09-02,2201117TG,9
2023-09-02,2201117TI,1
2023-09-02,220233L2G,2
2023-09-02,220233L2I,1
2023-09-02,2203129G,1
2023-09-02,220333QAG,2
2023-09-02,220333QBI,1
2023-09-02,220333QL,3
2023-09-02,220333QNY,2
2023-09-02,22041211AC,2
2023-09-02,22041216C,1
2023-09-02,22041219I,1
2023-09-02,220733SFG,2
2023-09-02,220733SG,2
2023-09-02,220733SH,2
2023-09-02,220733SI,2
2023-09-02,220733SL,3
2023-09-02,22081212C,1
2023-09-02,22081283G,1
2023-09-02,2209116AG,1
2023-09-02,22101316G,2
2023-09-02,22101320C,2
2023-09-02,22111317I,3
2023-09-02,22120RN86G,1
2023-09-02,22126RN91Y,1
2023-09-02,22127PC95I,1
2023-09-02,22127RK46C,3
2023-09-02,2212ARNC4L,4
2023-09-02,23021RAAEG,7
2023-09-02,23026RN54G,2
2023-09-02,23028RNCAG,2
2023-09-02,3.1 A,1
2023-09-02,3.1 C,2
2023-09-02,3830,1
2023-09-02,3V,3
2023-09-02,4015T,1
2023-09-02,4188C,46
2023-09-02,4188L,1
2023-09-02,4188O,12
2023-09-02,4188R,17
2023-09-02,4188S,8
2023-09-02,5002H_EEA,1
2023-09-02,5002L,3
2023-09-02,5002R,36
2023-09-02,5002S,2
2023-09-02,5004R,9
2023-09-02,5004S,2
2023-09-02,5005R,15
2023-09-02,5007G,1
2023-09-02,5007S,21
2023-09-02,5007W,14
2023-09-02,5007Z,19
2023-09-02,5028A,1
2023-09-02,5032W,10
2023-09-02,5033E,2
2023-09-02,5033EP,1
2023-09-02,5041C,5
2023-09-02,5049S,5
2023-09-02,5054N,2
2023-09-02,5059R,1
2023-09-02,5059S,8
2023-09-02,5062W,7
2023-09-02,5062Z,20
2023-09-02,5087Z,54
2023-09-02,5102L,9
2023-09-02,5102O,5
2023-09-02,5164D,1
2023-09-02,5560S,1
2023-09-02,6.1,1
2023-09-02,6062W,1
2023-09-02,6125F,2
2023-09-02,6165S,1
2023-09-02,7040,1
2023-09-02,9024W,3
2023-09-02,9027W,2
2023-09-02,9029W,1
2023-09-02,9029Z,6
2023-09-02,9032W,8
2023-09-02,9032Z,48
2023-09-02,9048S,13
2023-09-02,9050S,5
2023-09-02,9081X,1
2023-09-02,9137W,70
2023-09-02,9183W,2
2023-09-02,9198S,2
2023-09-02,A006,2
2023-09-02,A10-70F,4
2023-09-02,A11,1
2023-09-02,A14S,1
2023-09-02,A16 Plus,3
2023-09-02,A1601,5
2023-09-02,A2003,1
2023-09-02,A23,1
2023-09-02,A3-A20,1
2023-09-02,A32F,1
2023-09-02,A33,1
2023-09-02,A37f,1
2023-09-02,A37fw,2
2023-09-02,A501DL,6
2023-09-02,A502DL,3
2023-09-02,A503DL,3
2023-09-02,A507DL,9
2023-09-02,A508DL,3
