date,browser,visits
2024-01-04,Internet Explorer,3093
2024-01-03,Internet Explorer,3182
2024-01-02,Internet Explorer,2863
2024-01-01,Internet Explorer,94
2023-12-31,Internet Explorer,118
2023-12-30,Internet Explorer,125
2023-12-29,Internet Explorer,2342
2023-12-28,Internet Explorer,2548
2023-12-27,Internet Explorer,2385
2023-12-26,Internet Explorer,2220
2023-12-25,Internet Explorer,26
2023-12-24,Internet Explorer,35
2023-12-23,Internet Explorer,53
2023-12-22,Internet Explorer,2145
2023-12-21,Internet Explorer,2650
2023-12-20,Internet Explorer,2696
2023-12-19,Internet Explorer,2969
2023-12-18,Internet Explorer,2835
2023-12-17,Internet Explorer,110
2023-12-16,Internet Explorer,140
2023-12-15,Internet Explorer,2419
2023-12-14,Internet Explorer,2833
2023-12-13,Internet Explorer,3069
2023-12-12,Internet Explorer,3055
2023-12-11,Internet Explorer,2936
2023-12-10,Internet Explorer,136
2023-12-09,Internet Explorer,172
2023-12-08,Internet Explorer,2434
2023-12-07,Internet Explorer,2804
2023-12-06,Internet Explorer,2712
2023-12-05,Internet Explorer,2953
2023-12-04,Internet Explorer,2727
2023-12-03,Internet Explorer,166
2023-12-02,Internet Explorer,190
2023-12-01,Internet Explorer,2504
2023-11-30,Internet Explorer,2865
2023-11-29,Internet Explorer,2786
2023-11-28,Internet Explorer,2767
2023-11-27,Internet Explorer,2625
2023-11-26,Internet Explorer,124
2023-11-25,Internet Explorer,81
2023-11-24,Internet Explorer,1033
2023-11-23,Internet Explorer,38
2023-11-22,Internet Explorer,2203
2023-11-21,Internet Explorer,2863
2023-11-20,Internet Explorer,2883
2023-11-19,Internet Explorer,100
2023-11-18,Internet Explorer,78
2023-11-17,Internet Explorer,2604
2023-11-16,Internet Explorer,3004
2023-11-15,Internet Explorer,2748
2023-11-14,Internet Explorer,2883
2023-11-13,Internet Explorer,2757
2023-11-12,Internet Explorer,146
2023-11-11,Internet Explorer,160
2023-11-10,Internet Explorer,214
2023-11-09,Internet Explorer,2794
2023-11-08,Internet Explorer,2823
2023-11-07,Internet Explorer,3099
2023-11-06,Internet Explorer,3050
2023-11-05,Internet Explorer,99
2023-11-04,Internet Explorer,155
2023-11-03,Internet Explorer,2845
2023-11-02,Internet Explorer,2955
2023-11-01,Internet Explorer,2944
2023-10-31,Internet Explorer,2914
2023-10-30,Internet Explorer,2760
2023-10-29,Internet Explorer,107
2023-10-28,Internet Explorer,125
2023-10-27,Internet Explorer,2207
2023-10-26,Internet Explorer,2714
2023-10-25,Internet Explorer,2779
2023-10-24,Internet Explorer,2938
2023-10-23,Internet Explorer,2682
2023-10-22,Internet Explorer,168
2023-10-21,Internet Explorer,198
2023-10-20,Internet Explorer,2474
2023-10-19,Internet Explorer,4002
2023-10-18,Internet Explorer,3894
2023-10-17,Internet Explorer,4082
2023-10-16,Internet Explorer,3874
2023-10-15,Internet Explorer,168
2023-10-14,Internet Explorer,246
2023-10-13,Internet Explorer,3315
2023-10-12,Internet Explorer,3945
2023-10-11,Internet Explorer,4103
2023-10-10,Internet Explorer,3791
2023-10-09,Internet Explorer,378
2023-10-08,Internet Explorer,161
2023-10-07,Internet Explorer,164
