domain,landing_page,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.ssa.gov,/,16425603,6472765,4296984,2.5376485937617077,295.73273817922308,0.312708556544228
www.ssa.gov,/myaccount/,10823015,5227188,3729383,2.07052338657037,287.83200713416295,0.38720608480123536
www.ssa.gov,/ssi,4475235,2194031,1844458,2.0397318907526829,164.59510314757151,0.54863627724494324
secure.ssa.gov,/rome/rir-ui/haveActivationCode,3948763,541066,521732,7.29811520221193,318.60719241050577,0.042856139546746608
secure.ssa.gov,/myaccount/,3864833,1041752,900861,3.7099357620623716,254.39789666992229,0.004179497615555334
secure.ssa.gov,/,3312012,904992,719494,3.6597152240019803,259.9736580848076,0.0031282044482161169
www.ssa.gov,/onlineservices/,2469598,1000120,794173,2.4693016837979442,372.44435498993028,0.30654721433427989
www.ssa.gov,/number-card,2384290,448973,405076,5.310544286627481,284.7225458613155,0.16509010564109647
www.ssa.gov,/myaccount/lp/landing-page-rome.html,1711735,1297420,789371,1.3193383792449631,145.93668706907079,0.651535354781027
www.ssa.gov,/number-card/replace-card,1486419,266319,225792,5.5813479323668229,262.3474189788152,0.28807933343096059
secure.ssa.gov,/acu/FIS/ap,985986,652584,548196,1.5108936167604476,75.900869870691466,0.591887021440918
secure.ssa.gov,/onlineservices/,810647,201136,180645,4.0303426537268319,291.60510284784704,0.00099932384058547459
www.ssa.gov,/retirement,769922,227915,198513,3.3781058728034576,370.52921644914153,0.22068753702038041
www.ssa.gov,/prepare/plan-retirement,688681,315613,252137,2.1820393963493268,280.47446340167227,0.31473671870296849
www.ssa.gov,/es/ssi,687840,597271,512850,1.1516380336564138,53.455629335016518,0.86511650490313441
www.ssa.gov,/apply,642344,219701,149920,2.9237190545332066,378.20822398769849,0.34605213449187761
www.ssa.gov,/bso/bsowelcome.htm,636696,261627,193644,2.4336020364870596,390.40816182527931,0.42627863332148441
www.ssa.gov,/admin/error500.htm,621055,312733,185136,1.9858953164520534,210.48004816889542,0.48487367818554483
secure.ssa.gov,/bso/bsowelcome.htm,559843,85372,59979,6.5576887035562015,376.96988860286427,0.0022255540458229863
secure.ssa.gov,/ssi,543528,162788,136865,3.33887018699167,233.93551754526263,0.0002334324397375728
