date,browser,os_version,visits
2024-01-04,Chrome,10,269477
2024-01-04,Edge,10,145622
2024-01-04,Chrome,11,101578
2024-01-04,Edge,11,65488
2024-01-04,Firefox,10,19980
2024-01-04,Chrome,7,4861
2024-01-04,Firefox,7,1900
2024-01-04,Chrome,8.1,1155
2024-01-04,Opera,10,795
2024-01-04,Internet Explorer,10,732
2024-01-04,Edge,7,303
2024-01-04,Chrome,8,240
2024-01-04,Edge,8.1,215
2024-01-04,Firefox,8.1,152
2024-01-04,Chrome,XP,88
2024-01-04,YaBrowser,10,76
2024-01-04,Whale Browser,10,44
2024-01-04,Firefox,8,38
2024-01-04,Firefox,Vista,38
2024-01-04,Chrome,Vista,32
2024-01-04,(not set),10,25
2024-01-04,Coc Coc,10,25
2024-01-04,Chrome,NT,19
2024-01-04,Firefox,XP,19
2024-01-04,Safari,7,19
2024-01-04,Vivaldi,10,19
2024-01-04,Internet Explorer,7,6
2024-01-04,Internet Explorer,8,6
2024-01-04,Internet Explorer,8.1,6
2024-01-04,Mozilla,Vista,6
2024-01-04,Opera,7,6
2024-01-04,Opera,8.1,6
2024-01-04,PaleMoon,7,6
2024-01-04,Puffin,10,6
2024-01-04,Safari,10,6
2024-01-04,SeaMonkey,7,6
2024-01-03,Chrome,10,266049
2024-01-03,Edge,10,146606
2024-01-03,Chrome,11,102184
2024-01-03,Edge,11,65955
2024-01-03,Firefox,10,18654
2024-01-03,Chrome,7,4943
2024-01-03,Firefox,7,1932
2024-01-03,Chrome,8.1,1288
2024-01-03,Opera,10,928
2024-01-03,Internet Explorer,10,732
2024-01-03,Edge,7,335
2024-01-03,Edge,8.1,234
2024-01-03,Firefox,8.1,183
2024-01-03,Chrome,8,139
2024-01-03,Chrome,XP,82
2024-01-03,Firefox,8,57
2024-01-03,Whale Browser,10,44
2024-01-03,YaBrowser,10,32
2024-01-03,Coc Coc,10,25
2024-01-03,Firefox,XP,25
2024-01-03,Opera,7,25
2024-01-03,Chrome,Vista,19
2024-01-03,Chrome,NT,13
2024-01-03,Firefox,Vista,13
2024-01-03,Opera,8.1,13
2024-01-03,(not set),10,6
2024-01-03,Chrome,(not set),6
2024-01-03,Internet Explorer,7,6
2024-01-03,Internet Explorer,8.1,6
2024-01-03,Mozilla,XP,6
2024-01-03,Opera,XP,6
2024-01-03,Safari,7,6
2024-01-03,Vivaldi,10,6
2024-01-03,YaBrowser,8.1,6
2024-01-02,Chrome,10,258543
2024-01-02,Edge,10,129505
2024-01-02,Chrome,11,96124
2024-01-02,Edge,11,59377
2024-01-02,Firefox,10,17644
2024-01-02,Chrome,7,4886
2024-01-02,Firefox,7,1345
2024-01-02,Chrome,8.1,1294
2024-01-02,Opera,10,934
2024-01-02,Internet Explorer,10,581
2024-01-02,Edge,7,271
2024-01-02,Edge,8.1,215
2024-01-02,Chrome,8,158
2024-01-02,Firefox,8.1,95
2024-01-02,Firefox,8,76
2024-01-02,YaBrowser,10,63
2024-01-02,Chrome,XP,44
2024-01-02,Firefox,Vista,38
2024-01-02,Opera,7,32
2024-01-02,Whale Browser,10,32
2024-01-02,Coc Coc,10,25
2024-01-02,Chrome,NT,13
2024-01-02,Safari,7,13
2024-01-02,Edge,8,6
2024-01-02,Firefox,2000,6
2024-01-02,Firefox,NT,6
2024-01-02,Firefox,XP,6
2024-01-02,Internet Explorer,7,6
2024-01-02,Internet Explorer,8,6
2024-01-02,Internet Explorer,8.1,6
2024-01-02,Mozilla,XP,6
2024-01-02,Opera,ME,6
2024-01-02,Opera,Vista,6
2024-01-02,Opera,XP,6
2024-01-02,PaleMoon,10,6
2024-01-02,SeaMonkey,7,6
2024-01-01,Chrome,10,45590
2024-01-01,Chrome,11,25421
2024-01-01,Edge,10,20213
2024-01-01,Edge,11,16893
2024-01-01,Firefox,10,5738
2024-01-01,Chrome,7,2557
2024-01-01,Firefox,7,1174
2024-01-01,Opera,10,537
2024-01-01,Chrome,8.1,499
2024-01-01,Internet Explorer,10,107
2024-01-01,Edge,7,82
2024-01-01,YaBrowser,10,44
2024-01-01,Chrome,8,38
2024-01-01,Edge,8.1,38
2024-01-01,Chrome,NT,19
2024-01-01,Coc Coc,10,19
2024-01-01,Firefox,8.1,19
2024-01-01,Vivaldi,10,19
2024-01-01,Firefox,8,13
2024-01-01,Firefox,Vista,13
2024-01-01,Opera,7,13
2024-01-01,Chrome,(not set),6
2024-01-01,Firefox,XP,6
2024-01-01,Internet Explorer,8,6
2024-01-01,Internet Explorer,Vista,6
2024-01-01,Puffin,10,6
2024-01-01,Safari,8,6
2024-01-01,Whale Browser,10,6
2023-12-31,Chrome,10,35477
2023-12-31,Chrome,11,16760
2023-12-31,Edge,10,14387
2023-12-31,Edge,11,11287
2023-12-31,Firefox,10,4242
2023-12-31,Chrome,7,2026
2023-12-31,Firefox,7,1124
2023-12-31,Chrome,8.1,442
2023-12-31,Opera,10,410
2023-12-31,Internet Explorer,10,101
2023-12-31,Chrome,8,76
2023-12-31,Edge,8.1,63
2023-12-31,Firefox,8.1,51
2023-12-31,Chrome,XP,38
2023-12-31,Edge,7,32
2023-12-31,Coc Coc,10,25
2023-12-31,Firefox,8,19
2023-12-31,Firefox,XP,19
2023-12-31,Waterfox,10,19
2023-12-31,YaBrowser,10,19
2023-12-31,Chrome,NT,13
2023-12-31,Firefox,Vista,13
2023-12-31,Whale Browser,10,13
2023-12-31,(not set),10,6
2023-12-31,Internet Explorer,Vista,6
2023-12-31,Opera,7,6
2023-12-31,Opera,8.1,6
2023-12-31,Opera,XP,6
2023-12-31,SeaMonkey,7,6
2023-12-30,Chrome,10,42649
2023-12-30,Chrome,11,20706
2023-12-30,Edge,10,16179
2023-12-30,Edge,11,13213
2023-12-30,Firefox,10,5019
2023-12-30,Chrome,7,2456
2023-12-30,Firefox,7,1288
2023-12-30,Chrome,8.1,612
2023-12-30,Opera,10,385
2023-12-30,Edge,7,95
2023-12-30,Internet Explorer,10,63
2023-12-30,Chrome,8,57
2023-12-30,Chrome,XP,51
2023-12-30,Edge,8.1,51
2023-12-30,Firefox,8.1,51
2023-12-30,Chrome,NT,25
2023-12-30,Waterfox,10,25
2023-12-30,Chrome,Vista,19
2023-12-30,Firefox,8,19
2023-12-30,YaBrowser,10,19
2023-12-30,YaBrowser,8.1,13
2023-12-30,(not set),10,6
2023-12-30,Chrome,(not set),6
2023-12-30,Firefox,XP,6
2023-12-30,Internet Explorer,7,6
2023-12-30,Internet Explorer,8.1,6
2023-12-30,Internet Explorer,98,6
2023-12-30,Internet Explorer,Vista,6
2023-12-30,Safari,8,6
2023-12-30,Vivaldi,10,6
2023-12-29,Chrome,10,123129
2023-12-29,Edge,10,62376
2023-12-29,Chrome,11,47150
2023-12-29,Edge,11,29727
2023-12-29,Firefox,10,9557
2023-12-29,Chrome,7,3466
2023-12-29,Firefox,7,1250
2023-12-29,Chrome,8.1,1010
2023-12-29,Opera,10,593
2023-12-29,Internet Explorer,10,240
2023-12-29,Edge,7,177
2023-12-29,Chrome,8,152
2023-12-29,Edge,8.1,95
2023-12-29,Firefox,8.1,76
2023-12-29,Chrome,XP,44
2023-12-29,Chrome,NT,32
2023-12-29,Firefox,8,32
2023-12-29,YaBrowser,10,32
2023-12-29,Opera,7,25
2023-12-29,Waterfox,10,19
2023-12-29,(not set),10,6
2023-12-29,Chrome,Vista,6
2023-12-29,Coc Coc,10,6
2023-12-29,Firefox,Vista,6
2023-12-29,Firefox,XP,6
2023-12-29,Internet Explorer,8,6
2023-12-29,Internet Explorer,8.1,6
2023-12-29,Opera,8,6
2023-12-29,Safari,10,6
2023-12-29,SeaMonkey,Server 2003,6
2023-12-29,Whale Browser,10,6
2023-12-29,YaBrowser,7,6
2023-12-28,Chrome,10,173555
2023-12-28,Edge,10,84407
2023-12-28,Chrome,11,61808
2023-12-28,Edge,11,38192
2023-12-28,Firefox,10,11615
2023-12-28,Chrome,7,3826
2023-12-28,Firefox,7,1452
2023-12-28,Chrome,8.1,1212
2023-12-28,Opera,10,821
2023-12-28,Internet Explorer,10,518
2023-12-28,Edge,7,202
2023-12-28,Edge,8.1,158
2023-12-28,Firefox,8.1,82
2023-12-28,Chrome,8,51
2023-12-28,Whale Browser,10,44
2023-12-28,YaBrowser,10,44
2023-12-28,Opera,7,32
2023-12-28,Coc Coc,10,25
2023-12-28,Firefox,8,25
2023-12-28,Firefox,XP,19
2023-12-28,Chrome,XP,13
2023-12-28,Edge,8,13
2023-12-28,Internet Explorer,8.1,13
2023-12-28,Opera,8.1,13
2023-12-28,Vivaldi,10,13
2023-12-28,(not set),10,6
2023-12-28,Chrome,(not set),6
2023-12-28,Chrome,Server 2003,6
2023-12-28,Chrome,Vista,6
2023-12-28,Firefox,NT,6
2023-12-28,Firefox,Vista,6
2023-12-28,Internet Explorer,7,6
2023-12-28,Internet Explorer,8,6
2023-12-28,Internet Explorer,CE,6
2023-12-28,Internet Explorer,Vista,6
2023-12-28,PaleMoon,10,6
2023-12-28,Puffin,10,6
2023-12-28,Safari,10,6
2023-12-28,Safari,8,6
2023-12-28,SeaMonkey,Vista,6
2023-12-28,YaBrowser,7,6
2023-12-27,Chrome,10,163329
2023-12-27,Edge,10,82665
2023-12-27,Chrome,11,62843
2023-12-27,Edge,11,38785
2023-12-27,Firefox,10,12404
2023-12-27,Chrome,7,3781
2023-12-27,Firefox,7,1521
2023-12-27,Chrome,8.1,814
2023-12-27,Opera,10,688
2023-12-27,Internet Explorer,10,398
2023-12-27,Edge,7,183
2023-12-27,Chrome,8,126
2023-12-27,Edge,8.1,126
2023-12-27,Firefox,8.1,88
2023-12-27,YaBrowser,10,82
2023-12-27,Chrome,XP,51
2023-12-27,Whale Browser,10,38
2023-12-27,Firefox,XP,25
2023-12-27,(not set),10,19
2023-12-27,Chrome,Vista,13
2023-12-27,Coc Coc,10,13
2023-12-27,Edge,8,13
2023-12-27,Internet Explorer,8.1,13
2023-12-27,Chrome,(not set),6
2023-12-27,Chrome,NT,6
2023-12-27,Chrome,Server 2003,6
2023-12-27,Firefox,8,6
2023-12-27,Firefox,Vista,6
2023-12-27,Internet Explorer,7,6
2023-12-27,Internet Explorer,8,6
2023-12-27,Internet Explorer,NT,6
2023-12-27,Opera,2000,6
2023-12-27,Opera,8,6
2023-12-27,Opera,XP,6
2023-12-27,Vivaldi,10,6
2023-12-26,Chrome,10,134480
2023-12-26,Edge,10,65135
2023-12-26,Chrome,11,50647
2023-12-26,Edge,11,30686
2023-12-26,Firefox,10,9210
2023-12-26,Chrome,7,3567
2023-12-26,Chrome,8.1,896
2023-12-26,Opera,10,707
2023-12-26,Firefox,7,663
2023-12-26,Internet Explorer,10,265
2023-12-26,Edge,7,208
2023-12-26,Chrome,8,126
2023-12-26,Firefox,8.1,76
2023-12-26,Whale Browser,10,69
2023-12-26,Edge,8.1,57
2023-12-26,YaBrowser,10,57
2023-12-26,Chrome,NT,19
2023-12-26,Coc Coc,10,19
2023-12-26,Firefox,XP,19
2023-12-26,Opera,7,19
2023-12-26,Opera,8.1,13
2023-12-26,Safari,8,13
2023-12-26,(not set),10,6
2023-12-26,Chrome,(not set),6
2023-12-26,Chrome,Vista,6
2023-12-26,Chrome,XP,6
2023-12-26,Coc Coc,8.1,6
2023-12-26,Edge,8,6
2023-12-26,Maxthon,7,6
2023-12-26,Opera,2000,6
2023-12-26,Opera,8,6
2023-12-26,Vivaldi,10,6
2023-12-25,Chrome,10,32094
2023-12-25,Chrome,11,14462
2023-12-25,Edge,10,12493
2023-12-25,Edge,11,8055
2023-12-25,Firefox,10,3699
2023-12-25,Chrome,7,2159
2023-12-25,Firefox,7,890
2023-12-25,Opera,10,556
2023-12-25,Chrome,8.1,391
2023-12-25,Chrome,8,44
2023-12-25,Edge,7,44
2023-12-25,YaBrowser,10,44
2023-12-25,Edge,8.1,38
2023-12-25,Internet Explorer,10,32
2023-12-25,Whale Browser,10,25
2023-12-25,Coc Coc,10,19
2023-12-25,Firefox,8,19
2023-12-25,Firefox,8.1,19
2023-12-25,Chrome,Vista,13
2023-12-25,Firefox,Vista,13
2023-12-25,Firefox,XP,13
2023-12-25,Internet Explorer,8.1,13
2023-12-25,Chrome,NT,6
2023-12-25,Chrome,XP,6
2023-12-25,Internet Explorer,8,6
2023-12-25,Internet Explorer,98,6
2023-12-25,Internet Explorer,NT,6
2023-12-25,Opera,7,6
2023-12-25,Opera,8.1,6
2023-12-25,Opera,XP,6
2023-12-25,PaleMoon,10,6
2023-12-25,Waterfox,10,6
2023-12-24,Chrome,10,29701
2023-12-24,Chrome,11,13497
2023-12-24,Edge,10,11817
2023-12-24,Edge,11,7424
2023-12-24,Firefox,10,3137
2023-12-24,Chrome,7,2083
2023-12-24,Firefox,7,1023
2023-12-24,Chrome,8.1,404
2023-12-24,Opera,10,391
2023-12-24,Edge,7,133
2023-12-24,Edge,8.1,76
2023-12-24,Internet Explorer,10,38
2023-12-24,Chrome,8,32
2023-12-24,Firefox,8.1,25
2023-12-24,YaBrowser,10,25
2023-12-24,Chrome,NT,19
2023-12-24,Opera,7,19
2023-12-24,Internet Explorer,XP,13
2023-12-24,Whale Browser,10,13
2023-12-24,(not set),(not set),6
2023-12-24,(not set),10,6
2023-12-24,Coc Coc,10,6
2023-12-24,Edge,8,6
2023-12-24,Firefox,XP,6
2023-12-24,Internet Explorer,7,6
2023-12-24,Internet Explorer,8.1,6
2023-12-24,Opera,2000,6
2023-12-24,Opera,8,6
2023-12-24,PaleMoon,10,6
2023-12-24,Safari,8,6
2023-12-24,YaBrowser,8.1,6
2023-12-23,Chrome,10,39202
2023-12-23,Chrome,11,16590
2023-12-23,Edge,10,13831
2023-12-23,Edge,11,9658
2023-12-23,Firefox,10,3863
2023-12-23,Chrome,7,2430
2023-12-23,Firefox,7,1111
2023-12-23,Chrome,8.1,492
2023-12-23,Opera,10,429
2023-12-23,Edge,7,88
2023-12-23,Chrome,XP,82
2023-12-23,Chrome,8,76
2023-12-23,Internet Explorer,10,76
2023-12-23,YaBrowser,10,69
2023-12-23,Firefox,8.1,44
2023-12-23,Edge,8.1,19
2023-12-23,Firefox,Vista,19
2023-12-23,PaleMoon,8.1,19
2023-12-23,Coc Coc,10,13
2023-12-23,Internet Explorer,7,13
2023-12-23,Chrome,Vista,6
2023-12-23,Firefox,8,6
2023-12-23,Internet Explorer,Vista,6
2023-12-23,Internet Explorer,XP,6
2023-12-23,PaleMoon,10,6
2023-12-23,Vivaldi,10,6
2023-12-22,Chrome,10,143027
2023-12-22,Edge,10,66315
2023-12-22,Chrome,11,49833
2023-12-22,Edge,11,27302
2023-12-22,Firefox,10,9974
2023-12-22,Chrome,7,3333
2023-12-22,Firefox,7,1357
2023-12-22,Chrome,8.1,947
2023-12-22,Opera,10,688
2023-12-22,Internet Explorer,10,385
2023-12-22,Chrome,XP,177
2023-12-22,Chrome,8,133
2023-12-22,Edge,7,120
2023-12-22,Firefox,8.1,69
