date,browser,visits
2024-01-04,Chrome,776492
2024-01-04,Edge,205301
2024-01-04,Safari,203028
2024-01-04,Firefox,29828
2024-01-04,Samsung Internet,9271
2024-01-04,Android Webview,2522
2024-01-04,Safari (in-app),2453
2024-01-04,Opera,1421
2024-01-04,(not set),1397
2024-01-04,Amazon Silk,933
2024-01-04,Internet Explorer,765
2024-01-04,Mozilla Compatible Agent,215
2024-01-04,YaBrowser,123
2024-01-04,Whale Browser,70
2024-01-04,Android Runtime,69
2024-01-04,Opera Mini,66
2024-01-04,UC Browser,27
2024-01-04,Coc Coc,22
2024-01-04,Aloha Browser,15
2024-01-04,Android Browser,15
2024-01-04,SeaMonkey,8
2024-01-04,Vivaldi,8
2024-01-04,Lynx,6
2024-01-04,Mozilla,6
2024-01-04,DuckDuckGo Browser,5
2024-01-04,Iron,4
2024-01-04,Meta Quest Browser,4
2024-01-04,Puffin,4
2024-01-04,PaleMoon,3
2024-01-04,BlackBerry,2
2024-01-04,Konqueror,2
2024-01-04,NetFront,2
2024-01-04,Waterfox,2
2024-01-04,Galeon,1
2024-01-04,Maxthon,1
2024-01-04,Phoenix Browser,1
2024-01-04,Playstation 3,1
2024-01-04,Seznam,1
2024-01-03,Chrome,674661
2024-01-03,Safari,217320
2024-01-03,Edge,217052
2024-01-03,Firefox,29732
2024-01-03,Samsung Internet,9449
2024-01-03,Android Webview,2511
2024-01-03,Safari (in-app),2309
2024-01-03,(not set),1486
2024-01-03,Opera,1477
2024-01-03,Amazon Silk,1001
2024-01-03,Internet Explorer,672
2024-01-03,Mozilla Compatible Agent,188
2024-01-03,YaBrowser,108
2024-01-03,Whale Browser,71
2024-01-03,Opera Mini,58
2024-01-03,Android Runtime,50
2024-01-03,UC Browser,42
2024-01-03,Coc Coc,20
2024-01-03,Android Browser,13
2024-01-03,Aloha Browser,8
2024-01-03,Mozilla,7
2024-01-03,PaleMoon,6
2024-01-03,Vivaldi,6
2024-01-03,Iron,4
2024-01-03,Phoenix Browser,4
2024-01-03,Meta Quest Browser,3
2024-01-03,BrowserNG,2
2024-01-03,DuckDuckGo Browser,2
2024-01-03,Puffin,2
2024-01-03,SeaMonkey,2
2024-01-03,BlackBerry,1
2024-01-03,Blazer,1
2024-01-03,IE with Chrome Frame,1
2024-01-03,Konqueror,1
2024-01-03,Lynx,1
2024-01-03,Maxthon,1
2024-01-03,NetFront,1
2024-01-03,Netscape,1
2024-01-03,Waterfox,1
2024-01-02,Chrome,744576
2024-01-02,Safari,211741
2024-01-02,Edge,193081
2024-01-02,Firefox,26075
2024-01-02,Samsung Internet,9355
2024-01-02,Android Webview,2533
2024-01-02,(not set),2023
2024-01-02,Safari (in-app),1982
2024-01-02,Opera,1406
2024-01-02,Amazon Silk,962
2024-01-02,Internet Explorer,645
2024-01-02,Mozilla Compatible Agent,195
2024-01-02,YaBrowser,81
2024-01-02,Whale Browser,56
2024-01-02,Android Runtime,52
2024-01-02,Opera Mini,51
2024-01-02,UC Browser,28
2024-01-02,Coc Coc,21
2024-01-02,Android Browser,10
2024-01-02,Aloha Browser,9
2024-01-02,Mozilla,9
2024-01-02,SeaMonkey,8
2024-01-02,Vivaldi,6
2024-01-02,PaleMoon,4
2024-01-02,Maxthon,3
2024-01-02,Meta Quest Browser,3
2024-01-02,Waterfox,3
2024-01-02,BlackBerry,2
2024-01-02,Playstation 3,2
2024-01-02,Puffin,2
2024-01-02,BrowserNG,1
2024-01-02,Camino,1
2024-01-02,EudoraWeb,1
2024-01-02,Konqueror,1
2024-01-02,NetFront,1
2024-01-02,Phoenix Browser,1
2024-01-01,Chrome,273158
2024-01-01,Safari,126816
2024-01-01,Edge,37480
2024-01-01,Firefox,11661
2024-01-01,Samsung Internet,5861
2024-01-01,Android Webview,2032
2024-01-01,(not set),1676
2024-01-01,Safari (in-app),1622
2024-01-01,Opera,856
2024-01-01,Amazon Silk,721
2024-01-01,Mozilla Compatible Agent,141
2024-01-01,Internet Explorer,119
2024-01-01,Opera Mini,56
2024-01-01,Android Runtime,51
2024-01-01,YaBrowser,47
2024-01-01,Whale Browser,45
2024-01-01,UC Browser,21
2024-01-01,Coc Coc,13
2024-01-01,Android Browser,10
2024-01-01,Aloha Browser,9
2024-01-01,Vivaldi,7
2024-01-01,Waterfox,7
2024-01-01,Meta Quest Browser,6
2024-01-01,Mozilla,5
2024-01-01,DuckDuckGo Browser,4
2024-01-01,Maxthon,4
2024-01-01,BlackBerry,3
2024-01-01,Puffin,3
2024-01-01,Galeon,2
2024-01-01,Iron,2
2024-01-01,Konqueror,2
2024-01-01,PaleMoon,2
2024-01-01,Phoenix Browser,2
2024-01-01,Blazer,1
2024-01-01,Camino,1
2024-01-01,DoCoMo,1
2024-01-01,NetFront,1
2024-01-01,Nokia Browser,1
2024-01-01,Playstation 3,1
2023-12-31,Chrome,177374
2023-12-31,Safari,97686
2023-12-31,Edge,26120
