date,mobile_device,visits
2023-09-02,(not set),240776
2023-09-02,1.3,1
2023-09-02,1.4,7
2023-09-02,10,2
2023-09-02,100003561,2
2023-09-02,100003562,2
2023-09-02,100011885,4
2023-09-02,100011886,13
2023-09-02,100011886A,1
2023-09-02,100015685-A,1
2023-09-02,100026191,5
2023-09-02,100044018G,1
2023-09-02,100071481,5
2023-09-02,100071483,9
2023-09-02,100071485,12
2023-09-02,10FHD2,2
2023-09-02,10LB2,1
2023-09-02,10T,1
2023-09-02,13 Lite,1
2023-09-02,1601,3
2023-09-02,1610,2
2023-09-02,1714,2
2023-09-02,1716,1
2023-09-02,1723,2
2023-09-02,1724,2
2023-09-02,1726,2
2023-09-02,1727,1
2023-09-02,1801,1
2023-09-02,1802,2
2023-09-02,1803,2
2023-09-02,1804,1
2023-09-02,1806,1
2023-09-02,1811,8
2023-09-02,1812,2
2023-09-02,1814,2
2023-09-02,1816,1
2023-09-02,1818,1
2023-09-02,1819,1
2023-09-02,1820,7
2023-09-02,1826-I01,1
2023-09-02,1901,12
2023-09-02,1902,2
2023-09-02,1904,7
2023-09-02,1906,20
2023-09-02,1907,9
2023-09-02,1907_19,1
2023-09-02,1908,6
2023-09-02,1915,2
2023-09-02,1916,1
2023-09-02,1917,3
2023-09-02,1920,8
2023-09-02,1921,1
2023-09-02,1933,2
2023-09-02,1935,1
2023-09-02,1938,4
2023-09-02,1951,1
2023-09-02,2 V,1
2023-09-02,2 V Tella,1
2023-09-02,2.2,1
2023-09-02,2.3,2
2023-09-02,2.4,3
2023-09-02,2050,10
2023-09-02,21051182G,2
2023-09-02,21061110AG,6
2023-09-02,21061119AG,7
2023-09-02,21061119AL,27
2023-09-02,21061119BI,1
2023-09-02,21061119DG,3
2023-09-02,2107113SG,14
2023-09-02,2107113SI,2
2023-09-02,2107119DC,1
2023-09-02,21081111RG,16
2023-09-02,21091116AC,3
2023-09-02,21091116AG,1
2023-09-02,21091116C,1
2023-09-02,21091116I,3
2023-09-02,21091116UC,3
2023-09-02,21091116UG,1
2023-09-02,2109119BC,1
2023-09-02,2109119DG,32
2023-09-02,2109119DI,2
2023-09-02,211033MI,5
2023-09-02,21121119SC,30
2023-09-02,21121119SG,37
2023-09-02,21121119TL,11
2023-09-02,21121119VL,18
2023-09-02,21121210G,5
2023-09-02,2112123AG,2
2023-09-02,22011119UY,4
2023-09-02,2201116PG,8
2023-09-02,2201116SC,1
2023-09-02,2201116SG,11
2023-09-02,2201116SI,1
2023-09-02,2201116TG,18
2023-09-02,2201117PG,5
2023-09-02,2201117PI,1
2023-09-02,2201117SG,7
2023-09-02,2201117SI,2
2023-09-02,2201117SL,9
2023-09-02,2201117SY,2
2023-09-02,2201117TG,36
