date,mobile_device,visits
2023-09-02,(not set),17192
2023-09-02,1.4,2
2023-09-02,100003561,4
2023-09-02,100003562,1
2023-09-02,100011885,4
2023-09-02,100011886,4
2023-09-02,100011886A,2
2023-09-02,100026191,2
2023-09-02,100071481,4
2023-09-02,100071483,4
2023-09-02,100071485,3
2023-09-02,1718,1
2023-09-02,1724,1
2023-09-02,1811,1
2023-09-02,1816,2
2023-09-02,1818,2
2023-09-02,1820,5
2023-09-02,1901,1
2023-09-02,1902,2
2023-09-02,1904,2
2023-09-02,1906,4
2023-09-02,1907,1
2023-09-02,1919,1
2023-09-02,1920,3
2023-09-02,1935,1
2023-09-02,1938,1
2023-09-02,1EY4G,1
2023-09-02,2007,1
2023-09-02,21051182G,1
2023-09-02,21061110AG,2
2023-09-02,21061119AG,1
2023-09-02,21061119BI,1
2023-09-02,2107113SG,2
2023-09-02,21081111RG,1
2023-09-02,21091116I,2
2023-09-02,21091116UC,1
2023-09-02,2109119DG,3
2023-09-02,211033MI,1
2023-09-02,2201116PG,2
2023-09-02,2201116PI,2
2023-09-02,2201116SG,1
2023-09-02,2201116TG,3
2023-09-02,2201117PI,1
2023-09-02,2201117SG,4
2023-09-02,2201117TG,12
2023-09-02,2201117TL,2
2023-09-02,2201117TY,1
2023-09-02,220233L2G,2
2023-09-02,220233L2I,3
2023-09-02,2203129G,1
2023-09-02,220333QAG,1
2023-09-02,220333QNY,2
2023-09-02,220333QPG,3
2023-09-02,22041216G,3
2023-09-02,22061218C,1
2023-09-02,22071219CG,1
2023-09-02,220733SG,2
2023-09-02,22081212C,1
2023-09-02,2209116AG,2
2023-09-02,22101316UCP,2
2023-09-02,22101316UG,1
2023-09-02,22101320G,3
2023-09-02,22111317I,3
2023-09-02,22120RN86G,2
2023-09-02,22127PC95I,1
2023-09-02,2212ARNC4L,5
2023-09-02,23021RAAEG,5
2023-09-02,2303CRA44A,5
2023-09-02,4188C,1
2023-09-02,4188O,3
2023-09-02,4188R,3
2023-09-02,5.3,3
2023-09-02,5.4,1
2023-09-02,5002E,1
2023-09-02,5002R,3
2023-09-02,5004R,4
2023-09-02,5004S,1
2023-09-02,5005R,1
2023-09-02,5007G,2
2023-09-02,5007S,3
2023-09-02,5007W,1
2023-09-02,5007Z,3
2023-09-02,5029E,1
2023-09-02,5049S,1
2023-09-02,5062Z,8
2023-09-02,5087Z,25
2023-09-02,5102L,1
2023-09-02,6125F,2
2023-09-02,6165S,3
2023-09-02,6i Lite,1
2023-09-02,8094X,1
2023-09-02,9009G,1
2023-09-02,9027W,1
2023-09-02,9029W,1
2023-09-02,9029Z,1
2023-09-02,9032W,2
2023-09-02,9032Z,24
2023-09-02,9048S,1
2023-09-02,9137W,56
2023-09-02,9183W,1
2023-09-02,9198S,2
2023-09-02,A063,1
