domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
tools.usps.com,tools.usps.com/go/TrackConfirmAction_input,USPS.com® - USPS Tracking® Results,198594812,157871002,62446531,1.2579562394872239,145.59142885743867,0.70584736011240368
tools.usps.com,tools.usps.com/go/TrackConfirmAction,USPS.com® - USPS Tracking® Results,197746187,138873363,46696143,1.4239317226011154,177.85104442914457,0.49703535299278379
www.time.gov,www.time.gov/,"National Institute of Standards and Technology | NIST",89148259,1306731,581353,68.222349511873517,5294.9765423635354,0.31239941502880086
time.gov,time.gov/,"National Institute of Standards and Technology | NIST",77696206,667018,270798,116.48292249984259,9376.7555791560189,0.28666242889996973
informeddelivery.usps.com,informeddelivery.usps.com/box/pages/secure/DashboardAction_input.action,Informed Delivery,73478959,41239001,7345976,1.7817832202094324,142.42701288290135,0.07062586215412929
reg.usps.com,reg.usps.com/entreg/LoginAction_input,USPS.com® - Sign In,53263930,45548665,20474125,1.1693851180929233,68.492490225705183,0.25830030364226919
tools.usps.com,tools.usps.com/go/TrackConfirmAction.action,USPS.com® - USPS Tracking® Results,45393537,36291426,15104599,1.2508060994902763,138.93216424448619,0.668249271880361
www.usps.com,www.usps.com/,"Welcome | USPS",42899871,33723496,18017965,1.2721062786610262,78.0072458880443,0.15312288500575386
www.usps.com,www.usps.com/manage/informed-delivery.htm,"Informed Delivery - Mail & Package Notifications | USPS",37819296,34223309,8851117,1.1050742054194702,47.621678570478821,0.0731253953263257
informeddelivery.usps.com,informeddelivery.usps.com/box/pages/secure/packageDashboardAction,(not set),33093010,22475629,7137139,1.4723952330766805,121.3637023855687,0.087653742638303916
reg.usps.com,reg.usps.com/portal/login,USPS.com® - Sign In,31006664,28931047,4868587,1.0717436185423914,32.191427034275037,0.014187941418089708
tools.usps.com,tools.usps.com/go/TrackConfirmAction_input,USPS.com® - USPS Tracking®,24330107,18696460,10781809,1.3013216405672519,71.714617388732478,0.087324766292656467
radar.weather.gov,radar.weather.gov/,NWS Radar,15463238,5006836,2907515,3.0884251051961757,342.04164497812195,0.42297650652028546
reg.usps.com,reg.usps.com/logout,USPS.com® - Sign Out,12088391,9173149,4202169,1.317801553207083,311.33004887248012,0.031949442879429954
www.ssa.gov,www.ssa.gov/,"The United States Social Security Administration | SSA",11773410,9240586,6360226,1.27409776825842,162.55121258107619,0.26041919852269108
www.nsopw.gov,www.nsopw.gov/search-public-sex-offender-registries,"Search Public Sex Offender Registries | Dru Sjodin National Sex Offender Public Website",11176004,3755915,3170511,2.9755742608658609,140.62943626003391,0.10379468118953704
www.weather.gov,www.weather.gov/,National Weather Service,10815490,8560816,3081171,1.2633713888956379,98.154409947424782,0.16993800590971703
www.usajobs.gov,www.usajobs.gov/,USAJOBS - The Federal Government's official employment site,10535765,8235783,4311913,1.2792669500884131,106.77595680749953,0.26415642568532949
informeddelivery.usps.com,informeddelivery.usps.com/box/pages/secure/DashboardAction_input,Informed Delivery,10376287,9277943,2825150,1.118382275036611,87.466372499197476,0.055140562945902985
www.myhealth.va.gov,www.myhealth.va.gov/mhv-portal-web/home,Home - My HealtheVet - My HealtheVet,10160099,6941954,4364048,1.4635791306021331,91.058682633534772,0.46853897332076816
www.va.gov,www.va.gov/,"VA.gov Home | Veterans Affairs",10017499,6571614,3004507,1.5243590083045049,101.19847580831831,0.2412163891549321
www.irs.gov,www.irs.gov/,"Internal Revenue Service | An official website of the United States government",8917429,6872717,4824254,1.2975114499840457,120.140070044241,0.16104562431422681
studentaid.gov,studentaid.gov/fsa-id/sign-in,Federal Student Aid,8735222,7090030,4957928,1.2320430237953859,116.71199029641136,0.016906980647472578
www.ssa.gov,www.ssa.gov/myaccount/,"my Social Security | SSA",8652632,7283114,5016588,1.1880401707291688,97.261422652968619,0.33651924163208208
tools.usps.com,tools.usps.com/go/TrackConfirmAction!input.action,USPS.com® - USPS Tracking® Results,7928904,6165042,2592159,1.2861070532852819,147.11029528787122,0.627296618579403
www.uscis.gov,www.uscis.gov/,"Home | USCIS",7332698,5658627,2533274,1.2958440271818588,114.11392501616491,0.3423742190464224
www.usajobs.gov,www.usajobs.gov/Search/Results,USAJOBS - Search,7192724,5060396,2457960,1.4213755208090435,178.31113386151836,0.10345395893918183
