date,mobile_device,visits
2024-01-04,iPhone,14642968
2024-01-04,Chrome,9419832
2024-01-04,,5866494
2024-01-04,Safari,4071852
2024-01-04,Edge,3961836
2024-01-04,(other),767281
2024-01-04,ChromeBook,741714
2024-01-04,Firefox,621832
2024-01-04,iPad,306443
2024-01-04,Internet Explorer,83678
2024-01-04,Firefox for Android,65538
2024-01-04,Opera,56281
2024-01-04,SM-S908U,45154
2024-01-04,SM-S918U,40075
2024-01-04,65E83GAVT,38163
2024-01-04,SM-S901U,31597
2024-01-04,SM-G991U,30492
2024-01-04,SM-A146U,22618
2024-01-04,SM-G998U,22176
2024-01-04,SM-S911U,21078
2024-01-04,iPhone 13,18860
2024-01-04,SM-S906U,17413
2024-01-04,KFTRWI,17300
2024-01-04,iPhone 14 Pro Max,16728
2024-01-04,iPhone 11,16349
2024-01-04,SM-S916U,16102
2024-01-04,SM-G960U,15908
2024-01-04,iPhone 13 Pro Max,15577
2024-01-04,SM-G781U,14384
2024-01-04,SM-A037U,14167
2024-01-04,SM-G996U,13620
2024-01-04,SM-A326B,12937
2024-01-04,KFMAWI,12673
2024-01-04,SM-N986U,11985
2024-01-04,SM-A136U,11793
2024-01-04,SM-G973U,10959
2024-01-04,KFONWI,10557
2024-01-04,iPhone 14 Pro,10423
2024-01-04,iPhone 12,10119
2024-01-04,SM-G970U,9936
2024-01-04,iPhone 13 Pro,9578
2024-01-04,SM-G965U,9443
2024-01-04,iPhone 14,9127
2024-01-04,SM-S918U1,9055
2024-01-04,SM-G975U,8863
2024-01-04,SM-S908U1,8586
2024-01-04,moto g pure,8386
2024-01-04,SM-A125U,8104
2024-01-04,SM-A037F,6982
2024-01-04,SM-N960U,6965
2024-01-04,SM-G950U,6860
2024-01-04,SM-N981U,6301
2024-01-04,SM-N975U,5932
2024-01-04,SM-G990U,5846
2024-01-04,SM-A536U,5506
2024-01-04,SM-G781U1,5430
2024-01-04,SM-G781V,5342
2024-01-04,SM-G986U,5264
2024-01-04,iPhone XR,5183
2024-01-04,Moto G Stylus 5G,5026
2024-01-04,85A60GAVT,4727
2024-01-04,moto g play (2023),4495
2024-01-04,SM-G981U,4428
2024-01-04,SM-S918B,4349
2024-01-04,iPhone 12 Pro,4314
2024-01-04,SM-N950U,4236
2024-01-04,SM-G960U1,4176
2024-01-04,SM-A546U,4111
2024-01-04,SM-G973U1,3994
2024-01-04,SM-A716U,3480
2024-01-04,Moto G 5G (2022),3380
2024-01-04,SM-A135U,3352
2024-01-04,iPhone 14 Plus,3248
2024-01-04,SM-S136DL,3202
2024-01-04,SM-G975U1,3181
2024-01-04,SM-G990U2,3179
2024-01-04,KSFUWI,3147
2024-01-04,SM-G955U,3080
2024-01-04,SM-A102U,3067
2024-01-04,SM-F936U,3055
2024-01-04,SM-A526U,3019
2024-01-04,SM-F711U,3019
2024-01-04,SM-N986U1,3017
2024-01-04,Moto G Power (2022),2998
2024-01-04,SM-A236U,2953
2024-01-04,SM-G970U1,2879
2024-01-04,SM-G998U1,2821
2024-01-04,Pixel 7,2744
2024-01-04,SM-F721U,2740
2024-01-04,iPhone SE (2nd generation),2705
2024-01-04,Pixel 6a,2588
2024-01-04,Fire HD 10 Plus,2579
2024-01-04,HA75A6500UWT,2531
2024-01-04,Moto G Stylus 5G (2022),2464
2024-01-04,KFKAWI,2438
2024-01-04,SM-G988U,2369
2024-01-04,ES340,2358
2024-01-04,Pixel 7 Pro,2346
2024-01-04,Pixel 6,2206
2024-01-04,SM-F926U,2156
2024-01-04,SM-N970U,2086
2024-01-04,iPhone 11 Pro Max,2069
2024-01-04,Nexus 5,1952
2024-01-04,SM-F731U,1916
2024-01-04,SM-A426U,1908
2024-01-04,SM-A205U,1854
2024-01-04,SM-S901U1,1670
2024-01-04,Stratus C7,1648
2024-01-04,SM-N975U1,1588
2024-01-04,SM-S102DL,1576
2024-01-04,SM-A032M,1575
2024-01-04,SM-F946U,1573
2024-01-04,moto g 5G - 2023,1562
2024-01-04,SM-A215U,1519
2024-01-04,Moto G Power (2021),1512
2024-01-04,SM-S146VL,1494
2024-01-04,SM-G965U1,1449
2024-01-04,KFRAWI,1444
2024-01-04,Volt SV55,1359
2024-01-04,SM-G981U1,1347
2024-01-04,moto g stylus 5G - 2023,1346
2024-01-04,moto e20,1294
2024-01-04,KFMUWI,1280
2024-01-04,SM-G986U1,1271
2024-01-04,75A53FXVT,1218
2024-01-04,SM-G991B,1208
2024-01-04,SM-A515F,1190
2024-01-04,SM-A528B,1162
2024-01-04,SM-A546E,1156
2024-01-04,DE2118,1154
2024-01-04,SM-A032F,1150
2024-01-04,SM-G780F,1143
2024-01-04,SM-A127DL,1142
2024-01-04,KFQUWI,1124
2024-01-04,SM-S911B,1085
2024-01-04,SM-S901B,1027
2024-01-04,SM-N981U1,1020
2024-01-04,SM-S536DL,1017
2024-01-04,SM-S906U1,1001
2024-01-03,iPhone,17118814
2024-01-03,Chrome,11061949
2024-01-03,Safari,4773341
2024-01-03,Edge,4610954
2024-01-03,ChromeBook,807159
2024-01-03,Firefox,746410
2024-01-03,(not set),679983
2024-01-03,iPad,358165
2024-01-03,SM-S918U,287149
2024-01-03,SM-S908U,277507
2024-01-03,SM-S901U,212520
2024-01-03,SM-G991U,172991
2024-01-03,SM-S911U,165093
2024-01-03,SM-A146U,147459
2024-01-03,SM-G998U,140310
2024-01-03,SM-S916U,119187
2024-01-03,SM-S906U,111892
2024-01-03,Pixel 7,92117
2024-01-03,Internet Explorer,85662
2024-01-03,Pixel 7 Pro,84923
2024-01-03,SM-G996U,84533
2024-01-03,Pixel 6,83550
2024-01-03,Pixel 6a,79820
2024-01-03,Firefox for Android,74612
2024-01-03,SM-G781U,74302
2024-01-03,SM-A326B,69544
2024-01-03,SM-A136U,67633
2024-01-03,SM-S918U1,65965
2024-01-03,SM-N986U,65414
2024-01-03,Opera,63881
2024-01-03,SM-G973U,59352
2024-01-03,SM-A037U,58638
2024-01-03,moto g pure,56713
2024-01-03,SM-S908U1,56508
2024-01-03,SM-G970U,55236
2024-01-03,Moto G Stylus 5G,54001
2024-01-03,Pixel 6 Pro,52905
2024-01-03,SM-G781V,51081
2024-01-03,SM-G960U,50838
2024-01-03,SM-G975U,49026
2024-01-03,65E83GAVT,48495
2024-01-03,SM-G990U,45588
2024-01-03,Moto G 5G (2022),43041
2024-01-03,Moto G Stylus 5G (2022),42285
2024-01-03,Pixel 8 Pro,42197
2024-01-03,SM-A536U,41443
2024-01-03,SM-A546U,39102
2024-01-03,SM-G986U,38022
2024-01-03,SM-N981U,37058
2024-01-03,SM-N960U,37022
2024-01-03,moto g play (2023),36137
2024-01-03,Moto G Power (2022),35913
2024-01-03,SM-G990U2,33949
2024-01-03,SM-G965U,33496
2024-01-03,SM-A125U,33265
2024-01-03,SM-A037F,32878
2024-01-03,SM-N975U,32006
2024-01-03,Pixel 7a,31738
2024-01-03,Edge 5G UW,30844
2024-01-03,Moto G Power (2021),30698
2024-01-03,SM-F936U,29212
2024-01-03,SM-F721U,27091
2024-01-03,moto g stylus 5G - 2023,26238
2024-01-03,SM-G998U1,26058
2024-01-03,SM-A716U,25959
2024-01-03,SM-F711U,25903
2024-01-03,SM-G981U,25879
2024-01-03,Pixel 8,25836
2024-01-03,SM-A526U,25683
2024-01-03,SM-A236U,25543
2024-01-03,SM-G950U,25210
2024-01-03,SM-F731U,24871
2024-01-03,SM-A426U,24446
2024-01-03,iPhone 13,24422
2024-01-03,SM-S918B,23372
2024-01-03,moto g 5G - 2023,23236
2024-01-03,SM-F926U,22891
2024-01-03,SM-S136DL,22810
2024-01-03,SM-S901U1,22794
2024-01-03,SM-G991U1,22443
2024-01-03,iPhone 11,22110
2024-01-03,SM-G781U1,22057
2024-01-03,SM-F946U,22048
2024-01-03,DE2118,21840
2024-01-03,SM-G988U,21480
2024-01-03,iPhone 14 Pro Max,21283
2024-01-03,iPhone 13 Pro Max,20742
2024-01-03,one 5G ace,19967
2024-01-03,SM-A135U,19960
2024-01-03,SM-S711U,19822
2024-01-03,KFTRWI,18579
2024-01-03,Moto G Stylus,18450
2024-01-03,Pixel 5,18202
2024-01-03,Moto G Stylus (2022),18196
2024-01-03,Pixel 4a,18082
2024-01-03,SM-N970U,17620
2024-01-03,SM-A546E,17273
2024-01-03,SM-S911U1,16769
2024-01-03,SM-S146VL,16767
2024-01-03,SM-N950U,16736
2024-01-03,SM-A325M,16620
2024-01-03,SM-A515F,16583
2024-01-03,SM-S906U1,15888
2024-01-03,SM-A217M,15825
2024-01-03,SM-A528B,15784
2024-01-03,SM-N986U1,15713
2024-01-03,TMAF035G,15601
2024-01-03,SM-G973U1,15492
2024-01-03,SM-G960U1,15474
2024-01-03,moto g play (2021),15085
2024-01-03,TMAF025G,15070
2024-01-03,SM-A102U,14965
2024-01-03,moto g stylus (2023),14879
2024-01-03,SM-A536E,14875
2024-01-03,SM-G780F,14558
2024-01-03,iPhone 12,14443
2024-01-03,KFMAWI,14245
2024-01-03,SM-G975U1,14160
2024-01-03,iPhone 14 Pro,14107
2024-01-03,M2003J15SC,13924
2024-01-03,SM-G970U1,13900
2024-01-03,SM-S536DL,13562
2024-01-03,SM-G955U,13476
2024-01-03,SM-A515U,13428
2024-01-03,SM-S916U1,13323
2024-01-03,iPhone 13 Pro,13314
2024-01-03,SM-A715F,12968
2024-01-03,SM-A205U,12889
2024-01-03,iPhone 14,12741
2024-01-03,SM-X200,12685
2024-01-03,SM-A135M,12567
2024-01-03,M2004J19C,12559
2024-01-03,Redmi Note 8,12491
2024-01-03,SM-S908E,12264
2024-01-03,M2101K6G,12169
2024-01-03,SM-G996U1,12103
2024-01-03,Edge (2022),11794
2024-01-03,SM-G991B,11715
2024-01-03,SM-G781B,11630
2024-01-03,Redmi Note 8 Pro,11595
2024-01-03,SM-A536U1,11577
2024-01-03,Moto G Power,11504
2024-01-03,REVVL V+ 5G,11435
2024-01-03,SM-A525M,11301
2024-01-03,SM-F731U1,11227
