date,browser,visits
2023-12-29,Mozilla Compatible Agent,219
2023-12-29,(not set),218
2023-12-29,YaBrowser,87
2023-12-29,Internet Explorer,52
2023-12-29,Opera Mini,49
2023-12-29,UC Browser,31
2023-12-29,Coc Coc,20
2023-12-29,Whale Browser,14
2023-12-29,Aloha Browser,10
2023-12-29,Android Runtime,10
2023-12-29,DuckDuckGo Browser,7
2023-12-29,Meta Quest Browser,5
2023-12-29,Phoenix Browser,5
2023-12-29,Mozilla,4
2023-12-29,Android Browser,3
2023-12-29,BlackBerry,3
2023-12-29,PaleMoon,3
2023-12-29,Netscape,2
2023-12-29,SeaMonkey,2
2023-12-29,Galeon,1
2023-12-29,IE with Chrome Frame,1
2023-12-29,Iron,1
2023-12-29,Konqueror,1
2023-12-29,Nintendo Browser,1
2023-12-29,Seznam,1
2023-12-28,Chrome,208340
2023-12-28,Safari,102065
2023-12-28,Edge,62559
2023-12-28,Firefox,14238
2023-12-28,Samsung Internet,3611
2023-12-28,Safari (in-app),2908
2023-12-28,Android Webview,1490
2023-12-28,Opera,819
2023-12-28,(not set),428
2023-12-28,Amazon Silk,423
2023-12-28,Mozilla Compatible Agent,251
2023-12-28,YaBrowser,135
2023-12-28,Internet Explorer,63
2023-12-28,UC Browser,46
2023-12-28,Opera Mini,40
2023-12-28,Whale Browser,22
2023-12-28,Coc Coc,12
2023-12-28,Android Browser,9
2023-12-28,Aloha Browser,7
2023-12-28,Mozilla,6
2023-12-28,Meta Quest Browser,4
2023-12-28,SeaMonkey,4
2023-12-28,Phoenix Browser,3
2023-12-28,Android Runtime,2
2023-12-28,BlackBerry,1
2023-12-28,Iron,1
2023-12-28,Netscape,1
2023-12-28,Puffin,1
2023-12-27,Chrome,196500
2023-12-27,Safari,83543
2023-12-27,Edge,63546
2023-12-27,Firefox,13595
2023-12-27,Samsung Internet,3143
2023-12-27,Safari (in-app),2183
2023-12-27,Android Webview,1170
2023-12-27,Opera,779
2023-12-27,Amazon Silk,456
2023-12-27,Mozilla Compatible Agent,250
2023-12-27,(not set),186
2023-12-27,YaBrowser,111
2023-12-27,Internet Explorer,102
2023-12-27,Opera Mini,60
2023-12-27,Whale Browser,43
2023-12-27,UC Browser,38
2023-12-27,Android Browser,11
2023-12-27,Android Runtime,8
2023-12-27,Coc Coc,8
2023-12-27,Aloha Browser,5
2023-12-27,Meta Quest Browser,5
2023-12-27,Mozilla,4
2023-12-27,Phoenix Browser,3
2023-12-27,Waterfox,3
2023-12-27,DuckDuckGo Browser,1
2023-12-27,Iron,1
2023-12-27,Maxthon,1
2023-12-27,Netscape,1
2023-12-27,PaleMoon,1
2023-12-26,Chrome,151769
2023-12-26,Safari,78544
2023-12-26,Edge,47380
2023-12-26,Firefox,11365
2023-12-26,Samsung Internet,2957
2023-12-26,Safari (in-app),1562
2023-12-26,Android Webview,1079
2023-12-26,Opera,710
2023-12-26,Amazon Silk,317
2023-12-26,Mozilla Compatible Agent,233
2023-12-26,YaBrowser,146
2023-12-26,(not set),142
2023-12-26,Internet Explorer,91
2023-12-26,Whale Browser,60
2023-12-26,Opera Mini,44
2023-12-26,UC Browser,42
2023-12-26,Android Browser,38
2023-12-26,Coc Coc,25
2023-12-26,Aloha Browser,7
2023-12-26,Android Runtime,7
2023-12-26,DuckDuckGo Browser,6
2023-12-26,Meta Quest Browser,6
2023-12-26,BlackBerry,1
2023-12-26,BrowserNG,1
2023-12-26,Mozilla,1
2023-12-26,Seznam,1
2023-12-25,Chrome,78956
2023-12-25,Safari,61791
2023-12-25,Edge,10647
2023-12-25,Firefox,8858
2023-12-25,Samsung Internet,2563
2023-12-25,Safari (in-app),1258
2023-12-25,Android Webview,1025
2023-12-25,Opera,568
2023-12-25,Amazon Silk,275
2023-12-25,Mozilla Compatible Agent,220
2023-12-25,(not set),162
2023-12-25,YaBrowser,116
2023-12-25,Android Browser,85
2023-12-25,Opera Mini,56
2023-12-25,UC Browser,32
2023-12-25,Internet Explorer,28
2023-12-25,Whale Browser,26
2023-12-25,Coc Coc,22
2023-12-25,Meta Quest Browser,8
2023-12-25,Aloha Browser,6
2023-12-25,Android Runtime,6
2023-12-25,DuckDuckGo Browser,3
2023-12-25,Mozilla,3
2023-12-25,PaleMoon,2
2023-12-25,Phoenix Browser,2
2023-12-25,Netscape,1
2023-12-25,Puffin,1
2023-12-25,Seznam,1
2023-12-25,Waterfox,1
2023-12-24,Chrome,79934
2023-12-24,Safari,64368
2023-12-24,Edge,9295
2023-12-24,Firefox,3722
2023-12-24,Samsung Internet,2833
2023-12-24,Safari (in-app),1358
2023-12-24,Android Webview,1090
2023-12-24,Opera,471
2023-12-24,Amazon Silk,299
2023-12-24,Mozilla Compatible Agent,158
2023-12-24,(not set),148
2023-12-24,YaBrowser,105
2023-12-24,Android Browser,69
2023-12-24,Opera Mini,64
2023-12-24,Internet Explorer,44
2023-12-24,UC Browser,15
2023-12-24,Coc Coc,11
2023-12-24,Whale Browser,10
2023-12-24,Android Runtime,6
2023-12-24,DuckDuckGo Browser,6
2023-12-24,Aloha Browser,5
2023-12-24,SeaMonkey,4
2023-12-24,Meta Quest Browser,3
2023-12-24,Mozilla,3
2023-12-24,BlackBerry,2
2023-12-24,Maxthon,1
2023-12-24,Puffin,1
2023-12-24,Seznam,1
2023-12-23,Chrome,91013
2023-12-23,Safari,62355
2023-12-23,Edge,11033
2023-12-23,Firefox,4348
2023-12-23,Samsung Internet,2451
2023-12-23,Safari (in-app),1747
2023-12-23,Android Webview,1174
2023-12-23,Opera,541
2023-12-23,Amazon Silk,346
2023-12-23,(not set),344
2023-12-23,Mozilla Compatible Agent,209
2023-12-23,Android Browser,121
2023-12-23,YaBrowser,80
2023-12-23,Opera Mini,48
2023-12-23,Internet Explorer,34
2023-12-23,UC Browser,30
2023-12-23,Whale Browser,15
2023-12-23,Aloha Browser,9
2023-12-23,Coc Coc,9
2023-12-23,Meta Quest Browser,7
2023-12-23,DuckDuckGo Browser,5
2023-12-23,BlackBerry,3
2023-12-23,Phoenix Browser,3
2023-12-23,Mozilla,2
2023-12-23,PaleMoon,2
2023-12-23,Blazer,1
2023-12-23,BrowserNG,1
2023-12-23,Netscape,1
2023-12-23,Seznam,1
2023-12-22,Chrome,190264
2023-12-22,Safari,74692
2023-12-22,Edge,54361
2023-12-22,Firefox,7268
2023-12-22,Samsung Internet,2707
2023-12-22,Safari (in-app),2539
2023-12-22,Android Webview,1150
2023-12-22,Opera,735
2023-12-22,Amazon Silk,338
2023-12-22,Mozilla Compatible Agent,263
2023-12-22,(not set),161
2023-12-22,YaBrowser,127
2023-12-22,Internet Explorer,83
2023-12-22,Opera Mini,52
2023-12-22,Android Browser,49
2023-12-22,UC Browser,29
2023-12-22,Whale Browser,19
2023-12-22,Coc Coc,17
2023-12-22,Aloha Browser,11
2023-12-22,Seznam,4
2023-12-22,Android Runtime,3
2023-12-22,DuckDuckGo Browser,3
2023-12-22,Phoenix Browser,3
2023-12-22,SeaMonkey,3
2023-12-22,BlackBerry,2
2023-12-22,Iron,2
2023-12-22,Meta Quest Browser,2
2023-12-22,Mozilla,2
2023-12-22,IE with Chrome Frame,1
2023-12-22,PaleMoon,1
2023-12-22,Puffin,1
2023-12-21,Chrome,269823
2023-12-21,Safari,86411
2023-12-21,Edge,85072
2023-12-21,Firefox,17176
2023-12-21,Samsung Internet,3251
2023-12-21,Safari (in-app),1967
2023-12-21,Android Webview,1386
2023-12-21,Opera,840
2023-12-21,Amazon Silk,365
2023-12-21,Mozilla Compatible Agent,250
2023-12-21,YaBrowser,151
2023-12-21,(not set),125
2023-12-21,Internet Explorer,113
2023-12-21,Opera Mini,52
2023-12-21,Whale Browser,40
2023-12-21,UC Browser,34
2023-12-21,Coc Coc,28
2023-12-21,Android Browser,14
2023-12-21,Android Runtime,13
2023-12-21,Meta Quest Browser,6
2023-12-21,DuckDuckGo Browser,5
2023-12-21,SeaMonkey,5
2023-12-21,Aloha Browser,4
2023-12-21,Mozilla,4
2023-12-21,Nintendo Browser,3
2023-12-21,BlackBerry,2
2023-12-21,Iron,1
2023-12-21,Konqueror,1
2023-12-21,PaleMoon,1
2023-12-21,Seznam,1
2023-12-20,Chrome,305112
2023-12-20,Safari,104492
2023-12-20,Edge,93715
2023-12-20,Firefox,17159
2023-12-20,Samsung Internet,3481
2023-12-20,Safari (in-app),1956
2023-12-20,Android Webview,1317
2023-12-20,Opera,976
2023-12-20,Amazon Silk,446
2023-12-20,Mozilla Compatible Agent,282
2023-12-20,YaBrowser,145
2023-12-20,(not set),134
2023-12-20,Internet Explorer,127
2023-12-20,Whale Browser,69
2023-12-20,UC Browser,68
2023-12-20,Opera Mini,48
2023-12-20,Coc Coc,18
2023-12-20,Aloha Browser,13
2023-12-20,Mozilla,7
2023-12-20,Meta Quest Browser,6
2023-12-20,Android Runtime,5
2023-12-20,DuckDuckGo Browser,5
2023-12-20,Android Browser,3
2023-12-20,Phoenix Browser,3
2023-12-20,SeaMonkey,3
2023-12-20,BlackBerry,2
2023-12-20,Seznam,2
2023-12-20,PaleMoon,1
2023-12-19,Chrome,332456
2023-12-19,Safari,116160
2023-12-19,Edge,101444
2023-12-19,Firefox,17601
2023-12-19,Samsung Internet,3576
2023-12-19,Safari (in-app),2154
2023-12-19,Android Webview,1425
2023-12-19,Opera,999
2023-12-19,Amazon Silk,471
2023-12-19,Mozilla Compatible Agent,283
2023-12-19,YaBrowser,149
2023-12-19,(not set),143
2023-12-19,Internet Explorer,124
2023-12-19,Whale Browser,57
2023-12-19,Opera Mini,44
2023-12-19,UC Browser,25
2023-12-19,Coc Coc,21
2023-12-19,Mozilla,15
2023-12-19,Aloha Browser,12
2023-12-19,Android Runtime,5
2023-12-19,Iron,5
2023-12-19,DuckDuckGo Browser,3
2023-12-19,SeaMonkey,3
2023-12-19,Android Browser,2
2023-12-19,PaleMoon,2
2023-12-19,Phoenix Browser,2
2023-12-19,BlackBerry,1
2023-12-19,BrowserNG,1
2023-12-19,IE with Chrome Frame,1
2023-12-19,Maxthon,1
2023-12-19,Meta Quest Browser,1
2023-12-19,NetFront,1
2023-12-19,Netscape,1
2023-12-19,Seznam,1
2023-12-18,Chrome,304924
2023-12-18,Safari,101771
2023-12-18,Edge,94648
2023-12-18,Firefox,16565
2023-12-18,Samsung Internet,3149
2023-12-18,Safari (in-app),1661
2023-12-18,Android Webview,1260
2023-12-18,Opera,1035
2023-12-18,Amazon Silk,370
2023-12-18,Mozilla Compatible Agent,281
2023-12-18,(not set),182
2023-12-18,YaBrowser,166
2023-12-18,Internet Explorer,142
2023-12-18,Whale Browser,69
2023-12-18,Opera Mini,63
2023-12-18,UC Browser,51
2023-12-18,Coc Coc,30
2023-12-18,Aloha Browser,10
2023-12-18,DuckDuckGo Browser,7
2023-12-18,Android Browser,6
2023-12-18,Android Runtime,5
2023-12-18,Mozilla,4
2023-12-18,Meta Quest Browser,3
2023-12-18,SeaMonkey,3
2023-12-18,Nokia Browser,2
2023-12-18,PaleMoon,2
2023-12-18,Seznam,2
2023-12-18,BlackBerry,1
2023-12-18,BrowserNG,1
2023-12-18,Phoenix Browser,1
2023-12-17,Chrome,126188
2023-12-17,Safari,87118
2023-12-17,Edge,18330
2023-12-17,Firefox,10864
2023-12-17,Samsung Internet,2938
2023-12-17,Safari (in-app),1241
2023-12-17,Android Webview,1064
2023-12-17,Opera,887
2023-12-17,Amazon Silk,467
2023-12-17,(not set),277
2023-12-17,Mozilla Compatible Agent,241
2023-12-17,YaBrowser,106
2023-12-17,Internet Explorer,77
2023-12-17,Whale Browser,43
2023-12-17,UC Browser,38
2023-12-17,Opera Mini,33
2023-12-17,Coc Coc,12
2023-12-17,Aloha Browser,6
2023-12-17,Meta Quest Browser,6
2023-12-17,Android Browser,5
2023-12-17,Android Runtime,5
2023-12-17,SeaMonkey,5
2023-12-17,Mozilla,4
2023-12-17,PaleMoon,4
2023-12-17,DuckDuckGo Browser,3
2023-12-17,BlackBerry,1
2023-12-17,BrowserNG,1
2023-12-17,IE with Chrome Frame,1
2023-12-17,Netscape,1
2023-12-17,Puffin,1
2023-12-17,Seznam,1
2023-12-16,Chrome,108518
2023-12-16,Safari,68952
2023-12-16,Edge,15223
2023-12-16,Firefox,4941
2023-12-16,Samsung Internet,2527
2023-12-16,Safari (in-app),1157
2023-12-16,Android Webview,868
2023-12-16,Opera,708
2023-12-16,Amazon Silk,321
2023-12-16,(not set),239
2023-12-16,Mozilla Compatible Agent,203
2023-12-16,YaBrowser,96
2023-12-16,Opera Mini,53
2023-12-16,Internet Explorer,36
2023-12-16,UC Browser,32
2023-12-16,Whale Browser,21
2023-12-16,Aloha Browser,10
2023-12-16,Coc Coc,9
2023-12-16,DuckDuckGo Browser,7
2023-12-16,Android Runtime,6
2023-12-16,Mozilla,4
2023-12-16,Waterfox,2
2023-12-16,Android Browser,1
2023-12-16,BlackBerry,1
2023-12-16,Meta Quest Browser,1
2023-12-16,Phoenix Browser,1
2023-12-16,Puffin,1
2023-12-16,SeaMonkey,1
2023-12-15,Chrome,293800
2023-12-15,Safari,92365
2023-12-15,Edge,79217
2023-12-15,Firefox,10199
2023-12-15,Samsung Internet,2798
2023-12-15,Safari (in-app),1501
2023-12-15,Android Webview,1113
2023-12-15,Opera,1022
2023-12-15,Amazon Silk,351
2023-12-15,Mozilla Compatible Agent,257
2023-12-15,YaBrowser,150
2023-12-15,(not set),141
2023-12-15,Internet Explorer,129
2023-12-15,Opera Mini,55
2023-12-15,Whale Browser,35
2023-12-15,UC Browser,26
2023-12-15,Coc Coc,22
2023-12-15,DuckDuckGo Browser,5
2023-12-15,Mozilla,5
2023-12-15,Aloha Browser,4
2023-12-15,Android Browser,2
2023-12-15,Android Runtime,2
2023-12-15,PaleMoon,2
2023-12-15,BlackBerry,1
2023-12-15,Konqueror,1
2023-12-15,Maxthon,1
2023-12-15,Meta Quest Browser,1
2023-12-15,Nintendo Browser,1
2023-12-15,Phoenix Browser,1
2023-12-15,SeaMonkey,1
2023-12-15,Waterfox,1
2023-12-14,Chrome,349119
2023-12-14,Edge,101934
2023-12-14,Safari,100771
2023-12-14,Firefox,16839
2023-12-14,Samsung Internet,2859
2023-12-14,Safari (in-app),1570
2023-12-14,Opera,1213
2023-12-14,Android Webview,1181
2023-12-14,Amazon Silk,348
2023-12-14,Mozilla Compatible Agent,286
2023-12-14,(not set),187
2023-12-14,Internet Explorer,170
2023-12-14,YaBrowser,168
2023-12-14,Opera Mini,78
2023-12-14,Whale Browser,53
2023-12-14,UC Browser,42
2023-12-14,Coc Coc,15
2023-12-14,Mozilla,7
2023-12-14,Aloha Browser,6
2023-12-14,Android Browser,5
2023-12-14,DuckDuckGo Browser,5
2023-12-14,Android Runtime,4
2023-12-14,Seznam,3
2023-12-14,Puffin,2
2023-12-14,SeaMonkey,2
2023-12-14,Meta Quest Browser,1
2023-12-14,Netscape,1
2023-12-14,Waterfox,1
2023-12-13,Chrome,373372
2023-12-13,Edge,107249
2023-12-13,Safari,107064
2023-12-13,Firefox,18060
2023-12-13,Samsung Internet,2928
2023-12-13,Safari (in-app),1606
2023-12-13,Opera,1285
2023-12-13,Android Webview,1224
2023-12-13,(not set),443
2023-12-13,Amazon Silk,385
2023-12-13,Mozilla Compatible Agent,283
2023-12-13,YaBrowser,177
2023-12-13,Internet Explorer,144
2023-12-13,Whale Browser,62
2023-12-13,Opera Mini,58
2023-12-13,UC Browser,34
2023-12-13,Coc Coc,21
2023-12-13,Android Browser,12
2023-12-13,Android Runtime,6
2023-12-13,Mozilla,6
2023-12-13,Iron,4
2023-12-13,SeaMonkey,4
2023-12-13,Aloha Browser,3
2023-12-13,DuckDuckGo Browser,3
2023-12-13,Meta Quest Browser,3
2023-12-13,BlackBerry,2
2023-12-13,Phoenix Browser,2
2023-12-13,BrowserNG,1
2023-12-13,Camino,1
2023-12-13,Konqueror,1
2023-12-13,Maxthon,1
2023-12-13,NetFront,1
2023-12-13,Netscape,1
2023-12-13,Nokia Browser,1
2023-12-13,PaleMoon,1
2023-12-12,Chrome,384557
2023-12-12,Safari,113258
2023-12-12,Edge,107231
2023-12-12,Firefox,18502
2023-12-12,Samsung Internet,3059
2023-12-12,Safari (in-app),1766
2023-12-12,Opera,1281
2023-12-12,Android Webview,1243
2023-12-12,Amazon Silk,347
2023-12-12,Mozilla Compatible Agent,325
2023-12-12,YaBrowser,202
2023-12-12,Internet Explorer,156
2023-12-12,(not set),113
2023-12-12,Opera Mini,54
2023-12-12,Whale Browser,43
2023-12-12,UC Browser,28
2023-12-12,Coc Coc,15
2023-12-12,Aloha Browser,12
2023-12-12,Android Browser,10
2023-12-12,Android Runtime,6
2023-12-12,DuckDuckGo Browser,5
2023-12-12,Konqueror,3
2023-12-12,Mozilla,3
2023-12-12,PaleMoon,2
2023-12-12,BlackBerry,1
2023-12-12,Blazer,1
2023-12-12,Iron,1
2023-12-12,Maxthon,1
2023-12-12,Meta Quest Browser,1
2023-12-12,Netscape,1
2023-12-12,Phoenix Browser,1
2023-12-12,Puffin,1
2023-12-12,SeaMonkey,1
2023-12-12,Seznam,1
2023-12-12,Waterfox,1
2023-12-11,Chrome,371505
2023-12-11,Safari,107974
2023-12-11,Edge,105760
2023-12-11,Firefox,18210
2023-12-11,Samsung Internet,3048
2023-12-11,Safari (in-app),1520
2023-12-11,Opera,1294
2023-12-11,Android Webview,1207
2023-12-11,Amazon Silk,364
2023-12-11,Mozilla Compatible Agent,317
2023-12-11,YaBrowser,171
2023-12-11,Internet Explorer,160
2023-12-11,(not set),152
2023-12-11,Whale Browser,70
2023-12-11,Opera Mini,63
2023-12-11,UC Browser,38
2023-12-11,Coc Coc,28
2023-12-11,Android Browser,14
2023-12-11,Aloha Browser,9
2023-12-11,Android Runtime,8
2023-12-11,Mozilla,5
2023-12-11,Phoenix Browser,4
2023-12-11,SeaMonkey,4
2023-12-11,PaleMoon,2
2023-12-11,Waterfox,2
2023-12-11,BlackBerry,1
2023-12-11,DuckDuckGo Browser,1
2023-12-11,Iron,1
2023-12-11,Nintendo Browser,1
2023-12-10,Chrome,144982
2023-12-10,Safari,84182
2023-12-10,Edge,21417
2023-12-10,Firefox,11470
2023-12-10,Samsung Internet,2551
2023-12-10,Safari (in-app),1275
2023-12-10,Opera,1052
2023-12-10,Android Webview,1050
2023-12-10,Amazon Silk,339
2023-12-10,Mozilla Compatible Agent,263
2023-12-10,(not set),125
2023-12-10,YaBrowser,123
2023-12-10,Opera Mini,59
2023-12-10,Internet Explorer,50
2023-12-10,UC Browser,34
2023-12-10,Whale Browser,28
2023-12-10,Android Browser,12
2023-12-10,Coc Coc,10
2023-12-10,Aloha Browser,9
2023-12-10,Mozilla,6
2023-12-10,SeaMonkey,6
2023-12-10,Android Runtime,4
2023-12-10,BlackBerry,3
2023-12-10,Konqueror,2
2023-12-10,Meta Quest Browser,2
2023-12-10,Phoenix Browser,2
2023-12-10,Puffin,2
2023-12-10,BrowserNG,1
2023-12-10,Galeon,1
2023-12-10,IE with Chrome Frame,1
2023-12-10,Iron,1
2023-12-10,PaleMoon,1
2023-12-10,Seznam,1
2023-12-10,Vivaldi,1
2023-12-09,Chrome,120913
2023-12-09,Safari,75038
2023-12-09,Edge,17277
2023-12-09,Firefox,4938
2023-12-09,Samsung Internet,2458
2023-12-09,Safari (in-app),1477
2023-12-09,Android Webview,1037
2023-12-09,Opera,783
2023-12-09,Amazon Silk,336
2023-12-09,Mozilla Compatible Agent,208
2023-12-09,(not set),122
2023-12-09,YaBrowser,105
2023-12-09,Opera Mini,57
2023-12-09,Internet Explorer,50
2023-12-09,UC Browser,34
2023-12-09,Coc Coc,20
2023-12-09,Whale Browser,18
2023-12-09,Android Runtime,13
2023-12-09,Android Browser,11
2023-12-09,Mozilla,8
2023-12-09,Meta Quest Browser,7
2023-12-09,Aloha Browser,4
2023-12-09,Phoenix Browser,3
2023-12-09,BlackBerry,2
2023-12-09,Blazer,2
2023-12-09,DuckDuckGo Browser,2
2023-12-09,Konqueror,2
2023-12-09,SeaMonkey,2
2023-12-09,Seznam,2
2023-12-09,Nokia Browser,1
2023-12-09,PaleMoon,1
2023-12-09,Puffin,1
2023-12-08,Chrome,329236
2023-12-08,Safari,94589
2023-12-08,Edge,84184
2023-12-08,Firefox,10427
2023-12-08,Samsung Internet,2760
2023-12-08,Safari (in-app),2042
2023-12-08,Android Webview,1304
2023-12-08,Opera,1033
2023-12-08,Amazon Silk,376
2023-12-08,(not set),314
2023-12-08,Mozilla Compatible Agent,264
2023-12-08,YaBrowser,171
2023-12-08,Internet Explorer,160
2023-12-08,Opera Mini,77
2023-12-08,UC Browser,41
2023-12-08,Whale Browser,32
2023-12-08,Android Browser,25
2023-12-08,Coc Coc,24
2023-12-08,Android Runtime,5
2023-12-08,DuckDuckGo Browser,5
2023-12-08,Mozilla,5
2023-12-08,BlackBerry,4
2023-12-08,Konqueror,3
2023-12-08,Aloha Browser,2
2023-12-08,Meta Quest Browser,2
2023-12-08,SeaMonkey,2
2023-12-08,Blazer,1
2023-12-08,BrowserNG,1
2023-12-08,Maxthon,1
2023-12-08,Nokia Browser,1
2023-12-08,Puffin,1
2023-12-08,Seznam,1
2023-12-08,Vivaldi,1
2023-12-07,Chrome,397814
2023-12-07,Safari,119316
2023-12-07,Edge,110605
2023-12-07,Firefox,18848
2023-12-07,Samsung Internet,3159
2023-12-07,Safari (in-app),2235
2023-12-07,Android Webview,1557
