date,mobile_device,visits
2023-09-02,(not set),30804
2023-09-02,1.3,1
2023-09-02,1.4,2
2023-09-02,100003562,1
2023-09-02,100011885,2
2023-09-02,100011886,3
2023-09-02,100011886A,1
2023-09-02,100015685-E,1
2023-09-02,100071481,3
2023-09-02,100071483,1
2023-09-02,100071485,19
2023-09-02,1050F,2
2023-09-02,1609,1
2023-09-02,1610,1
2023-09-02,16th,1
2023-09-02,1716,1
2023-09-02,1723,1
2023-09-02,1724,2
2023-09-02,1801,2
2023-09-02,1803,1
2023-09-02,1806,1
2023-09-02,1807,2
2023-09-02,1808,2
2023-09-02,1811,6
2023-09-02,1812,1
2023-09-02,1817,1
2023-09-02,1818,1
2023-09-02,1819,1
2023-09-02,1820,8
2023-09-02,1901,1
2023-09-02,1902,1
2023-09-02,1904,5
2023-09-02,1906,16
2023-09-02,1907,1
2023-09-02,1908,1
2023-09-02,1919,3
2023-09-02,1920,3
2023-09-02,1933,3
2023-09-02,1935,1
2023-09-02,1938,5
2023-09-02,1951,1
2023-09-02,2,1
2023-09-02,2.1,1
2023-09-02,2014811,1
2023-09-02,21061119AG,4
2023-09-02,21061119BI,1
2023-09-02,21061119DG,2
2023-09-02,21081111RG,1
2023-09-02,21091116AI,1
2023-09-02,21091116I,1
2023-09-02,21091116UG,1
2023-09-02,21091116UI,2
2023-09-02,2109119DG,6
2023-09-02,211033MI,1
2023-09-02,21121119SC,1
2023-09-02,21121119SG,2
2023-09-02,2112123AG,2
2023-09-02,2201116PI,1
2023-09-02,2201116SG,1
2023-09-02,2201116SI,1
2023-09-02,2201116TG,3
2023-09-02,2201117PG,1
2023-09-02,2201117PI,1
2023-09-02,2201117SG,2
2023-09-02,2201117SI,1
2023-09-02,2201117SY,7
2023-09-02,2201117TG,2
2023-09-02,2201117TI,2
2023-09-02,2201117TY,3
2023-09-02,2201123C,1
2023-09-02,2201123G,1
2023-09-02,22021211RC,1
2023-09-02,220233L2G,3
2023-09-02,22031116AI,1
2023-09-02,2203121C,1
2023-09-02,220333QAG,1
2023-09-02,220333QBI,3
2023-09-02,220333QNY,3
2023-09-02,220333QPG,1
2023-09-02,22041216C,1
2023-09-02,22041216I,1
2023-09-02,22041216UC,1
2023-09-02,22041219I,1
2023-09-02,22061218C,1
2023-09-02,2206122SC,2
2023-09-02,2206123SC,3
2023-09-02,22071219CG,1
2023-09-02,220733SFG,2
2023-09-02,220733SG,5
2023-09-02,220733SI,2
2023-09-02,220733SL,1
2023-09-02,220733SPH,2
2023-09-02,22081212C,3
2023-09-02,2209116AG,3
2023-09-02,22095RA98C,1
2023-09-02,22101316G,1
2023-09-02,22101317C,1
2023-09-02,2210132C,2
2023-09-02,22111317I,1
2023-09-02,2211133C,3
2023-09-02,2211133G,1
2023-09-02,22120RN86G,2
2023-09-02,22126RN91Y,2
2023-09-02,22127RK46C,14
2023-09-02,23013RK75C,1
2023-09-02,23021RAA2Y,1
2023-09-02,23021RAAEG,1
2023-09-02,23027RAD4I,1
2023-09-02,23028RA60L,1
2023-09-02,23028RN4DG,2
2023-09-02,23028RN4DI,1
2023-09-02,23028RNCAG,1
2023-09-02,23030RAC7Y,1
2023-09-02,23049RAD8C,1
2023-09-02,2304FPN6DC,1
2023-09-02,3.1,1
2023-09-02,3.1 Plus,4
2023-09-02,3.2,1
2023-09-02,3.4,1
2023-09-02,4063F,1
2023-09-02,4188C,6
2023-09-02,4188R,1
2023-09-02,4188S,1
2023-09-02,5.4,1
2023-09-02,5002B,1
2023-09-02,5002R,8
2023-09-02,5004R,1
2023-09-02,5004S,1
2023-09-02,5007S,4
2023-09-02,5007W,1
2023-09-02,5007Z,3
2023-09-02,5032W,1
2023-09-02,5033T,1
2023-09-02,5033XR,1
2023-09-02,5049S,1
2023-09-02,5056N,1
2023-09-02,5062W,2
2023-09-02,5062Z,2
2023-09-02,5087Z,11
2023-09-02,6.2,1
2023-09-02,6165S,1
2023-09-02,640,1
2023-09-02,7 Plus,2
2023-09-02,704HW,1
2023-09-02,8 V 5G UW,2
2023-09-02,8.3 5G,1
2023-09-02,8079,1
2023-09-02,9009G,1
2023-09-02,9024W,1
2023-09-02,9032Z,1
2023-09-02,9137W,16
2023-09-02,9198S,1
2023-09-02,A063,1
2023-09-02,A1 lite,1
2023-09-02,A10-70F,1
2023-09-02,A14,1
2023-09-02,A16,1
2023-09-02,A16 Plus,3
2023-09-02,A1601,10
2023-09-02,A3003,1
2023-09-02,A37f,1
2023-09-02,A37fw,7
2023-09-02,A37m,1
2023-09-02,A3S,1
2023-09-02,A466BG,1
2023-09-02,A5000,2
2023-09-02,A5010,1
2023-09-02,A502DL,4
2023-09-02,A509DL,11
2023-09-02,A509WM,1
2023-09-02,A510W,1
2023-09-02,A512W,1
2023-09-02,A57,2
2023-09-02,A571W,1
2023-09-02,A6000,2
2023-09-02,A600DL,4
2023-09-02,A6010,3
2023-09-02,A6013,1
2023-09-02,A631W,2
2023-09-02,A661W,1
2023-09-02,A662L,3
2023-09-02,A7-30HC,1
2023-09-02,A9 Pro,1
2023-09-02,A90,1
2023-09-02,A900,1
2023-09-02,ABR-AL60,1
2023-09-02,AC2001,5
2023-09-02,ADT-AN00,1
2023-09-02,AEOCW,2
2023-09-02,AFTKA,1
2023-09-02,AFTKMST12,1
2023-09-02,AFTLFT962X3,1
2023-09-02,AFTMM,9
2023-09-02,AFTT,1
2023-09-02,AGS-L03,1
2023-09-02,AGS-W09,1
2023-09-02,AGS3-L09,1
2023-09-02,AH9910,1
