domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
pptform.state.gov,pptform.state.gov/,Application for U.S. Passport,2579959,1980292,1614145,1.3028174632831926,59.833813564328288,0.069247868496161172
pptform.state.gov,pptform.state.gov/PassportWizardMain.aspx,Passport Application System,2418795,2305378,1495491,1.0491971381699661,309.94968979137724,0.21319887671349341
travel.state.gov,travel.state.gov/content/travel/en/passports.html,U.S. Passports,1778438,1460792,1280437,1.2174484800026286,56.133320595393727,0.1062471590753509
travel.state.gov,travel.state.gov/content/travel/en/passports/have-passport/renew.html,Renew my Passport by Mail,1768032,1402412,1074643,1.2607079802511674,148.85287462836328,0.20262233922698894
passportstatus.state.gov,passportstatus.state.gov/,U.S. Passport Application Status,1500623,1170105,704347,1.2824695219659774,40.97894020448728,0.097245973651937226
travel.state.gov,travel.state.gov/content/travel/en/passports/need-passport/apply-in-person.html,How to Apply in Person for a Passport,1430541,1154924,908307,1.2386451402862872,131.40483103122409,0.15679126938222776
travel.state.gov,travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin.html,The Visa Bulletin,1339462,971390,441849,1.3789126921215988,127.86133245100963,0.28345772552733711
passportstatus.state.gov,passportstatus.state.gov/Search,U.S. Passport Application Status,1324999,1044184,608071,1.2689315293090107,58.742858482041662,0.023100334806892272
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/forms.html,Passport Forms,1160789,1015222,791598,1.1433844026232687,129.66650010088568,0.15385698891473984
passportstatus.state.gov,passportstatus.state.gov/SearchResult,U.S. Passport Application Status,1153866,996196,417913,1.1582720669426498,137.58089527891843,0.18035607450742625
travel.state.gov,travel.state.gov/content/travel.html,Travel,1088721,914174,703146,1.1909341110116893,99.8679090342692,0.15180698641615273
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/fees.html,Passport Fees,1048652,878232,717699,1.1940489528962734,144.98767242012829,0.15987461171991
travel.state.gov,travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2024/visa-bulletin-for-january-2024.html,Visa Bulletin For January 2024,974567,874197,508579,1.1148139378195074,131.82526579589293,0.34133153053602333
travel.state.gov,travel.state.gov/content/travel/en/passports/need-passport/under-16.html,Apply for a Child's U.S. Passport,887880,735280,511299,1.2075386247415951,175.19490106965773,0.25382439342835383
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/photos.html,U.S. Passport Photos,859629,818719,599274,1.049968304143424,201.3082139103096,0.25543562565422323
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply.html,How to Apply for A Passport,849385,707487,618540,1.2005662294854889,92.273704819494355,0.10416728505258754
www.usembassy.gov,www.usembassy.gov/,Official list of embassies from the U.S. Department of State,844752,631639,515714,1.3373968358508579,188.46322496669902,0.16184877754540172
common.usembassy.gov,common.usembassy.gov/en/visa-wizard/,Visa Wizard - Wizard Results,818845,644469,470339,1.2705731385062742,68.097989903812334,0.024753711970630084
www.state.gov,www.state.gov/,U.S. Department of State – Home,807951,737070,683170,1.0961659001180348,39.934615151402795,0.68939313769384181
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/wait-times.html,Visa Appointment Wait Times,793658,584593,401318,1.3576248774788613,190.87116652172872,0.30498312501176034
travel.state.gov,travel.state.gov/content/travel/en/us-visas/tourism-visit.html,Tourism & Visit,761632,539603,456513,1.4114673194922933,114.13127882789709,0.096991677214544769
common.usembassy.gov,common.usembassy.gov/es/visa-wizard-es/,Visa Wizard - es - Wizard Results,662402,520622,370155,1.272328099849795,66.458837201193376,0.019361456104428933
travel.state.gov,travel.state.gov/content/travel/en/us-visas.html,U.S. Visas,662048,502450,415582,1.3176395661259828,83.1396921243732,0.10537167877400737
travel.state.gov,travel.state.gov/content/travel/en/us-visas/tourism-visit/visitor.html,Visitor Visa,644625,522128,403583,1.2346091379891522,151.79141207882037,0.23191631170900623
travel.state.gov,travel.state.gov/content/travel/en/passports/get-fast.html,How to Get my U.S. Passport Fast,606788,515363,417767,1.1773992312214885,124.85317639381559,0.15111678564429343
travel.state.gov,travel.state.gov/content/travel/en/passports/have-passport.html,Already Have a Passport,593011,497255,454995,1.1925692049350938,50.36032403209137,0.0522146584750279
travel.state.gov,travel.state.gov/content/travel/en/passports/need-passport.html,Need a Passport,590212,494770,456993,1.1929037734705015,39.661174882115716,0.040073165309133539
travel.state.gov,travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2024/visa-bulletin-for-december-2023.html,Visa Bulletin For December 2023,563107,514429,324159,1.094625303005857,127.0858011290576,0.25826498894891231
history.state.gov,history.state.gov/countries/all,All Countries - Countries - Office of the Historian,562434,495841,407719,1.1343031334641549,172.67835808826374,0.46294074108433952
travel.state.gov,travel.state.gov/content/travel/en/passports.html/,U.S. Passports,557526,471885,419426,1.1814870148447185,67.331787785831523,0.10615510134884559
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/photos.html,Photo Requirements,548316,463580,328632,1.182786142629104,205.95406204882983,0.26775098149186766
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories.html/,Travel Advisories,482183,286981,246884,1.6801913715542145,138.85336502716146,0.15841466856690861
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/fees/fee-calculator.html,Fee Calculator,481564,465590,356907,1.0343113039369403,154.84295245604864,0.16316286861831225
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/processing-times.html,Processing Times for U.S. Passports,416691,401352,319632,1.0382208136498634,130.58963736824,0.20035280751061413
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/forms/ds-160-online-nonimmigrant-visa-application/ds-160-faqs.html#doclist,DS-160: Frequently Asked Questions,394417,311836,225685,1.2648218935594351,251.57888964358733,0.29118190330814914
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/forms/ds-160-online-nonimmigrant-visa-application.html,DS-160: Online Nonimmigrant Visa Application,385524,334057,222479,1.1540665215816464,192.75987751247675,0.26654732575578421
travel.state.gov,travel.state.gov/content/travel/en/passports/get-fast/passport-agencies.html,Passport Agencies,345425,283643,227990,1.2178160575089108,141.14386846734575,0.14279217184982532
travel.state.gov,travel.state.gov/content/travel/en/passports/need-passport/status.html,Get your Passport Application Status,330195,274905,201997,1.2011203870427967,84.251865812647381,0.10182062894454448
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-10-prepare-for-the-interview.html,Interview Preparation,318474,222516,137660,1.4312453935896745,167.30959461035746,0.18467436049542504
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/citizenship-evidence.html,Citizenship Evidence,301749,287490,229399,1.0495982468955443,143.54472207304428,0.14074228668823263
in.usembassy.gov,in.usembassy.gov/visas/,Visas - U.S. Embassy & Consulates in India,294074,249364,180432,1.1792961293530742,151.67585786714608,0.24090887217080253
mx.usembassy.gov,mx.usembassy.gov/es/visas-es/,Visas-ES - Embajada y consulados de Estados Unidos en México - Use our new U.S. Visa Wizard!,285282,237098,167513,1.2032239833317868,159.93995311774285,0.10920378915047786
passportappointment.travel.state.gov,passportappointment.travel.state.gov/,"Home | Online Passport Appointment System",272526,209451,157484,1.3011444204133664,88.764169999090157,0.1018042406099756
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-1-submit-a-petition/step-2-begin-nvc-processing.html,NVC Processing,267228,188465,130987,1.4179184463958825,139.23927252604318,0.17073196614756056
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/nvc-timeframes.html,NVC Timeframes,265106,226877,142200,1.1685054016052752,121.64683868065303,0.34514737060169165
travel.state.gov,travel.state.gov/content/travel/en/international-travel.html,International Travel,249520,208979,180605,1.1939955689327635,54.02057143865806,0.067202924695782831
br.usembassy.gov,br.usembassy.gov/pt/visas-pt/vistos-de-nao-imigrantes/,Vistos de Não Imigrante   - Embaixada e Consulados dos EUA no Brasil,247119,233105,129298,1.0601188305699147,272.68707387509068,0.26488063319105126
travel.state.gov,travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages.html,Learn About Your Destination,223871,145866,132401,1.5347716397241304,74.821151909940227,0.062440870387890257
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/ask-nvc.html,Public Inquiry Form,218820,183114,101473,1.1949878217940737,356.06304009412975,0.28546697685594769
travel.state.gov,travel.state.gov/content/travel/en/us-visas/Visa-Reciprocity-and-Civil-Documents-by-Country.html,U.S. Visa: Reciprocity and Civil Documents by Country,216745,176473,123476,1.2282048811999569,144.63125468322571,0.1657137352456183
in.usembassy.gov,in.usembassy.gov/visas/nonimmigrant-visas/,Nonimmigrant Visas - U.S. Embassy & Consulates in India,212129,198377,129340,1.0693225525136483,179.72868304752,0.23387791931524321
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/ea/situation-in-israel-2023.html,Latest Information for U.S. Citizens,208573,178978,160471,1.1653555185553532,79.213159627989441,0.10061013085407144
travel.state.gov,travel.state.gov/content/travel/en/passports/have-passport/change-correct.html,Name Change for U.S. Passport or Correct a Printing or Data Error,207493,183394,132834,1.13140560759894,141.6999110992536,0.24616399664111149
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/where-to-apply.html,Where to Apply for a U.S. Passport,206689,177314,156921,1.1656665576322232,90.251671238322,0.082661267581804032
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/worldwide-caution.html,Worldwide Caution,203243,171377,161403,1.1859409372319507,58.763819150232976,0.081860459688289561
travel.state.gov,travel.state.gov/content/travel/en/us-visas/tourism-visit/visitor.html#apply,Visitor Visa,196231,155220,121238,1.2642120860713826,106.66783356067704,0.11356139672722587
travel.state.gov,travel.state.gov/content/travel/en/News/visas-news.html,U.S. Visas News,192957,164271,131889,1.1746260752049966,159.30792216804008,0.25019632193144253
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/all-visa-categories.html,Directory of Visa Categories,182998,158258,133919,1.1563270103249126,150.82380667708512,0.14994502647575478
usun.usmission.gov,usun.usmission.gov/mission/contact-us/,Contact Us - United States Mission to the United Nations,179459,114936,96535,1.561390686991021,159.85056032774628,0.5132334516600543
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/list-of-posts.html,List of U.S. Embassies and Consulates,178404,134320,88319,1.3282013103037522,86.758540578903009,0.066505360333531868
travel.state.gov,travel.state.gov/content/travel/en/passports/passport-help/after-getting-passport.html,QR Code Sticker on U.S. Passport,177981,171244,116901,1.0393415243745767,117.84695123271321,0.65303309896989092
www.state.gov,www.state.gov/privacy-policy/,Privacy Policy - United States Department of State,172092,171093,150191,1.0058389297048973,85.80495976060692,0.11499009310725745
travel.state.gov,travel.state.gov/content/travel/en/us-visas/tourism-visit/visa-waiver-program.html,Visa Waiver Program,166941,158928,133346,1.0504253498439544,157.07018403598445,0.26086026376724053
travel.state.gov,travel.state.gov/content/travel/en/passports/have-passport/renew-online.html,Renew my Passport Online,163743,151598,138001,1.0801065977123709,92.680544487770248,0.088774258235596773
travel.state.gov,travel.state.gov/content/travel/en/contact-us/passports.html,Contact U.S. Passports,162790,149563,108386,1.0884376483488563,207.5981300427955,0.19128394054679299
br.usembassy.gov,br.usembassy.gov/pt/visas-pt/,Vistos - Embaixada e Consulados dos EUA no Brasil,162365,126386,100749,1.2846755178579905,93.611719969679939,0.08064184324213125
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate.html,Immigrate,162103,122479,106208,1.3235166844928519,76.160632673651165,0.063325141452820477
travel.state.gov,travel.state.gov/content/travel/en/passports/need-passport/16-17.html,Applying for a Passport as a 16-17 Year Old,156053,135114,105328,1.1549728377518245,135.08321260062016,0.18100270882366
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/national-visa-center/nvc-contact-information.html,NVC Contact Information,149211,113049,85315,1.3198878362479987,141.80187129778759,0.21501295898238817
co.usembassy.gov,co.usembassy.gov/es/visas-es/,Visas-es - Embajada de EE.UU. en Colombia - Use our new U.S. Visa Wizard!,147879,124512,79253,1.1876686584425598,154.27239320777696,0.098552749935749168
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/forms/ds-160-online-nonimmigrant-visa-application/ds-160-faqs.html,DS-160: Frequently Asked Questions,147589,139319,101626,1.0593673511868447,206.32744803080197,0.24517115397038453
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/form-finder.html,U.S. Passport Form Wizard,142482,131758,109986,1.0813840525812475,180.47807180216489,0.13745654912794669
jp.usembassy.gov,jp.usembassy.gov/ja/visas-ja/esta-information-ja/,ESTA（エスタ）申請 - 在日米国大使館と領事館,140869,103016,75641,1.3674477751028966,231.13053003986747,0.32260037275762987
ru.usembassy.gov,ru.usembassy.gov/ru/,Посольство США и консульства в России,137474,6943,6265,19.800518507849631,812.03546012256345,0.15281578568342216
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/photos/photo-composition-template.html,Photo Composition Template,137361,123129,96971,1.115586092634554,142.79811218343605,0.21604171235046171
travel.state.gov,travel.state.gov/content/travel/en/passports/have-passport/lost-stolen.html,How to Report a Passport Lost or Stolen,136387,111259,91185,1.2258513917975176,125.87006533864702,0.18249310168166172
travel.state.gov,travel.state.gov/content/travel/en/News/visas-news/important-update-on-waivers-of-the-interview-requirement-for-certaing-nonimmigrant-visa-applicants.html,Important Update on Waivers of the Interview Requirement for Certain Nonimmigrant Visa Applicants,127879,115267,94604,1.1094155308978286,194.16004380737331,0.24037235288504083
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-1-submit-a-petition.html,Submit a Petition,123167,91872,76424,1.340626088470916,104.88634245561578,0.12433603274120515
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/diversity-visa-program-entry/diversity-visa-submit-entry1.html,Diversity Visa Program - Submit an Entry,122049,73151,62586,1.6684529261390821,126.31759695415043,0.21753632896337713
travel.state.gov,travel.state.gov/content/travel/en/traveladvisories/traveladvisories/mexico-travel-advisory.html,Mexico Travel Advisory,121928,112720,96343,1.0816891412349183,162.8863138707662,0.30686657203690559
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-10-prepare-for-the-interview/step-11-applicant-interview.html,Applicant Interview,119201,94983,70688,1.254971942347578,146.35443014634143,0.13143404609245865
travel.state.gov,travel.state.gov/content/travel/en/passports/passport-help/faqs.html,Frequently Asked Questions about Passport Services,118036,111353,98130,1.0600163444182016,141.25672434452241,0.17885463346295116
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/identification.html,Photo ID for a U.S. Passport,114451,109551,92023,1.0447280262161003,163.56810311158154,0.12817774369928162
travel.state.gov,travel.state.gov/content/travel/en/passports/need-passport/card.html,What is a Passport Card?,111457,102825,92251,1.0839484561147581,125.74941043874611,0.18206661804035984
pptform.state.gov,pptform.state.gov/passportwizardmain.aspx,Passport Application System,109828,109714,82712,1.0010299505988296,324.98069329380576,0.291767686895018
travel.state.gov,travel.state.gov/content/travel/en/about-us/us-passport-visa-photo-tool-temporarily-unavailable.html,U.S. passport and visa photo tool temporarily unavailable,109582,92928,74268,1.1792247761707988,247.47253901403852,0.19539858815426997
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/photos/photo-examples.html,Photo Examples,107246,106163,74385,1.0102012942362217,118.81533008121583,0.26997164737243673
ca.usembassy.gov,ca.usembassy.gov/visas/fiancee/scheduling-an-appointment/,Scheduling an Appointment - U.S. Embassy & Consulates in Canada,99003,67823,53267,1.4597260516344013,116.8432498402877,0.26648776963566934
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/fees/fees-visa-services.html,Fees for Visa Services,96370,89467,75314,1.0771569405479116,159.6293936606404,0.17261113036091519
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-1-submit-a-petition/step-3-pay-fees.html,Pay Fees,93093,67360,53507,1.3820368171021378,114.80288280796691,0.11396971496437054
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/global-visa-wait-times.html,Global Visa Wait Times,92587,89427,63234,1.0353360841803929,154.49582469273514,0.23910004808391203
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-5-collect-financial-evidence-and-other-supporting-documents/step-7-collect-civil-documents.html,Civil Documents,92577,72496,51309,1.2769945928051203,160.80153315917,0.12646214963584199
travel.state.gov,travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Mexico.html,Mexico International Travel Information,90387,78447,66146,1.1521919257587925,155.05877741368346,0.20754139737657271
china.usembassy-china.org.cn,china.usembassy-china.org.cn/zh/,Homepage - 美国驻华大使馆和领事馆,90366,61347,49319,1.4730467667530605,100.52674074977919,0.32355290397248437
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-1-submit-a-petition/affidavit-of-support.html,Affidavit of Support,89343,71890,53682,1.2427736820141884,154.68004735398395,0.15989706496035611
china.usembassy-china.org.cn,china.usembassy-china.org.cn/zh/visas-zh/,美国签证服务 - 美国驻华大使馆和领事馆 - Use our new U.S. Visa Wizard!,86861,79174,48589,1.0970899537727032,244.20517750697439,0.26348296157829593
china.usembassy-china.org.cn,china.usembassy-china.org.cn/visas/,Visas - U.S. Embassy & Consulates in China - Use our new U.S. Visa Wizard!,86433,85671,80914,1.0088944917183178,36.810335023091433,0.81976398081030921
travel.state.gov,travel.state.gov/content/travel/en/us-visas/study.html,Study & Exchange,84957,65251,52768,1.3020030344362539,103.96838428096964,0.096243735728188076
br.usembassy.gov,br.usembassy.gov/message-for-u-s-citizens-new-visa-requirement-for-u-s-citizens/,Message for U.S. Citizens: New Visa Requirement for U.S. Citizens - U.S. Embassy & Consulates in Brazil,84950,83379,70555,1.0188296813346287,90.533338643580208,0.41401312080979624
mx.usembassy.gov,mx.usembassy.gov/visas/,Visas - U.S. Embassy & Consulates in Mexico - Use our new U.S. Visa Wizard!,84670,69843,52048,1.212290422805435,130.89525874457971,0.086350815400254854
travel.state.gov,travel.state.gov/content/travel/en/us-visas/tourism-visit/visitor.html#overview,Visitor Visa,83328,70006,55371,1.1902836899694311,149.04432821135848,0.11690426534868439
j1visawaiverstatus.state.gov,j1visawaiverstatus.state.gov/EV_Results.aspx,U.S. State Department Waiver System,81807,45236,10107,1.8084490229021133,180.29373778670038,0.13898222654522946
travel.state.gov,travel.state.gov/content/travel/en/us-visas/study/student-visa.html,Student Visa,81738,73151,54830,1.1173873221145303,177.08004882504358,0.31247693127913495
travel.state.gov,travel.state.gov/content/travel/en/us-visas/employment.html,Employment,81485,62922,56640,1.2950160516194653,76.0600755163131,0.087505165125075487
travel.state.gov,travel.state.gov/content/travel/en/contact-us.html,Contact Us,80800,62205,56227,1.2989470299815127,54.118102033621419,0.044481954826782411
2009-2017.state.gov,2009-2017.state.gov/misc/list/index.htm,A-Z List of Country and Other Area Pages,77413,69860,59817,1.1081162324649299,144.68897760691692,0.45761523046092184
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/family-immigration.html,Family Immigration,76288,62148,53992,1.2275214005277724,90.665816741003084,0.088997232412949739
history.state.gov,history.state.gov/milestones/1945-1952/creation-israel,Milestones: 1945–1952 - Office of the Historian,74714,72906,62571,1.024785340026884,119.32973027136747,0.51111019669163027
travel.state.gov,travel.state.gov/content/travel/en/us-visas/other-visa-categories.html,Other Visa Categories,74701,63224,57386,1.1815291661394407,87.120570174864966,0.074117423763127924
in.usembassy.gov,in.usembassy.gov/visas/immigrant-visas/scheduling-appointments/,Scheduling Appointments - U.S. Embassy & Consulates in India,74372,67652,51964,1.0993318748891385,133.8487566375421,0.24862531780287353
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-8-scan-collected-documents/step-9-upload-and-submit-scanned-documents.html,Submit Documents,74288,57159,43686,1.2996728424220159,125.12483307202032,0.098024807991742333
travel.state.gov,travel.state.gov/content/travel/en/about-us/mytravelgov.html,Create a MyTravelGov Account,74189,56743,48391,1.3074564263433375,72.2025935098,0.10226812117794265
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/wizard.html,Visa Wizard,73427,72382,60816,1.0144511066287198,95.7778530868616,0.12085877704401647
www.state.gov,www.state.gov/press-releases/,Press Releases - United States Department of State,69571,50357,23177,1.3815556923565742,166.59191209551864,0.25168298349782553
mx.usembassy.gov,mx.usembassy.gov/,Homepage - U.S. Embassy & Consulates in Mexico,69175,53445,44502,1.2943212648517166,78.78225204679697,0.13864720740948638
travel.state.gov,travel.state.gov/content/travel/en/passports/passport-help.html,Passport Help,68762,63075,58410,1.0901625049544192,38.182183223486639,0.030883868410622274
travel.state.gov,travel.state.gov/content/travel/en/us-visas/business.html,Business,67949,54098,45318,1.2560353432659248,105.54847668148436,0.109874671891752
ca.usembassy.gov,ca.usembassy.gov/visas/,Entering the U.S. - U.S. Embassy & Consulates in Canada,67200,58054,45625,1.157525751886175,122.7566936963923,0.20327626003376167
travel.state.gov,travel.state.gov/content/travel/en/News/visas-news/important-announcement-on-waivers-of-the-interview-requirement-for-certain-nonimmigrant-visas.html,Important Announcement on Waivers of the Interview Requirement for Certain Nonimmigrant Visas,63869,61985,48419,1.0303944502702267,194.08019868206651,0.25788497217068646
travel.state.gov,travel.state.gov/content/travel/en/us-visas/employment/domestic-renewal.html,Domestic Renewal of H-1B Nonimmigrant Visas for Certain Applicants,63819,52778,34281,1.2092159611959528,148.4471597960534,0.44696653908825645
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/diversity-visa-program-entry/diversity-visa-instructions.html,Diversity Visa Instructions,63659,55473,38796,1.1475672849854885,98.704300428539511,0.42085338813476825
uk.usembassy.gov,uk.usembassy.gov/visas/tourism-visitor/how-to-apply/,How to apply for a U.S. Tourism or Visitor Visa (the B-2 visas),63387,53962,37260,1.1746599458878471,165.92400941076619,0.22363885697342575
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/frequently-asked-questions/about-basics.html,About Visas - The Basics,62390,58054,50639,1.0747063079202122,115.73251978444105,0.15563096427464085
common.usembassy.gov,common.usembassy.gov/en/passport-wizard/,Passport Wizard - Wizard Results,62336,47299,36165,1.3179136979640163,53.266795697661145,0.021332374891646758
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/family-immigration/nonimmigrant-visa-for-a-fiance-k-1.html,Nonimmigrant Visa for a Fianc(é)e (K-1),62270,58526,39305,1.0639544817687865,216.79025328464212,0.33998564740457232
travel.state.gov,travel.state.gov/content/travel/en/us-visas/tourism-visit/visitor.html#fees,Visitor Visa,62059,48757,43095,1.2728223639682508,111.00407076832596,0.084131509321738421
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-10-prepare-for-the-interview/step-12-after-the-interview.html,After the Interview,61641,55893,43115,1.10283935376523,134.33675493033797,0.15243411518437014
uk.usembassy.gov,uk.usembassy.gov/visas/,Visas - U.S. Embassy & Consulates in the United Kingdom,61322,49492,42734,1.2390285298634123,69.678191520176711,0.1039764002262992
www.usembassy.gov,www.usembassy.gov/mexico/,Mexico - USEmbassy.gov,58857,50097,39861,1.1748607701059943,97.038690979341425,0.1099467033954129
in.usembassy.gov,in.usembassy.gov/embassy-consulates/chennai/,U.S. Consulate General Chennai - U.S. Embassy & Consulates in India,58818,47511,29477,1.2379869924859506,139.03891008537704,0.29330049883184944
travel.state.gov,travel.state.gov/content/travel/en/us-visas/tourism-visit/visitor.html#documentation,Visitor Visa,58494,52491,42544,1.1143624621363661,130.82009417851387,0.12539292450134309
travel.state.gov,travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2024/visa-bulletin-for-november-2023.html,Visa Bulletin For November 2023,58467,55023,41582,1.0625920069788997,85.71892002499149,0.27028697090307691
travel.state.gov,travel.state.gov/content/travel/en/us-visas/employment/temporary-worker-visas.html,Temporary Worker Visas,56991,52466,41456,1.0862463309571913,140.90939669188035,0.27398696298555253
www.state.gov,www.state.gov/foreign-terrorist-organizations/,Foreign Terrorist Organizations - United States Department of State,56342,49304,37794,1.142767321109849,244.15471852348483,0.44556222618854452
www.state.gov,www.state.gov/countries-and-areas-list/,Countries and Areas List - United States Department of State,56091,47810,45548,1.1732064421669106,60.530671931229932,0.064693578749215649
travel.state.gov,travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Canada.html,Canada International Travel Information,55712,50940,43659,1.0936788378484492,128.19744359641763,0.28698468786808007
travel.state.gov,travel.state.gov/content/travel/en/contact-us/us-visas.html,U.S. Visas Contacts,55695,43135,36237,1.2911788570766198,161.87905928214116,0.11343456589776284
ar.usembassy.gov,ar.usembassy.gov/es/visas-es/,Visas-es - Embajada de los Estados Unidos en Argentina - Use our new U.S. Visa Wizard!,55487,46129,33618,1.2028658761299833,116.085073713608,0.062433610093433629
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/national-visa-center.html,National Visa Center,54978,46666,39416,1.1781168302404319,139.49920895705921,0.15726653237903399
common.usembassy.gov,common.usembassy.gov/en/citizenship-services-wizard/,Citizenship Services Wizard - Wizard Results,54874,46505,38442,1.1799591441780453,44.185765940965396,0.021374045801526718
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/forms/online-immigrant-visa-forms/ds-260-faqs.html,DS-260 Immigrant Visa Electronic Application - Frequently Asked Questions (FAQs),54733,45039,32600,1.2152356846288772,189.24167015813285,0.23255400874797397
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-10-prepare-for-the-interview/appointment.html,Appointment,54562,49823,43765,1.095136784216125,148.15866200180716,0.17568191397547317
travel.state.gov,travel.state.gov/content/travel/en/passports/get-fast/emergencies.html,Life-or-Death Emergencies,54264,48562,39651,1.1173963181088093,113.44110587750023,0.13599110415551255
travel.state.gov,travel.state.gov/content/travel/en/international-travel/before-you-go.html,Before You Go,53774,44151,41879,1.2179565581753529,52.150487842487543,0.055876424090054583
careers.state.gov,careers.state.gov/,Home - Careers,53566,44022,36521,1.2168006905638089,117.5803445709039,0.30759620189905046
ru.usembassy.gov,ru.usembassy.gov/,U.S. Embassy and Consulates in Russia,53374,5338,4900,9.9986886474334948,352.52021768113457,0.25983514424878229
history.state.gov,history.state.gov/milestones/1945-1952/arab-israeli-war,Milestones: 1945–1952 - Office of the Historian,52283,52421,42146,0.9973674672364129,142.06716560492532,0.46141813395394976
travel.state.gov,travel.state.gov/content/travel/en/international-travel/International-Travel-Country-Information-Pages/Brazil.html,Brazil International Travel Information,52162,48930,40737,1.0660535458818721,141.04701777514924,0.29615777641528712
mx.usembassy.gov,mx.usembassy.gov/es/,Homepage-es - Embajada y consulados de Estados Unidos en México,52060,43429,35653,1.1987381703470033,124.87931769163104,0.12650533053950125
travel.state.gov,travel.state.gov/content/travel/en/us-visas/immigrate/the-immigrant-visa-process/step-5-collect-financial-evidence-and-other-supporting-documents.html,Financial Documents,51680,38175,30310,1.3537655533726261,95.617780186942085,0.068971840209561236
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/photos/digital-image-requirements.html,Digital Image Requirements,51556,49225,36073,1.0473539867953277,160.53174121376344,0.20700863382427628
co.usembassy.gov,co.usembassy.gov/es/,Embajada de EE. UU. en Colombia - Embajada de EE.UU. en Colombia,51385,41550,33141,1.2367268351383875,105.73680489263633,0.092659446450060162
travel.state.gov,travel.state.gov/content/travel/en/international-travel/before-you-go/travelers-checklist.html,Traveler's Checklist,51287,44485,40593,1.1529054737551985,106.46870280205131,0.10700236034618411
