date,browser,visits
2024-01-04,Chrome,27463
2024-01-04,Safari,3911
2024-01-04,Edge,3882
2024-01-04,Firefox,773
2024-01-04,Android Webview,741
2024-01-04,Safari (in-app),616
2024-01-04,Samsung Internet,299
2024-01-04,Opera,288
2024-01-04,Opera Mini,119
2024-01-04,UC Browser,84
2024-01-04,YaBrowser,24
2024-01-04,Mozilla Compatible Agent,15
2024-01-04,(not set),10
2024-01-04,Coc Coc,7
2024-01-04,Phoenix Browser,6
2024-01-04,Aloha Browser,4
2024-01-04,Whale Browser,4
2024-01-04,Android Runtime,2
2024-01-04,Mozilla,2
2024-01-04,Amazon Silk,1
2024-01-04,Android Browser,1
2024-01-04,Internet Explorer,1
2024-01-03,Chrome,32615
2024-01-03,Safari,5283
2024-01-03,Edge,4750
2024-01-03,Android Webview,1617
2024-01-03,Safari (in-app),1059
2024-01-03,Firefox,1010
2024-01-03,Samsung Internet,489
2024-01-03,Opera,373
2024-01-03,Opera Mini,117
2024-01-03,UC Browser,115
2024-01-03,Mozilla Compatible Agent,28
2024-01-03,YaBrowser,18
2024-01-03,(not set),16
2024-01-03,Coc Coc,12
2024-01-03,Phoenix Browser,8
2024-01-03,Amazon Silk,6
2024-01-03,Android Browser,2
2024-01-03,Android Runtime,2
2024-01-03,Mozilla,2
2024-01-03,Whale Browser,2
2024-01-03,DuckDuckGo Browser,1
2024-01-03,Internet Explorer,1
2024-01-02,Chrome,28571
2024-01-02,Safari,4474
2024-01-02,Edge,3812
2024-01-02,Android Webview,2626
2024-01-02,Safari (in-app),1090
2024-01-02,Firefox,960
2024-01-02,Samsung Internet,340
2024-01-02,Opera,323
2024-01-02,UC Browser,91
2024-01-02,Opera Mini,84
2024-01-02,Mozilla Compatible Agent,33
2024-01-02,YaBrowser,26
2024-01-02,(not set),10
2024-01-02,Coc Coc,7
2024-01-02,Amazon Silk,6
2024-01-02,Phoenix Browser,5
2024-01-02,Aloha Browser,2
2024-01-02,Android Browser,2
2024-01-02,Mozilla,2
2024-01-02,Whale Browser,2
2024-01-02,Android Runtime,1
2024-01-02,Internet Explorer,1
2024-01-01,Chrome,16220
2024-01-01,Android Webview,4263
2024-01-01,Safari,3112
2024-01-01,Edge,1149
2024-01-01,Safari (in-app),1061
2024-01-01,Firefox,653
2024-01-01,Samsung Internet,255
2024-01-01,Opera,242
2024-01-01,UC Browser,102
2024-01-01,Opera Mini,88
2024-01-01,Amazon Silk,16
2024-01-01,Mozilla Compatible Agent,12
2024-01-01,(not set),10
2024-01-01,YaBrowser,10
2024-01-01,Android Browser,5
2024-01-01,Phoenix Browser,4
2024-01-01,Whale Browser,3
2024-01-01,Aloha Browser,2
2024-01-01,Android Runtime,2
2024-01-01,Coc Coc,1
2024-01-01,Mozilla,1
