date,browser,os_version,visits
2024-01-04,Chrome,10,15103
2024-01-04,Edge,10,3857
2024-01-04,Firefox,10,542
2024-01-03,Chrome,10,11801
2024-01-03,Chrome,11,5201
2024-01-03,Edge,10,2851
2024-01-03,Edge,11,1851
2024-01-03,Firefox,10,723
2024-01-03,Chrome,7,301
2024-01-03,Chrome,8.1,121
2024-01-03,Opera,10,120
2024-01-02,Chrome,10,9416
2024-01-02,Chrome,11,4295
2024-01-02,Edge,10,2294
2024-01-02,Edge,11,1487
2024-01-02,Firefox,10,681
2024-01-02,Chrome,7,209
2024-01-01,Chrome,10,2632
2024-01-01,Chrome,11,1657
2024-01-01,Edge,10,623
2024-01-01,Edge,11,494
2024-01-01,Firefox,10,386
2024-01-01,Chrome,7,154
2023-12-31,Chrome,10,1662
2023-12-31,Chrome,11,1130
2023-12-31,Edge,11,356
2023-12-31,Edge,10,295
2023-12-31,Firefox,10,238
2023-12-30,Chrome,10,1752
2023-12-30,Chrome,11,1283
2023-12-30,Edge,11,408
2023-12-30,Edge,10,355
2023-12-30,Firefox,10,207
2023-12-30,Chrome,7,130
2023-12-29,Chrome,10,5093
2023-12-29,Chrome,11,2405
2023-12-29,Edge,10,1087
2023-12-29,Edge,11,848
2023-12-29,Firefox,10,388
2023-12-29,Chrome,7,153
2023-12-28,Chrome,10,8194
2023-12-28,Chrome,11,3025
2023-12-28,Edge,10,1592
2023-12-28,Edge,11,1115
2023-12-28,Firefox,10,396
2023-12-28,Chrome,7,210
2023-12-27,Chrome,10,7373
2023-12-27,Chrome,11,3163
2023-12-27,Edge,10,1468
2023-12-27,Edge,11,1079
2023-12-27,Firefox,10,403
2023-12-27,Chrome,7,181
2023-12-26,Chrome,10,5637
2023-12-26,Chrome,11,2636
2023-12-26,Edge,10,1195
2023-12-26,Edge,11,944
2023-12-26,Firefox,10,416
2023-12-26,Chrome,7,189
2023-12-25,Chrome,10,2211
2023-12-25,Chrome,11,1417
2023-12-25,Edge,11,420
2023-12-25,Edge,10,379
2023-12-25,Firefox,10,240
2023-12-25,Chrome,7,190
2023-12-24,Chrome,10,1697
2023-12-24,Chrome,11,1057
2023-12-24,Edge,11,338
2023-12-24,Edge,10,289
2023-12-24,Firefox,10,209
2023-12-24,Chrome,7,102
2023-12-23,Chrome,10,1748
2023-12-23,Chrome,11,1290
2023-12-23,Edge,11,403
2023-12-23,Edge,10,360
2023-12-23,Firefox,10,229
2023-12-23,Chrome,7,145
2023-12-22,Chrome,10,6407
