date,mobile_device,visits
2023-09-02,(not set),61937
2023-09-02,1.4,1
2023-09-02,10,1
2023-09-02,100003561,1
2023-09-02,100003562,1
2023-09-02,100011885,1
2023-09-02,100015685-E,1
2023-09-02,100044018G,1
2023-09-02,100071481,2
2023-09-02,100071485,1
2023-09-02,1610,1
2023-09-02,1716,2
2023-09-02,1718,1
2023-09-02,1723,1
2023-09-02,1724,2
2023-09-02,1811,4
2023-09-02,1814,1
2023-09-02,1815,2
2023-09-02,1817,1
2023-09-02,1818,1
2023-09-02,1820,1
2023-09-02,1823,1
2023-09-02,1826-I01,1
2023-09-02,1901,6
2023-09-02,1902,1
2023-09-02,1904,2
2023-09-02,1906,4
2023-09-02,1907,6
2023-09-02,1907_19,1
2023-09-02,1916,1
2023-09-02,1920,2
2023-09-02,1938,1
2023-09-02,1951,2
2023-09-02,2.3,1
2023-09-02,2019,1
2023-09-02,21061110AG,1
2023-09-02,21061119BI,1
2023-09-02,21091116AI,1
2023-09-02,2109119DG,1
2023-09-02,21121210G,1
2023-09-02,2201116SG,2
2023-09-02,2201116TG,2
2023-09-02,2201117PI,1
2023-09-02,2201117SG,1
2023-09-02,2201117TG,4
2023-09-02,2201117TY,2
2023-09-02,220233L2G,1
2023-09-02,220233L2I,1
2023-09-02,2203129G,1
2023-09-02,220333QBI,2
2023-09-02,220333QL,1
2023-09-02,220333QNY,2
2023-09-02,22041219G,1
2023-09-02,220733SI,1
2023-09-02,22081212UG,1
2023-09-02,22101316UG,1
2023-09-02,22101320G,1
2023-09-02,22101320I,1
2023-09-02,22111317I,2
2023-09-02,22120RN86G,2
2023-09-02,22126RN91Y,1
2023-09-02,2212ARNC4L,1
2023-09-02,23021RAAEG,2
2023-09-02,23027RAD4I,1
2023-09-02,23028RN4DI,1
2023-09-02,3.1 C,1
2023-09-02,3.1 Plus,4
2023-09-02,3.2,1
2023-09-02,4188C,3
2023-09-02,4188R,3
2023-09-02,4188S,1
2023-09-02,5002R,4
2023-09-02,5004R,1
2023-09-02,5007W,2
2023-09-02,5007Z,1
2023-09-02,5030A,1
2023-09-02,5030F EEA,1
2023-09-02,5049W,2
2023-09-02,5056N,1
2023-09-02,5062Z,3
2023-09-02,5087Z,5
2023-09-02,6020i,1
2023-09-02,6630,1
2023-09-02,8 V 5G UW,1
2023-09-02,8.3 5G,3
2023-09-02,802S0,1
2023-09-02,895n,1
2023-09-02,9032Z,3
2023-09-02,9137W,11
2023-09-02,A001XM,1
2023-09-02,A009,2
2023-09-02,A1000,1
2023-09-02,A14,2
2023-09-02,A16 Plus,1
2023-09-02,A37fw,2
2023-09-02,A509DL,5
2023-09-02,A512W,1
2023-09-02,A571L,1
2023-09-02,A571VL,1
2023-09-02,A6000,2
2023-09-02,A6003,1
2023-09-02,A600DL,4
2023-09-02,A6013,7
2023-09-02,A631W,1
2023-09-02,A661W,1
2023-09-02,A70,2
2023-09-02,A7030,1
2023-09-02,A71,1
2023-09-02,AB7,1
2023-09-02,AFTLBT962E2,1
2023-09-02,AFTSS,1
2023-09-02,AGM3-W09HN,1
2023-09-02,AGRK-W09,1
2023-09-02,AGS5-L09,2
2023-09-02,AI2205_D,1
2023-09-02,ALE-L02,1
2023-09-02,ALE-L21,1
2023-09-02,ANA-NX9,1
2023-09-02,ANE-LX1,1
2023-09-02,ANY-LX2,1
2023-09-02,ANY-NX1,1
2023-09-02,AQM-LX1,1
2023-09-02,ARS-AL00,1
2023-09-02,ART-L28,1
2023-09-02,ART-L29,4
2023-09-02,ART-L29N,2
2023-09-02,ATU-L31,1
2023-09-02,Armor 17 Pro,1
2023-09-02,Armor X8,1
2023-09-02,B130DL,1
2023-09-02,B131DL,11
2023-09-02,B140DL,3
2023-09-02,B1F,2
2023-09-02,B1g,3
2023-09-02,BA2,1
2023-09-02,BB4k,1
2023-09-02,BBB100-1,2
2023-09-02,BC2,1
2023-09-02,BC3,1
2023-09-02,BD2,1
2023-09-02,BD2P,3
2023-09-02,BD2d,1
2023-09-02,BD3,2
2023-09-02,BD4a,2
2023-09-02,BE2011,1
2023-09-02,BE2012,2
2023-09-02,BE2015,2
2023-09-02,BE2025,2
2023-09-02,BE2026,1
2023-09-02,BE2028,3
2023-09-02,BF6,2
2023-09-02,BF7,5
2023-09-02,BLA-A09,1
2023-09-02,BLA-L29,3
2023-09-02,BMH-AN20,1
2023-09-02,BNE-LX1,2
