date,browser,os_version,visits
2024-01-04,Chrome,10,97012
2024-01-04,Chrome,11,53575
2024-01-04,Edge,10,37794
2024-01-04,Edge,11,23666
2024-01-04,Firefox,10,14339
2024-01-04,Chrome,7,3319
2024-01-04,Opera,10,1402
2024-01-04,Chrome,8.1,1158
2024-01-04,Firefox,7,896
2024-01-04,Internet Explorer,10,278
2024-01-04,Edge,7,276
2024-01-04,Firefox,8.1,177
2024-01-04,Edge,8.1,164
2024-01-04,Chrome,8,116
2024-01-04,Coc Coc,10,40
2024-01-04,Firefox,8,40
2024-01-04,Opera,7,35
2024-01-04,YaBrowser,10,32
2024-01-04,Internet Explorer,8,28
2024-01-04,Chrome,Vista,24
2024-01-04,Firefox,XP,23
2024-01-04,Firefox,Vista,20
2024-01-04,Whale Browser,10,19
2024-01-04,Chrome,XP,11
2024-01-04,Opera,8.1,11
2024-01-04,Edge,8,5
2024-01-04,Internet Explorer,7,4
2024-01-04,SeaMonkey,10,4
2024-01-04,PaleMoon,10,3
2024-01-04,PaleMoon,7,3
2024-01-04,Aloha Browser,10,2
2024-01-04,SeaMonkey,7,2
2024-01-04,Chrome,NT,1
2024-01-04,Coc Coc,7,1
2024-01-04,Firefox,2000,1
2024-01-04,Firefox,NT,1
2024-01-04,Mozilla,XP,1
2024-01-04,Opera,8,1
2024-01-04,Opera,Vista,1
2024-01-04,SeaMonkey,Vista,1
2024-01-04,Waterfox,10,1
2024-01-04,Waterfox,8,1
2024-01-04,YaBrowser,7,1
2024-01-03,Chrome,10,101255
2024-01-03,Chrome,11,56895
2024-01-03,Edge,10,41065
2024-01-03,Edge,11,24554
2024-01-03,Firefox,10,14446
2024-01-03,Chrome,7,3481
2024-01-03,Opera,10,1400
2024-01-03,Chrome,8.1,1197
2024-01-03,Firefox,7,887
2024-01-03,Internet Explorer,10,281
2024-01-03,Edge,7,254
2024-01-03,Firefox,8.1,184
2024-01-03,Edge,8.1,165
2024-01-03,Chrome,8,129
2024-01-03,Firefox,8,55
2024-01-03,Coc Coc,10,49
2024-01-03,Firefox,XP,40
2024-01-03,Internet Explorer,8,37
2024-01-03,YaBrowser,10,33
2024-01-03,Opera,7,28
2024-01-03,Chrome,XP,25
2024-01-03,Whale Browser,10,19
2024-01-03,Chrome,Vista,16
2024-01-03,Firefox,Vista,13
2024-01-03,Opera,8.1,9
2024-01-03,PaleMoon,7,5
2024-01-03,Waterfox,10,5
2024-01-03,Edge,8,4
2024-01-03,PaleMoon,10,4
2024-01-03,Aloha Browser,10,2
2024-01-03,Mozilla,Vista,2
2024-01-03,Whale Browser,8,2
2024-01-03,Chrome,NT,1
2024-01-03,Coc Coc,7,1
2024-01-03,Firefox,Server 2003,1
2024-01-03,Internet Explorer,7,1
2024-01-03,Internet Explorer,NT,1
2024-01-03,Internet Explorer,XP,1
2024-01-03,Mozilla,10,1
2024-01-03,Opera,8,1
2024-01-03,Opera,Vista,1
2024-01-03,SeaMonkey,10,1
2024-01-03,UC Browser,Server 2003,1
2024-01-03,Vivaldi,Vista,1
2024-01-03,Whale Browser,7,1
2024-01-02,Chrome,10,92643
2024-01-02,Chrome,11,53023
2024-01-02,Edge,10,36077
2024-01-02,Edge,11,22329
2024-01-02,Firefox,10,13578
2024-01-02,Chrome,7,3296
2024-01-02,Opera,10,1471
2024-01-02,Chrome,8.1,1136
2024-01-02,Firefox,7,930
2024-01-02,Internet Explorer,10,289
2024-01-02,Edge,7,247
2024-01-02,Firefox,8.1,199
2024-01-02,Edge,8.1,132
2024-01-02,Chrome,8,120
2024-01-02,Firefox,8,48
2024-01-02,Internet Explorer,8,39
2024-01-02,Coc Coc,10,38
