date,browser,visits
2024-01-04,Safari,6125013
2024-01-04,Chrome,3929421
2024-01-04,Safari (in-app),487252
2024-01-04,Edge,472956
2024-01-04,Samsung Internet,235570
2024-01-04,Android Webview,210652
2024-01-04,Firefox,155370
2024-01-04,(other),78272
2024-01-04,Amazon Silk,15778
2024-01-04,Opera,12373
2024-01-04,Internet Explorer,1358
2024-01-04,Mozilla Compatible Agent,727
2024-01-04,(not set),499
2024-01-04,YaBrowser,255
2024-01-04,Whale Browser,207
2024-01-04,Coc Coc,101
2024-01-04,Aloha Browser,62
2024-01-04,UC Browser,43
2024-01-04,Mozilla,30
2024-01-04,SeaMonkey,24
2024-01-04,PaleMoon,20
2024-01-04,DuckDuckGo Browser,19
2024-01-04,Iron,17
2024-01-04,Meta Quest Browser,13
2024-01-04,Waterfox,10
2024-01-04,Seznam,9
2024-01-04,Android Browser,7
2024-01-04,Android Runtime,7
2024-01-04,Puffin,7
2024-01-04,Opera Mini,5
2024-01-04,Maxthon,4
2024-01-04,BlackBerry,2
2024-01-04,IE with Chrome Frame,2
2024-01-04,Konqueror,2
2024-01-04,Nokia Browser,1
2024-01-04,Phoenix Browser,1
2024-01-03,Safari,6974999
2024-01-03,Chrome,4227857
2024-01-03,Edge,583219
2024-01-03,Safari (in-app),577457
2024-01-03,Samsung Internet,259103
2024-01-03,Android Webview,214236
2024-01-03,Firefox,177235
2024-01-03,Amazon Silk,18052
2024-01-03,Opera,15851
2024-01-03,Internet Explorer,2732
2024-01-03,Mozilla Compatible Agent,1611
2024-01-03,(not set),1119
2024-01-03,YaBrowser,650
2024-01-03,Whale Browser,421
2024-01-03,Coc Coc,192
2024-01-03,Aloha Browser,168
2024-01-03,Mozilla,132
2024-01-03,DuckDuckGo Browser,96
2024-01-03,UC Browser,90
2024-01-03,SeaMonkey,72
2024-01-03,PaleMoon,62
2024-01-03,Iron,53
2024-01-03,Meta Quest Browser,53
2024-01-03,Waterfox,38
2024-01-03,Android Runtime,30
2024-01-03,IE with Chrome Frame,15
2024-01-03,Android Browser,13
2024-01-03,Maxthon,13
