date,mobile_device,visits
2023-09-02,(not set),36675
2023-09-02,1.4,1
2023-09-02,100003561,1
2023-09-02,100003562,10
2023-09-02,100011885,4
2023-09-02,100011886,10
2023-09-02,100011886A,1
2023-09-02,100015685-A,1
2023-09-02,100043279,3
2023-09-02,100044018G,2
2023-09-02,100044018P,1
2023-09-02,100071481,5
2023-09-02,100071483,4
2023-09-02,100071485,6
2023-09-02,1601,1
2023-09-02,1716,1
2023-09-02,1723,1
2023-09-02,1727,1
2023-09-02,1806,1
2023-09-02,1807,1
2023-09-02,1811,2
2023-09-02,1814,1
2023-09-02,1815,1
2023-09-02,1816,1
2023-09-02,1818,1
2023-09-02,1820,3
2023-09-02,1901,1
2023-09-02,1902,1
2023-09-02,1904,4
2023-09-02,1906,9
2023-09-02,1907,2
2023-09-02,1908,2
2023-09-02,1915,2
2023-09-02,1920_20,1
2023-09-02,1935,1
2023-09-02,1938,3
2023-09-02,1951,1
2023-09-02,2 V Tella,2
2023-09-02,2.2,1
2023-09-02,2.4,2
2023-09-02,2014813,1
2023-09-02,21051182G,1
2023-09-02,21061110AG,4
2023-09-02,21061119AG,1
2023-09-02,21061119BI,2
2023-09-02,21061119DG,2
2023-09-02,2107113SG,5
2023-09-02,21081111RG,3
2023-09-02,21091116AG,1
2023-09-02,21091116C,3
2023-09-02,21091116UG,1
2023-09-02,2109119DG,3
2023-09-02,211033MI,1
2023-09-02,21121210C,1
2023-09-02,21121210G,1
2023-09-02,22011119UY,1
2023-09-02,2201116PG,7
2023-09-02,2201116SG,3
2023-09-02,2201116TG,6
2023-09-02,2201117SG,7
2023-09-02,2201117SY,3
2023-09-02,2201117TG,17
2023-09-02,2201117TI,1
2023-09-02,2201117TY,1
2023-09-02,2201122G,2
2023-09-02,22021211RG,1
2023-09-02,220233L2C,1
2023-09-02,220233L2I,1
2023-09-02,2203129G,2
2023-09-02,220333QAG,2
2023-09-02,220333QBI,2
2023-09-02,220333QNY,2
2023-09-02,220333QPG,1
2023-09-02,22041216G,2
2023-09-02,22041219C,1
2023-09-02,22041219I,1
2023-09-02,22041219PI,1
2023-09-02,2206122SC,1
2023-09-02,22071219CG,3
2023-09-02,220733SFG,1
2023-09-02,220733SG,1
2023-09-02,220733SI,1
2023-09-02,220733SL,1
2023-09-02,22081212C,1
2023-09-02,22081212UG,2
2023-09-02,22087RA4DI,1
2023-09-02,2209116AG,4
2023-09-02,22101316G,1
2023-09-02,22101320G,1
2023-09-02,22111317PG,1
2023-09-02,2211133C,2
2023-09-02,22120RN86G,2
