date,browser,os_version,visits
2023-12-12,Chrome,10,575564
2023-12-12,Edge,10,240463
2023-12-12,Chrome,11,64453
2023-12-12,Edge,11,36510
2023-12-12,Firefox,10,20518
2023-12-12,Chrome,8,17268
2023-12-12,Chrome,7,6949
2023-12-12,Chrome,8.1,5219
2023-12-12,Internet Explorer,8,1883
2023-12-12,Edge,8.1,1401
2023-12-12,Opera,10,1220
2023-12-12,Internet Explorer,10,943
2023-12-12,Firefox,7,761
2023-12-12,Firefox,8,433
2023-12-12,Internet Explorer,7,393
2023-12-12,Edge,7,214
2023-12-12,Firefox,8.1,210
2023-12-12,Safari,7,138
2023-12-12,YaBrowser,10,134
2023-12-12,Chrome,XP,88
2023-12-12,(not set),10,85
2023-12-12,Firefox,XP,72
2023-12-12,Whale Browser,10,63
2023-12-12,Coc Coc,10,52
2023-12-12,Opera,7,39
2023-12-12,Chrome,Vista,24
2023-12-12,Firefox,Vista,23
2023-12-12,Chrome,NT,18
2023-12-12,Opera,XP,18
2023-12-12,Vivaldi,10,13
2023-12-12,YaBrowser,7,12
2023-12-12,PaleMoon,10,7
2023-12-12,SeaMonkey,10,6
2023-12-12,Opera,8,5
2023-12-12,Opera,8.1,5
2023-12-12,Safari,8,5
2023-12-12,Edge,8,4
2023-12-12,Mozilla,8,4
2023-12-12,Coc Coc,7,3
2023-12-12,Whale Browser,8.1,3
2023-12-12,Chrome,Server 2003,2
2023-12-12,Internet Explorer,8.1,2
2023-12-12,Mozilla Compatible Agent,NT,2
2023-12-12,Whale Browser,7,2
2023-12-12,Chrome,2000,1
2023-12-12,Coc Coc,8.1,1
2023-12-12,Firefox,2000,1
2023-12-12,Firefox,Server 2003,1
2023-12-12,Internet Explorer,NT,1
2023-12-12,Mozilla,7,1
2023-12-12,PaleMoon,7,1
2023-12-12,Waterfox,10,1
2023-12-12,YaBrowser,8.1,1
2023-12-11,Chrome,10,498719
2023-12-11,Edge,10,240745
2023-12-11,Chrome,11,59740
2023-12-11,Edge,11,33570
2023-12-11,Firefox,10,19575
2023-12-11,Chrome,8,16943
2023-12-11,Chrome,7,9899
2023-12-11,Chrome,8.1,4699
2023-12-11,Internet Explorer,8,1755
2023-12-11,Opera,10,1191
2023-12-11,Internet Explorer,10,920
2023-12-11,Firefox,7,835
2023-12-11,Edge,8.1,762
2023-12-11,Firefox,8,494
2023-12-11,Internet Explorer,7,386
2023-12-11,Edge,7,228
2023-12-11,Firefox,8.1,149
2023-12-11,(not set),10,122
2023-12-11,YaBrowser,10,119
2023-12-11,Firefox,XP,80
2023-12-11,Opera,7,75
2023-12-11,Whale Browser,10,54
2023-12-11,Chrome,XP,50
2023-12-11,Coc Coc,10,48
2023-12-11,Safari,8,48
2023-12-11,Chrome,Vista,29
2023-12-11,Chrome,NT,24
2023-12-11,Firefox,Vista,18
2023-12-11,Vivaldi,10,17
2023-12-11,YaBrowser,7,16
2023-12-11,Opera,8.1,9
2023-12-11,Safari,10,9
2023-12-11,PaleMoon,10,8
2023-12-11,Mozilla,8,7
2023-12-11,Internet Explorer,XP,4
2023-12-11,Mozilla Compatible Agent,NT,3
2023-12-11,Whale Browser,7,3
2023-12-11,Edge,8,2
2023-12-11,Waterfox,10,2
2023-12-11,Coc Coc,7,1
2023-12-11,Firefox,Server 2003,1
2023-12-11,Internet Explorer,8.1,1
2023-12-11,Mozilla,10,1
2023-12-11,Opera,8,1
2023-12-11,Opera,XP,1
2023-12-11,SeaMonkey,10,1
2023-12-10,Chrome,10,242775
2023-12-10,Edge,10,176088
2023-12-10,Chrome,11,57937
2023-12-10,Edge,11,38060
2023-12-10,Firefox,10,16985
2023-12-10,Chrome,8,12271
2023-12-10,Chrome,8.1,7269
2023-12-10,Chrome,7,6805
2023-12-10,Opera,10,1832
2023-12-10,Edge,8.1,1515
2023-12-10,Internet Explorer,10,1298
2023-12-10,Firefox,7,1202
2023-12-10,Internet Explorer,8,972
2023-12-10,Firefox,8,478
2023-12-10,Safari,8,432
2023-12-10,Internet Explorer,7,431
2023-12-10,Edge,7,374
2023-12-10,Firefox,8.1,206
2023-12-10,YaBrowser,10,206
2023-12-10,Vivaldi,10,135
2023-12-10,Opera,7,102
2023-12-10,Firefox,XP,97
2023-12-10,Chrome,XP,88
2023-12-10,Whale Browser,10,88
2023-12-10,Coc Coc,10,80
2023-12-10,Chrome,NT,46
2023-12-10,Chrome,Vista,37
2023-12-10,Firefox,Vista,37
2023-12-10,Chrome,Server 2003,22
2023-12-10,Internet Explorer,XP,20
2023-12-10,YaBrowser,7,18
2023-12-10,Opera,XP,17
2023-12-10,(not set),10,12
2023-12-10,Mozilla,10,10
2023-12-10,Opera,8.1,10
2023-12-10,PaleMoon,10,9
2023-12-10,SeaMonkey,10,8
2023-12-10,Safari,7,4
2023-12-10,YaBrowser,8.1,4
2023-12-10,Firefox,Server 2003,3
2023-12-10,IE with Chrome Frame,7,3
2023-12-10,Opera,8,3
2023-12-10,Waterfox,10,3
2023-12-10,Coc Coc,7,2
2023-12-10,Edge,8,2
2023-12-10,Internet Explorer,8.1,2
2023-12-10,Mozilla,XP,2
2023-12-10,Mozilla Compatible Agent,NT,2
2023-12-10,Opera,Vista,2
2023-12-10,PaleMoon,7,2
2023-12-10,Whale Browser,7,2
2023-12-10,Firefox,ME,1
2023-12-10,Firefox,NT,1
2023-12-10,Mozilla,8,1
2023-12-10,Puffin,10,1
2023-12-10,SeaMonkey,7,1
2023-12-10,SeaMonkey,XP,1
2023-12-10,Seznam,10,1
2023-12-10,Whale Browser,XP,1
2023-12-09,Chrome,10,246172
2023-12-09,Edge,10,174309
2023-12-09,Chrome,11,43701
2023-12-09,Edge,11,33380
2023-12-09,Chrome,8,19582
2023-12-09,Firefox,10,17559
2023-12-09,Chrome,8.1,8140
2023-12-09,Chrome,7,6501
2023-12-09,Internet Explorer,8,2173
2023-12-09,Opera,10,1748
2023-12-09,Firefox,7,1145
2023-12-09,Edge,8.1,808
2023-12-09,Internet Explorer,10,449
2023-12-09,Firefox,8,415
2023-12-09,Internet Explorer,7,382
2023-12-09,Edge,7,284
2023-12-09,Safari,8,228
2023-12-09,Firefox,8.1,192
2023-12-09,YaBrowser,10,143
2023-12-09,Firefox,XP,99
2023-12-09,Opera,7,90
2023-12-09,Chrome,XP,86
2023-12-09,(not set),10,78
2023-12-09,Mozilla Compatible Agent,10,74
2023-12-09,Vivaldi,10,70
2023-12-09,Coc Coc,10,50
2023-12-09,Chrome,Vista,43
2023-12-09,Whale Browser,10,40
2023-12-09,Firefox,Vista,39
2023-12-09,YaBrowser,7,21
2023-12-09,Opera,8.1,13
2023-12-09,SeaMonkey,10,11
2023-12-09,Chrome,Server 2003,9
2023-12-09,Mozilla,10,9
2023-12-09,Opera,XP,9
2023-12-09,PaleMoon,10,9
2023-12-09,Chrome,NT,8
2023-12-09,Safari,7,8
2023-12-09,Internet Explorer,8.1,6
2023-12-09,Mozilla,8,6
2023-12-09,Edge,8,4
2023-12-09,Internet Explorer,XP,3
2023-12-09,Firefox,Server 2003,2
2023-12-09,Opera,8,2
2023-12-09,Opera,Vista,2
2023-12-09,SeaMonkey,7,2
2023-12-09,Waterfox,10,2
2023-12-09,Coc Coc,7,1
2023-12-09,Firefox,NT,1
2023-12-09,MRCHROME,7,1
2023-12-09,PaleMoon,7,1
2023-12-08,Chrome,10,471056
2023-12-08,Edge,10,222365
2023-12-08,Chrome,11,58253
2023-12-08,Edge,11,44886
2023-12-08,Firefox,10,18013
2023-12-08,Chrome,8,17047
2023-12-08,Chrome,8.1,10561
2023-12-08,Chrome,7,5806
2023-12-08,Internet Explorer,8,1970
2023-12-08,Opera,10,1278
2023-12-08,Firefox,7,952
2023-12-08,Internet Explorer,7,889
2023-12-08,Internet Explorer,10,826
2023-12-08,Edge,8.1,815
2023-12-08,Firefox,8,467
2023-12-08,Edge,7,255
2023-12-08,Chrome,XP,204
2023-12-08,Firefox,8.1,135
2023-12-08,YaBrowser,10,119
2023-12-08,Opera,7,84
2023-12-08,Firefox,XP,75
2023-12-08,Safari,8,63
2023-12-08,Whale Browser,10,58
2023-12-08,Coc Coc,10,52
2023-12-08,Chrome,Vista,30
2023-12-08,Vivaldi,10,28
2023-12-08,Chrome,NT,26
2023-12-08,Firefox,Vista,18
2023-12-08,YaBrowser,7,13
2023-12-08,Mozilla,8,7
2023-12-08,Opera,8.1,7
2023-12-08,Opera,XP,7
2023-12-08,(not set),NT,5
2023-12-08,Internet Explorer,XP,5
2023-12-08,Opera,Vista,5
2023-12-08,PaleMoon,10,5
2023-12-08,SeaMonkey,10,5
2023-12-08,Opera,8,3
2023-12-08,Chrome,Server 2003,2
2023-12-08,Internet Explorer,8.1,2
2023-12-08,Mozilla Compatible Agent,10,2
2023-12-08,Mozilla Compatible Agent,NT,2
2023-12-08,PaleMoon,8.1,2
2023-12-08,Whale Browser,8.1,2
2023-12-08,Aloha Browser,10,1
2023-12-08,Chrome,2000,1
2023-12-08,Coc Coc,7,1
2023-12-08,Firefox,2000,1
2023-12-08,Firefox,Server 2003,1
2023-12-08,Mozilla,Vista,1
2023-12-08,PaleMoon,7,1
2023-12-08,SeaMonkey,8,1
2023-12-08,Seznam,10,1
2023-12-08,Waterfox,10,1
2023-12-08,Whale Browser,7,1
2023-12-08,YaBrowser,8.1,1
2023-12-07,Chrome,10,527427
2023-12-07,Edge,10,230575
2023-12-07,Chrome,11,61383
2023-12-07,Edge,11,48993
2023-12-07,Chrome,8,17163
2023-12-07,Firefox,10,16914
2023-12-07,Internet Explorer,2000,8833
2023-12-07,Chrome,8.1,6926
2023-12-07,Chrome,7,5904
2023-12-07,Internet Explorer,8,1736
2023-12-07,Edge,8.1,1388
2023-12-07,Opera,10,1226
2023-12-07,Firefox,7,823
2023-12-07,Internet Explorer,10,780
2023-12-07,Internet Explorer,7,394
2023-12-07,Firefox,8,337
2023-12-07,Safari,7,288
2023-12-07,Edge,7,241
2023-12-07,Safari,8,181
2023-12-07,YaBrowser,10,137
2023-12-07,Firefox,8.1,131
2023-12-07,Chrome,XP,129
2023-12-07,Opera,7,79
2023-12-07,Vivaldi,10,61
2023-12-07,Firefox,XP,58
2023-12-07,Whale Browser,10,50
2023-12-07,Coc Coc,10,40
2023-12-07,Firefox,Vista,26
2023-12-07,Chrome,Vista,24
2023-12-07,YaBrowser,7,18
2023-12-07,Internet Explorer,XP,12
2023-12-07,Safari,10,9
2023-12-07,Chrome,NT,7
2023-12-07,Opera,XP,7
2023-12-07,Opera,8.1,5
2023-12-07,Opera,Vista,5
2023-12-07,(not set),10,4
2023-12-07,Edge,8,4
2023-12-07,Internet Explorer,8.1,4
2023-12-07,PaleMoon,10,4
2023-12-07,SeaMonkey,Server 2003,4
2023-12-07,Mozilla,8,3
2023-12-07,Waterfox,10,3
2023-12-07,YaBrowser,8.1,3
2023-12-07,Aloha Browser,10,2
2023-12-07,Mozilla Compatible Agent,NT,2
2023-12-07,PaleMoon,7,2
2023-12-07,SeaMonkey,10,2
2023-12-07,Chrome,Server 2003,1
2023-12-07,Firefox,Server 2003,1
2023-12-07,Maxthon,10,1
2023-12-07,Mozilla,10,1
2023-12-07,Opera,8,1
2023-12-07,SeaMonkey,8,1
2023-12-07,Whale Browser,7,1
2023-12-06,Chrome,10,629478
2023-12-06,Edge,10,245978
2023-12-06,Internet Explorer,2000,74257
2023-12-06,Chrome,11,60554
2023-12-06,Edge,11,47999
2023-12-06,Firefox,10,19982
2023-12-06,Chrome,8,16675
2023-12-06,Chrome,8.1,8498
2023-12-06,Chrome,7,6541
2023-12-06,Internet Explorer,8,1682
2023-12-06,Opera,10,1324
2023-12-06,Internet Explorer,10,843
2023-12-06,Firefox,7,764
2023-12-06,Edge,8.1,761
2023-12-06,Internet Explorer,7,398
2023-12-06,Firefox,8,340
2023-12-06,Safari,7,291
2023-12-06,Edge,7,185
2023-12-06,Safari,8,179
2023-12-06,(not set),10,178
2023-12-06,Chrome,XP,143
2023-12-06,Firefox,8.1,142
2023-12-06,YaBrowser,10,125
2023-12-06,Whale Browser,10,73
2023-12-06,Firefox,XP,67
2023-12-06,Vivaldi,10,63
2023-12-06,Coc Coc,10,58
2023-12-06,Opera,7,40
2023-12-06,Chrome,NT,33
2023-12-06,Chrome,Vista,24
2023-12-06,Firefox,Vista,21
2023-12-06,Opera,8.1,12
2023-12-06,YaBrowser,7,12
2023-12-06,Mozilla,8,10
2023-12-06,Opera,XP,10
2023-12-06,Safari,10,7
2023-12-06,Internet Explorer,8.1,6
2023-12-06,Internet Explorer,Vista,5
2023-12-06,Edge,8,4
2023-12-06,PaleMoon,10,4
2023-12-06,SeaMonkey,10,4
2023-12-06,Waterfox,10,3
2023-12-06,Whale Browser,7,3
2023-12-06,YaBrowser,8.1,3
2023-12-06,Mozilla,10,2
2023-12-06,Chrome,Server 2003,1
2023-12-06,Edge,NT,1
2023-12-06,Firefox,NT,1
2023-12-06,Opera,8,1
2023-12-06,Opera,NT,1
2023-12-06,UC Browser,Server 2003,1
2023-12-06,YaBrowser,8,1
2023-12-05,Chrome,10,432134
2023-12-05,Edge,10,248097
2023-12-05,Internet Explorer,2000,95990
2023-12-05,Chrome,11,63809
2023-12-05,Edge,11,43559
2023-12-05,Firefox,10,17548
2023-12-05,Chrome,8,17148
2023-12-05,Chrome,8.1,13045
2023-12-05,Chrome,7,8280
2023-12-05,Internet Explorer,8,1818
2023-12-05,Opera,10,1208
2023-12-05,Internet Explorer,10,785
2023-12-05,Firefox,7,773
2023-12-05,Firefox,8,484
2023-12-05,Internet Explorer,7,396
2023-12-05,Edge,7,205
2023-12-05,Firefox,8.1,185
2023-12-05,Safari,8,185
2023-12-05,Chrome,XP,148
2023-12-05,Edge,8.1,121
2023-12-05,YaBrowser,10,102
2023-12-05,Whale Browser,10,82
2023-12-05,Firefox,XP,70
2023-12-05,Opera,7,66
2023-12-05,Coc Coc,10,52
2023-12-05,Chrome,Vista,29
2023-12-05,Chrome,NT,25
2023-12-05,Vivaldi,10,23
2023-12-05,(not set),10,16
2023-12-05,Firefox,Vista,16
2023-12-05,YaBrowser,7,15
2023-12-05,Opera,XP,13
2023-12-05,Opera,8.1,11
2023-12-05,PaleMoon,10,11
2023-12-05,Opera,Vista,6
2023-12-05,Waterfox,10,6
2023-12-05,Chrome,Server 2003,4
2023-12-05,Internet Explorer,8.1,4
2023-12-05,Internet Explorer,XP,4
2023-12-05,Whale Browser,7,4
2023-12-05,Firefox,Server 2003,3
2023-12-05,SeaMonkey,10,3
2023-12-05,Whale Browser,8.1,3
2023-12-05,YaBrowser,8.1,3
2023-12-05,Edge,8,2
2023-12-05,Edge,NT,2
2023-12-05,Mozilla,8,2
2023-12-05,Mozilla Compatible Agent,10,2
2023-12-05,Coc Coc,8.1,1
2023-12-05,Firefox,2000,1
2023-12-05,Mozilla Compatible Agent,NT,1
2023-12-05,Opera,NT,1
2023-12-05,Puffin,10,1
2023-12-04,Chrome,10,434556
2023-12-04,Edge,10,242537
2023-12-04,Internet Explorer,2000,114207
2023-12-04,Chrome,11,54692
2023-12-04,Edge,11,36487
2023-12-04,Chrome,8,16777
2023-12-04,Firefox,10,16603
2023-12-04,Chrome,8.1,9272
2023-12-04,Chrome,7,6056
2023-12-04,Internet Explorer,8,1697
2023-12-04,Opera,10,1130
2023-12-04,Safari,8,895
2023-12-04,Internet Explorer,10,789
2023-12-04,Firefox,7,690
2023-12-04,Firefox,8,464
2023-12-04,Internet Explorer,7,381
2023-12-04,Edge,7,209
2023-12-04,Edge,8.1,146
2023-12-04,Firefox,8.1,129
2023-12-04,Chrome,XP,120
2023-12-04,YaBrowser,10,93
2023-12-04,(not set),10,86
2023-12-04,Whale Browser,10,60
2023-12-04,Opera,7,48
2023-12-04,Firefox,XP,47
2023-12-04,Coc Coc,10,33
2023-12-04,Firefox,Vista,23
2023-12-04,Chrome,Vista,21
2023-12-04,Chrome,NT,15
2023-12-04,Internet Explorer,8.1,12
2023-12-04,Vivaldi,10,12
2023-12-04,YaBrowser,7,9
2023-12-04,Opera,8.1,8
2023-12-04,Mozilla,8,7
2023-12-04,Opera,XP,7
2023-12-04,Mozilla Compatible Agent,10,6
2023-12-04,Opera,Vista,6
2023-12-04,PaleMoon,10,3
2023-12-04,Edge,8,2
2023-12-04,Firefox,NT,2
2023-12-04,Mozilla Compatible Agent,NT,2
2023-12-04,Waterfox,10,2
2023-12-04,Whale Browser,7,2
2023-12-04,Whale Browser,8.1,2
2023-12-04,YaBrowser,8.1,2
2023-12-04,Coc Coc,7,1
2023-12-04,Internet Explorer,XP,1
2023-12-04,Mozilla,10,1
2023-12-04,Opera,8,1
2023-12-04,Opera,NT,1
2023-12-04,PaleMoon,7,1
2023-12-03,Chrome,10,209230
2023-12-03,Edge,10,190895
2023-12-03,Chrome,11,59371
2023-12-03,Edge,11,42638
2023-12-03,Internet Explorer,2000,32409
2023-12-03,Firefox,10,17745
2023-12-03,Chrome,8,11721
2023-12-03,Chrome,8.1,7763
2023-12-03,Chrome,7,7109
2023-12-03,Opera,10,1767
2023-12-03,Internet Explorer,8,1230
2023-12-03,Safari,8,1147
2023-12-03,Firefox,7,985
2023-12-03,Edge,8.1,829
2023-12-03,Firefox,8,413
2023-12-03,Internet Explorer,7,377
2023-12-03,Internet Explorer,10,370
2023-12-03,Edge,7,340
2023-12-03,Firefox,8.1,217
2023-12-03,YaBrowser,10,166
2023-12-03,Whale Browser,10,115
2023-12-03,Safari,10,110
2023-12-03,Firefox,XP,83
2023-12-03,Opera,7,70
2023-12-03,Chrome,XP,62
2023-12-03,Coc Coc,10,49
2023-12-03,Chrome,Vista,41
2023-12-03,Firefox,Vista,35
2023-12-03,Vivaldi,10,32
2023-12-03,Chrome,NT,24
2023-12-03,YaBrowser,7,24
2023-12-03,Chrome,Server 2003,20
2023-12-03,Mozilla,10,13
2023-12-03,Internet Explorer,XP,12
2023-12-03,Opera,XP,12
2023-12-03,(not set),10,9
2023-12-03,Opera,8.1,9
2023-12-03,Mozilla,8,7
2023-12-03,PaleMoon,10,7
2023-12-03,SeaMonkey,10,7
2023-12-03,Internet Explorer,8.1,5
2023-12-03,Opera,Vista,5
2023-12-03,Edge,8,4
2023-12-03,Whale Browser,7,4
2023-12-03,(not set),8.1,3
2023-12-03,Safari,7,3
2023-12-03,YaBrowser,8.1,3
2023-12-03,Coc Coc,7,2
2023-12-03,Firefox,NT,2
2023-12-03,Opera,8,2
2023-12-03,PaleMoon,7,2
2023-12-03,Waterfox,10,2
2023-12-03,Chrome,2000,1
2023-12-03,Firefox,2000,1
2023-12-03,Mozilla,7,1
2023-12-03,Mozilla Compatible Agent,NT,1
2023-12-03,SeaMonkey,Vista,1
2023-12-03,Seznam,10,1
2023-12-02,Chrome,10,250383
2023-12-02,Edge,10,186305
2023-12-02,Chrome,11,43780
2023-12-02,Edge,11,37423
2023-12-02,Chrome,8,18290
2023-12-02,Firefox,10,17760
2023-12-02,Internet Explorer,2000,16462
2023-12-02,Chrome,7,5334
2023-12-02,Chrome,8.1,5137
2023-12-02,Internet Explorer,8,2332
2023-12-02,Opera,10,1851
2023-12-02,Edge,8.1,1438
2023-12-02,Firefox,7,937
2023-12-02,Safari,8,886
2023-12-02,Internet Explorer,10,603
2023-12-02,Firefox,8,460
2023-12-02,Internet Explorer,7,361
2023-12-02,(not set),10,290
2023-12-02,Edge,7,259
2023-12-02,Firefox,8.1,233
2023-12-02,YaBrowser,10,166
2023-12-02,Chrome,XP,106
